ts,idx,entry,oi_chg_4h,px_chg_4h,ret_30d,regime,ret_30d_backonly,regime_backonly,r_outcome,exit_kind,window_span_h,resolved,r_10bp
2024-05-16 03:00:00+00:00,21520,3012.25,-0.024970611666697562,-0.00607458441395603,-0.04529250531164353,flat_30d,-0.022604208659195435,flat_30d,-1.09,stop,4.0,True,-1.05
2024-05-22 10:00:00+00:00,21671,3742.56,-0.025187200000546972,-0.006867563235715579,0.16931777681904303,bull_30d,0.2055452947328602,bull_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2024-05-23 19:00:00+00:00,21704,3793.56,-0.03340787948379953,-0.005643379317394892,0.1761196256106201,bull_30d,0.16931777681904303,bull_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2024-05-27 19:00:00+00:00,21800,3874.91,-0.022734432642916858,-0.0229997503863969,0.19733433313767512,bull_30d,0.22286084895111147,bull_30d,-1.09,stop,4.0,True,-1.05
2024-06-05 05:00:00+00:00,22002,3790.18,-0.031882567055247835,-0.009300112918740444,0.26363220643475427,bull_30d,0.21621311287174194,bull_30d,0.31024484325282825,tif,4.0,True,0.35024484325282823
2024-06-07 17:00:00+00:00,22062,3725.33,-0.027723976324419808,-0.02408783217369448,0.23777552784626632,bull_30d,0.2699938426719475,bull_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2024-06-12 16:00:00+00:00,22181,3616.2,-0.04017566438221776,-0.006265457543281117,0.20705086262717343,bull_30d,0.19483695559358272,bull_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2024-06-17 06:00:00+00:00,22291,3550.3,-0.02120370183816256,-0.012299312006365248,0.1242860209060126,bull_30d,0.17229686003468725,bull_30d,-1.09,stop,4.0,True,-1.05
2024-06-19 14:00:00+00:00,22347,3518.84,-0.021466518488043262,-0.011172933175968014,-0.02880151948891907,flat_30d,0.13432009329050998,bull_30d,1.41,target,4.0,True,1.45
2024-06-20 14:00:00+00:00,22371,3519.69,-0.03314057905464507,-0.02321999467163982,-0.07411294405535396,flat_30d,-0.02880151948891907,flat_30d,-1.0899999999999996,stop,4.0,True,-1.0499999999999996
2024-06-23 16:00:00+00:00,22445,3461.51,-0.027176196475276693,-0.010666422775613471,-0.08318027890315605,flat_30d,-0.07676495455506238,flat_30d,-1.09,stop,4.0,True,-1.05
2024-07-05 02:00:00+00:00,22719,2926.66,-0.034386146552584984,-0.0641665574147916,-0.22958633721155663,bear_30d,-0.19768850704934537,bear_30d,-1.0900000000000003,stop,4.0,True,-1.0500000000000003
2024-07-08 01:00:00+00:00,22790,2855.45,-0.0328640656984569,-0.03484488970911337,-0.18049433612792665,bear_30d,-0.20370018098711362,bear_30d,1.410000000000004,target,4.0,True,1.450000000000004
2024-07-11 17:00:00+00:00,22878,3129.18,-1.0,-0.015748997405048426,-0.11432009970956158,bear_30d,-0.15547489413188142,bear_30d,-1.09,stop,4.0,True,-1.05
2024-07-21 17:00:00+00:00,23118,3467.18,-0.025452374382831544,-0.006470358993168723,0.004864692736794796,flat_30d,0.00135848669708305,flat_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2024-07-25 15:00:00+00:00,23212,3140.81,-0.020268782381699713,-0.009483171863962081,-0.0646584498947852,flat_30d,-0.0052983293556087,flat_30d,1.409999999999993,target,4.0,True,1.449999999999993
2024-07-27 17:00:00+00:00,23262,3259.27,-0.02810943821477152,-0.017081283870792552,-0.05859422549661775,flat_30d,-0.029055761905326993,flat_30d,-1.0900000000000003,stop,4.0,True,-1.0500000000000003
2024-08-03 00:00:00+00:00,23413,2961.07,-0.02123920036192717,-0.019094248867893904,-0.051439703724042274,flat_30d,-0.09306927687988464,flat_30d,-1.09,stop,4.0,True,-1.05
