ts,idx,entry,oi_chg_4h,px_chg_4h,ret_30d,regime,ret_30d_backonly,regime_backonly,r_outcome,exit_kind,window_span_h,resolved,r_10bp
2025-06-12 20:00:00+00:00,41855,105913.4,-0.03147786020684307,-0.016463561288669104,0.014675928594761745,flat_30d,0.05704438321070904,flat_30d,-1.09,stop,4.0,True,-1.05
2025-06-16 22:00:00+00:00,41953,107645.6,-0.028348248813621968,-0.005189123449385491,0.035608403602652716,flat_30d,0.020523690628378555,flat_30d,-1.09,stop,4.0,True,-1.05
2025-06-20 17:00:00+00:00,42044,103216.6,-0.02531102989508216,-0.022641341493091827,-0.058055186822310034,flat_30d,-0.020533688638868286,flat_30d,-1.0900000000000003,stop,4.0,True,-1.0500000000000003
2025-06-30 08:00:00+00:00,42275,107454.9,-0.020440260255727205,-0.007565983000551446,0.024321653799762144,flat_30d,0.041941317941317946,flat_30d,-1.09,stop,4.0,True,-1.05
2025-07-25 14:00:00+00:00,42881,114934.4,-0.02603966524485557,-0.011550815936015146,0.09604306487695746,flat_30d,0.11561665074423622,bull_30d,1.4099999999999973,target,4.0,True,1.4499999999999973
2025-08-11 19:00:00+00:00,43294,119035.3,-0.028209097331552968,-0.010275943035406576,0.010670478484836377,flat_30d,0.014938723404255283,flat_30d,1.4100000000000001,target,4.0,True,1.4500000000000002
2025-08-25 19:00:00+00:00,43630,110650.4,-0.024600527728639854,-0.013302753111674281,-0.06637758166142438,flat_30d,-0.035185208809059065,flat_30d,0.5346701322363081,tif,4.0,True,0.5746701322363081
2025-09-05 16:00:00+00:00,43891,110767.3,-0.02031024482336663,-0.021136612079806216,-0.03763757057968875,flat_30d,-0.029720451373547507,flat_30d,0.08636071295409235,tif,4.0,True,0.12636071295409235
2025-09-17 11:00:00+00:00,44174,116200.1,-0.021397048757700876,-0.00785857300814119,0.0018840869107170644,flat_30d,-0.005168132604142395,flat_30d,-0.028468211301022887,tif,4.0,True,0.011531788698977113
2025-10-05 11:00:00+00:00,44606,123413.2,-0.02491576345086255,-0.010258844965691516,0.11582345597202548,bull_30d,0.10538365766348567,bull_30d,0.308660759140838,tif,4.0,True,0.348660759140838
