asset,t,direction,entry,risk,R,R18,cost_R,kind,exit_bar_ts,exit_price,missing,max_consecutive_missing,in_on_R1,in_on_R2,z_R1,z_R2,entry_ts,entry_day
ETH,2023-10-10T12:15:00+00:00,short,1581.67,16.45564851206307,1.9712580744672903,1.8943643562359835,0.09611714778913344,tif,2023-10-13T12:15:00+00:00,1547.65,0,0,True,False,-0.19302543972281402,0.8070550805588232,1696941000,2023-10-10
ETH,2023-10-12T22:00:00+00:00,short,1539.18,23.072475641525564,-1.0667106566245501,-1.1200791819241864,0.06671065662454541,stop,2023-10-13T20:45:00+00:00,1562.2524756415257,0,0,False,True,2.0139680686366894,-0.20098557491046126,1697148900,2023-10-12
ETH,2023-10-13T05:00:00+00:00,short,1542.75,13.022418693216904,-1.118468775758497,-1.2132437963652962,0.11846877575849908,stop,2023-10-13T20:45:00+00:00,1555.7724186932169,0,0,True,True,-1.6212847472614949,-1.24178535007926,1697174100,2023-10-13
ETH,2023-10-13T11:00:00+00:00,short,1546.43,13.601426047898954,-1.1136961664574037,-1.2046530996233276,0.11369616645740473,stop,2023-10-13T20:45:00+00:00,1560.031426047899,0,0,False,True,0.291537122270025,-0.8635465157377011,1697195700,2023-10-13
ETH,2023-12-03T17:00:00+00:00,long,2154.93,29.72962110787414,4.2413951238215635,4.183407704683436,0.07248427392265852,tif,2023-12-06T17:00:00+00:00,2283.18,0,0,True,True,0.8021535404880434,0.019991211639453152,1701623700,2023-12-03
ETH,2024-01-11T02:45:00+00:00,long,2580.88,114.2612489936356,-1.0225875353431821,-1.0406575636177289,0.022587535343183203,stop,2024-01-12T22:15:00+00:00,2466.6187510063646,0,0,False,False,-1.5196704568897192,-1.8230108112593209,1704942000,2024-01-11
ETH,2024-01-11T09:15:00+00:00,long,2609.1,69.22318911182344,-1.0376911268243558,-1.0678440282838393,0.03769112682435431,stop,2024-01-12T21:00:00+00:00,2539.8768108881764,0,0,False,False,-0.9228959576795602,-1.393676996858576,1704965400,2024-01-11
ETH,2024-01-11T17:15:00+00:00,long,2582.72,128.89528429462285,-0.4048458427751559,-0.4208757232421343,0.02003735058372297,tif,2024-01-14T17:15:00+00:00,2533.12,0,0,False,False,-0.9076049492239796,-0.0882607926910688,1704994200,2024-01-11
ETH,2024-01-11T23:15:00+00:00,long,2614.7,78.56941348263099,-1.0332788534889323,-1.05990193628008,0.0332788534889346,stop,2024-01-12T21:00:00+00:00,2536.130586517369,0,0,False,False,-1.3616659268816698,-2.1288190728986396,1705015800,2024-01-11
ETH,2024-01-12T12:15:00+00:00,long,2675.67,79.64933997811096,-1.0335931220614696,-1.0604676197106435,0.03359312206146744,stop,2024-01-12T17:15:00+00:00,2596.020660021889,0,0,False,False,-2.256109317416866,-1.8249920979035616,1705062600,2024-01-12
ETH,2024-01-12T18:30:00+00:00,long,2585.43,141.80974344098917,-0.24043079955354255,-0.25501614432472675,0.018231680963980212,tif,2024-01-15T18:30:00+00:00,2553.92,0,0,False,False,-0.47551088167178346,-0.4635792238750023,1705085100,2024-01-12
ETH,2024-01-23T00:00:00+00:00,short,2322.87,69.34023746416979,1.5313926499728225,1.5045929724989715,0.03349959684231392,tif,2024-01-26T00:00:00+00:00,2214.36,0,0,False,False,0.8609763447813306,0.7307689527143321,1705968900,2024-01-23
ETH,2024-01-23T12:45:00+00:00,short,2224.8,75.15403050699929,-0.31994025919555114,-0.34362282136810474,0.029603202715691994,tif,2024-01-26T12:45:00+00:00,2246.62,0,0,False,False,0.4952413073342067,1.7032435796170602,1706014800,2024-01-23
ETH,2024-01-24T06:15:00+00:00,short,2226.66,42.660407737933866,-1.052195000424715,-1.0939510007644875,0.05219500042471562,stop,2024-01-26T16:00:00+00:00,2269.3204077379337,0,0,False,False,1.6655406706854279,1.5380960650618594,1706077800,2024-01-24
ETH,2024-02-13T12:30:00+00:00,long,2679.08,48.149217649148646,-1.0556411948273374,-1.1001541506892047,0.05564119482733424,stop,2024-02-13T13:30:00+00:00,2630.930782350851,0,0,False,False,-3.511576615606979,-3.4072251745855633,1707828300,2024-02-13
ETH,2024-02-25T16:30:00+00:00,long,3040.01,65.2526093427653,5.2661494070673305,5.228878744261727,0.046588328507004804,tif,2024-02-28T16:30:00+00:00,3386.68,0,0,False,False,-1.319001880249187,-2.156602927076109,1708879500,2024-02-25
ETH,2024-02-25T22:30:00+00:00,long,3109.39,66.18027670270516,-1.046983635531898,-1.0845705439574156,0.0469836355318971,stop,2024-02-26T09:30:00+00:00,3043.2097232972947,0,0,False,False,-1.1200316437678783,-1.2642346815334458,1708901100,2024-02-25
ETH,2024-02-26T16:45:00+00:00,long,3156.57,84.7291481847235,3.361811561931372,3.332007698041527,0.03725482986230615,tif,2024-02-29T16:45:00+00:00,3444.57,0,0,True,False,1.1484764613419416,-0.8645262548939435,1708966800,2024-02-26
ETH,2024-02-27T04:45:00+00:00,long,3215.95,104.70198530217783,1.5442309860063084,1.5196587680815496,0.03071527240594842,tif,2024-03-01T04:45:00+00:00,3380.85,0,0,False,False,-0.8552987369562336,-1.358500252593134,1709010000,2024-02-27
ETH,2024-02-27T11:00:00+00:00,long,3265.13,67.431785504831,-1.048421230070591,-1.087158214127062,0.04842123007058856,stop,2024-02-28T17:30:00+00:00,3197.698214495169,0,0,False,False,-1.6795593299089793,-1.6433691246937663,1709032500,2024-02-27
ETH,2024-02-27T17:30:00+00:00,long,3224.03,104.1589706419773,1.9202951869360252,1.8955328070459099,0.030952974862644023,tif,2024-03-01T17:30:00+00:00,3427.27,0,0,True,True,0.09355740742153479,0.10065152031198478,1709055900,2024-02-27
ETH,2024-04-03T11:45:00+00:00,short,3320.03,89.614436912301,-1.0370479368547376,-1.0666862863385296,0.0370479368547399,stop,2024-04-04T17:45:00+00:00,3409.644436912301,0,0,False,False,1.7738765676573496,1.1420263680501137,1712145600,2024-04-03
ETH,2024-04-09T04:45:00+00:00,long,3698.82,82.62789794197845,-1.0447647839546566,-1.080576611118381,0.044764783954655635,stop,2024-04-09T08:00:00+00:00,3616.1921020580216,0,0,True,True,0.9704634577899288,1.121488349981613,1712638800,2024-04-09
ETH,2024-04-13T03:30:00+00:00,short,3222.35,107.35946374367299,1.5106041362800464,1.4865924664178083,0.030014587327797663,tif,2024-04-16T03:30:00+00:00,3056.95,0,0,True,True,-0.3108641299248338,-0.5850679887057644,1712979900,2024-04-13
ETH,2024-06-24T23:30:00+00:00,short,3354.8,94.51637635997541,-1.035494378108856,-1.0638898805959416,0.035494378108857,stop,2024-06-27T13:00:00+00:00,3449.3163763599755,0,0,True,True,-2.8568330959944492,-3.0900265637297695,1719272700,2024-06-24
ETH,2024-07-05T08:30:00+00:00,short,2863.32,144.64892041691053,-1.019794962808899,-1.0356309330560174,0.019794962808898066,stop,2024-07-06T00:30:00+00:00,3007.968920416911,0,0,True,False,-0.9822268267813841,0.16626021694590365,1720169100,2024-07-05
ETH,2024-07-12T00:45:00+00:00,long,3092.19,70.23713522959916,2.5843566854860183,2.5491366841019425,0.04402500173009472,tif,2024-07-15T00:45:00+00:00,3276.8,0,0,True,True,0.28259302596888636,0.3134402256088444,1720746000,2024-07-12
ETH,2024-07-12T07:15:00+00:00,long,3078.19,58.65599980815604,4.549949039704042,4.507966088121012,0.05247868947878682,tif,2024-07-15T07:15:00+00:00,3348.15,0,0,False,True,-0.041157580129909416,0.012209197490970183,1720769400,2024-07-12
ETH,2024-08-03T05:45:00+00:00,short,2974.28,69.5753277230294,5.957250937978474,5.92305168836125,0.04274906202152915,target,2024-08-05T00:45:00+00:00,2556.8280336618236,0,0,False,True,0.033841756037407834,-0.3310964248202515,1722664800,2024-08-03
ETH,2024-08-04T22:00:00+00:00,short,2740.35,125.36269928495017,3.1554015050431206,3.1379140066683693,0.021859372968439105,tif,2024-08-07T22:00:00+00:00,2342.04,0,0,False,False,1.1383844031161756,0.9755817176165842,1722809700,2024-08-04
ETH,2024-08-05T05:15:00+00:00,short,2343.71,298.31498802655346,-0.29416460292698654,-0.300449798358847,0.007856494289825568,tif,2024-08-08T05:15:00+00:00,2429.12,0,0,False,False,3.0386159973642477,0.3027949098107085,1722835800,2024-08-05
