t,direction,entry,atr,risk,dist_R,ret_30d,z_R1,z_R2,anchor,anchor_eod,okx_newest_R1,okx_newest_R2,atr_drop,in_off,in_on_R1,in_on_R2
2023-10-02T21:00:00+00:00,long,27780.0,124.66869650414456,623.3434825207228,1.8330182829207864,0.07442043951453825,-2.1142134075037267,1.233574962335465,True,True,2023-10-02T20:00:00+00:00,2023-10-02T19:00:00+00:00,False,False,False,False
2023-10-03T03:00:00+00:00,long,27564.4,85.52352090110928,427.6176045055464,3.176202255682344,0.061716887308807866,0.010977946863412186,-0.48205200462492864,True,True,2023-10-03T02:00:00+00:00,2023-10-03T01:00:00+00:00,False,True,True,False
2023-10-07T05:45:00+00:00,long,27889.0,43.84849026225543,219.24245131127716,4.714415451104899,0.06281463528030873,0.1277960133558637,-0.7575000138529532,True,True,2023-10-07T04:00:00+00:00,2023-10-07T03:00:00+00:00,False,True,True,False
2023-10-07T11:45:00+00:00,long,27929.4,37.404468059864186,187.02234029932094,5.310595506453532,0.06435422835518878,1.6738950808277169,-1.0182057189792433,True,True,2023-10-07T10:00:00+00:00,2023-10-07T09:00:00+00:00,False,True,True,False
2023-10-07T18:30:00+00:00,long,27875.9,32.07222862977973,160.36114314889863,6.527142295488094,0.06231541079315717,-1.20972694988813,-0.2388672687374034,True,True,2023-10-07T17:00:00+00:00,2023-10-07T16:00:00+00:00,False,True,False,False
2023-10-18T06:30:00+00:00,long,28648.4,98.85773191392083,494.28865956960414,inf,0.07097222793356228,-0.08145576390456655,-0.9881408937999847,True,True,2023-10-18T05:00:00+00:00,2023-10-18T04:00:00+00:00,False,True,False,False
2023-10-18T12:45:00+00:00,long,28315.7,79.40332994737712,397.0166497368856,inf,0.05853479826092811,1.2304446644858984,-0.6765437930074276,True,True,2023-10-18T11:00:00+00:00,2023-10-18T10:00:00+00:00,False,True,True,False
2023-10-20T16:45:00+00:00,long,29478.5,126.20261840945282,631.0130920472641,inf,0.08745854498906214,0.24922597587196382,0.18080697160593034,True,True,2023-10-20T15:00:00+00:00,2023-10-20T14:00:00+00:00,False,True,True,True
2023-10-23T16:15:00+00:00,long,30793.0,134.88056053264688,674.4028026632344,inf,0.1592396971738992,-0.4587495368613294,-0.33321112127357255,True,True,2023-10-23T15:00:00+00:00,2023-10-23T14:00:00+00:00,False,True,False,False
2023-11-15T04:45:00+00:00,short,35597.5,97.77122082256952,488.85610411284756,11.526295678000343,0.2496357898358159,0.7478317880068062,0.07064089805931231,True,True,2023-11-15T03:00:00+00:00,2023-11-15T02:00:00+00:00,False,False,False,False
2023-11-15T11:00:00+00:00,short,35969.9,85.19016076568869,425.95080382844344,14.102802356535593,0.2627087406928945,-1.0179566577060846,-0.009426584850556996,True,True,2023-11-15T10:00:00+00:00,2023-11-15T09:00:00+00:00,False,False,False,False
2023-11-29T12:45:00+00:00,long,38147.9,124.59720389599532,622.9860194799766,inf,0.10625569107812938,-1.0062644901961497,-0.666829611787885,True,True,2023-11-29T11:00:00+00:00,2023-11-29T10:00:00+00:00,False,True,False,False
2023-12-02T20:00:00+00:00,long,39376.2,164.80374885514217,824.0187442757109,inf,0.12696300239552838,0.5210199322929595,1.1629447834953812,True,True,2023-12-02T19:00:00+00:00,2023-12-02T18:00:00+00:00,False,True,True,True
2023-12-03T02:15:00+00:00,long,39404.4,100.19979871248964,500.99899356244816,inf,0.13556039699830547,0.30568024642947833,0.30428004004919984,True,True,2023-12-03T01:00:00+00:00,2023-12-03T00:00:00+00:00,False,True,True,True
2023-12-03T09:15:00+00:00,long,39419.3,54.34843332498507,271.74216662492535,inf,0.13598978686124652,-0.885699961034074,-1.26264855510103,True,True,2023-12-03T08:00:00+00:00,2023-12-03T07:00:00+00:00,False,True,False,False
2023-12-03T23:15:00+00:00,long,39852.3,154.98560504108193,774.9280252054097,inf,0.14846802918698354,-1.3216138135100972,0.1661811946005794,True,True,2023-12-03T22:00:00+00:00,2023-12-03T21:00:00+00:00,False,True,False,True
2023-12-12T18:00:00+00:00,short,41183.6,230.94819137979474,1154.7409568989738,0.895958521102767,0.11050410537811262,-1.6079856492864069,-0.2325579193103811,True,True,2023-12-12T17:00:00+00:00,2023-12-12T16:00:00+00:00,False,False,False,False
2023-12-27T05:00:00+00:00,short,42450.5,111.52766642224984,557.6383321112492,2.538742260848675,0.14009125994043115,-1.6623131684606476,-1.045516446660896,True,True,2023-12-27T04:00:00+00:00,2023-12-27T03:00:00+00:00,False,False,False,False
2023-12-27T12:45:00+00:00,short,42948.1,136.16325881677594,680.8162940838797,2.810302891728776,0.15345528182347978,2.2200082431959456,0.6680921301334514,True,True,2023-12-27T11:00:00+00:00,2023-12-27T10:00:00+00:00,False,False,False,False
2024-01-09T00:15:00+00:00,long,46905.4,249.17215723201286,1245.8607861600644,inf,0.070655101574983,0.07115678457182308,0.31398796164050147,True,True,2024-01-08T23:00:00+00:00,2024-01-08T22:00:00+00:00,False,True,True,True
2024-01-09T16:15:00+00:00,long,46797.9,280.6610811954377,1403.3054059771885,inf,0.06820132389865341,-0.15786923930179367,0.09397009417534076,True,True,2024-01-09T15:00:00+00:00,2024-01-09T14:00:00+00:00,False,True,False,True
2024-01-12T17:30:00+00:00,short,43605.1,377.0417437661396,1885.2087188306978,1.8332718098946876,0.017028571428571393,-3.1849917052733216,-2.6422357108382375,True,True,2024-01-12T16:00:00+00:00,2024-01-12T15:00:00+00:00,False,False,False,False
2024-01-13T05:15:00+00:00,short,42957.1,217.12312639788252,1085.6156319894126,2.586642930752663,-0.0017498443033622246,-1.4071739389204316,-1.02273689505324,True,True,2024-01-13T04:00:00+00:00,2024-01-13T03:00:00+00:00,False,True,True,True
2024-01-13T13:15:00+00:00,short,42788.0,156.69709133725854,783.4854566862928,3.368282049754313,-0.005679441537074448,-0.2154412481848264,-0.07510168710016954,True,True,2024-01-13T12:00:00+00:00,2024-01-13T11:00:00+00:00,False,True,True,True
2024-02-08T04:30:00+00:00,long,44501.7,127.44722847464179,637.236142373209,5.854815431694287,-0.03496335169362885,0.5766051219845203,0.23577185026768366,True,True,2024-02-08T03:00:00+00:00,2024-02-08T02:00:00+00:00,False,True,True,True
2024-02-09T12:45:00+00:00,long,47309.4,228.16955627684732,1140.8477813842367,0.8092227684221301,0.013854689699954292,2.2341693074702347,-0.2639017067864705,True,True,2024-02-09T11:00:00+00:00,2024-02-09T10:00:00+00:00,False,False,False,False
2024-02-09T18:45:00+00:00,long,47583.0,299.47246563962,1497.3623281981,0.4338295332845164,0.019718020097336364,0.9360027411574702,-0.21420860445736714,True,True,2024-02-09T17:00:00+00:00,2024-02-09T16:00:00+00:00,False,False,False,False
2024-02-10T07:45:00+00:00,long,47130.5,91.87725421635844,459.3862710817922,2.3990703888575142,0.017106983931045372,1.2373187259989484,1.9393657504841726,True,True,2024-02-10T06:00:00+00:00,2024-02-10T05:00:00+00:00,False,True,True,True
2024-02-12T16:30:00+00:00,long,49566.9,273.9322569190354,1369.661284595177,inf,0.15685098397998432,-0.8528295964515114,-3.3519902180261023,True,True,2024-02-12T15:00:00+00:00,2024-02-12T14:00:00+00:00,False,True,False,False
2024-02-12T22:30:00+00:00,long,50059.8,224.50477504704503,1122.5238752352252,inf,0.16835486762015006,-2.2200278629609462,-2.357817086791743,True,True,2024-02-12T21:00:00+00:00,2024-02-12T20:00:00+00:00,False,True,False,False
2024-02-15T15:00:00+00:00,long,52419.7,233.45877176452606,1167.2938588226302,inf,0.21530382769573175,-1.8615690614938198,-1.7914715664625296,True,True,2024-02-15T14:00:00+00:00,2024-02-15T13:00:00+00:00,False,True,False,False
2024-03-06T09:00:00+00:00,short,67149.8,561.4576247727482,2807.288123863741,3.5510427003408878,0.5728563765872077,-0.8144590907532036,-1.1760637083220693,True,True,2024-03-06T08:00:00+00:00,2024-03-06T07:00:00+00:00,False,False,False,False
2024-03-06T15:30:00+00:00,short,66544.7,678.7192065780669,3393.5960328903343,2.759226469281587,0.5586830597125048,-1.0854136386640811,-0.6247764167972,True,True,2024-03-06T14:00:00+00:00,2024-03-06T13:00:00+00:00,False,False,False,False
2024-03-07T00:00:00+00:00,short,66311.5,374.66599126082104,1873.3299563041053,4.873941170520528,0.5392963177039447,-1.0691982738474035,-0.9425908733782946,False,False,2024-03-06T23:00:00+00:00,2024-03-06T22:00:00+00:00,False,False,False,False
2024-03-15T06:00:00+00:00,short,67800.0,779.3030718013785,3896.515359006892,0.4374677995455043,0.3082943546519705,2.6462627469670057,2.1233412615994713,True,True,2024-03-15T05:00:00+00:00,2024-03-15T04:00:00+00:00,False,False,False,False
2024-03-17T01:15:00+00:00,short,65794.6,559.5737441259195,2797.868720629597,3.078629078086877,0.2616752894612704,0.3967363195991648,0.5506141711090151,True,True,2024-03-17T00:00:00+00:00,2024-03-16T23:00:00+00:00,False,False,False,False
2024-03-17T14:45:00+00:00,short,67652.6,398.04086916207655,1990.2043458103826,0.9125193620560185,0.29730424210812956,-0.19221690554863335,-1.5077075798395476,True,True,2024-03-17T13:00:00+00:00,2024-03-17T12:00:00+00:00,False,False,False,False
2024-03-22T15:00:00+00:00,short,63344.7,488.87755289804835,2444.387764490242,2.521572104696486,0.22103674404080342,-0.6714472945102659,0.6288662564957037,True,True,2024-03-22T14:00:00+00:00,2024-03-22T13:00:00+00:00,False,False,False,False
2024-04-03T01:15:00+00:00,short,65464.1,339.1747144458286,1695.873572229143,0.7333093812915235,-0.04147070709437095,0.01935483660866573,0.8642577532676271,True,True,2024-04-03T00:00:00+00:00,2024-04-02T23:00:00+00:00,False,False,False,False
2024-05-01T08:45:00+00:00,short,57153.1,505.7062940816097,2528.5314704080483,0.9955976539986466,-0.18001291248206597,-3.5805635008995806,1.1256611348256538,True,True,2024-05-01T07:00:00+00:00,2024-05-01T06:00:00+00:00,False,False,False,False
2024-05-01T23:30:00+00:00,short,58336.0,416.173074737465,2080.8653736873252,1.7782505522897019,-0.16304160688665714,0.37228697069912636,-0.4279462288228123,True,True,2024-05-01T22:00:00+00:00,2024-05-01T21:00:00+00:00,False,False,False,False
2024-05-02T05:45:00+00:00,short,57463.2,260.4871964654413,1302.4359823272064,2.1709320368651004,-0.12277021859299941,-0.6038232919592018,0.30622217752985287,True,True,2024-05-02T04:00:00+00:00,2024-05-02T03:00:00+00:00,False,True,True,False
2024-05-21T04:00:00+00:00,long,71175.1,321.94743565581706,1609.7371782790854,inf,0.09647587679433589,-5.385598913699284,-5.343923266162357,True,True,2024-05-21T03:00:00+00:00,2024-05-21T02:00:00+00:00,False,True,False,False
2024-06-12T10:45:00+00:00,short,67997.9,154.51797895867927,772.5898947933963,0.6443263151055173,0.08083977486047988,0.3238274476996917,2.5795195996736466,True,True,2024-06-12T09:00:00+00:00,2024-06-12T08:00:00+00:00,False,False,False,False
