date,side,exit_reason,risk_bp,gross_bp,mfe_bp,mae_bp,minutes_to_mfe,minutes_held,gave_back_bp,move_after_4h_bp,move_after_12h_bp,move_after_24h_bp
2025-01-02,-1,stop,128.20326256202736,-128.20326256202736,19.53088457548741,-128.20326256202736,22,52,147.73414713751478,,,
2025-01-03,1,time,78.68182766234301,96.66213562905935,166.47710284838934,-63.845504974380034,248,349,69.81496721932999,-36.72092609887877,-41.04647447258619,31.63506755972228
2025-01-06,1,time,93.14164326680367,232.9994696810966,269.9413441228332,-6.576355395870111,103,374,36.94187444173659,-7.107676792181573,-21.393204900587175,-558.4689121846034
2025-01-07,-1,time,78.47622170482344,352.45320667837706,387.61255339632123,-8.417449512797331,340,363,35.159346717944175,-72.30809064853378,59.362013309967374,255.45259786284785
2025-01-08,-1,stop,96.94685357264407,-96.94685357264407,9.354428552918668,-96.94685357264407,0,16,106.30128212556274,,,
2025-01-10,1,stop,102.74874857293466,-102.74874857293466,2.5287767386391984,-102.74874857293466,0,16,105.27752531157385,,,
2025-01-13,1,time,293.5547649018148,212.2319398152141,236.15170216784512,-42.58831261415286,363,371,23.91976235263101,97.97167839000772,208.53098160547412,318.6099244633347
2025-01-14,-1,time,71.08528577051383,8.876597684005251,128.03223333954858,-51.66449153771289,118,372,119.15563565554334,-40.57133387193639,-72.48358295527551,-316.5019783315722
2025-01-15,1,stop,49.294893275142435,-49.294893275142435,67.5634757542612,-49.294893275142435,41,191,116.85836902940363,,,
2025-01-16,-1,stop,150.593449818709,-150.593449818709,54.453659189808576,-150.593449818709,15,74,205.04710900851757,,,
2025-01-17,1,time,100.88213758556883,136.09790681186848,245.50311285704905,-17.45291973206544,295,363,109.40520604518056,-3.74821306121472,-136.7952487767454,-63.380636363283614
2025-01-21,-1,stop,217.58348609074585,-217.58348609074585,24.269748403932244,-217.58348609074585,6,72,241.8532344946781,,,
2025-01-22,-1,stop,86.53318323096369,-86.53318323096369,39.02212984495882,-86.53318323096369,1,27,125.5553130759225,,,
2025-01-23,1,time,285.30898028245934,-199.2643190963688,144.59149200417053,-264.98945093593164,89,374,343.8558111005393,18.80031219912379,212.26312081384464,151.36150341728825
2025-01-27,1,stop,115.81007462943857,-115.81007462943857,72.83683465595307,-115.81007462943857,7,106,188.64690928539164,,,
2025-01-28,1,stop,93.27914305553531,-93.27914305553531,80.265707168558,-93.27914305553531,29,83,173.5448502240933,,,
2025-01-29,-1,stop,72.50548367003091,-72.50548367003091,9.161591381214828,-72.50548367003091,1,20,81.66707505124575,,,
2025-01-30,1,stop,44.272353403086335,-44.272353403086335,119.80249035552849,-44.272353403086335,26,222,164.07484375861483,,,
2025-01-31,1,stop,74.54973637291022,-74.54973637291022,106.49962338987253,-74.54973637291022,43,189,181.04935976278273,,,
2025-02-03,1,time,236.07660455486544,459.06832298136703,548.6542443064183,-48.34368530020704,333,361,89.58592132505123,-0.8592132505178997,-288.7888198757776,-252.32919254658384
2025-02-04,-1,stop,142.1729113617073,-142.1729113617073,75.61335435107746,-142.1729113617073,0,241,217.78626571278477,,,
2025-02-05,-1,time,90.19922005820611,98.53610768123569,182.82112540857366,-29.68298450397465,246,363,84.28501772733797,50.184195337654124,-83.46049038000471,39.28211152292325
2025-02-06,-1,time,130.57223409604586,78.12828030735257,208.2601531433095,-38.74154992826089,284,357,130.13187283595693,43.349981719887516,-9.80059827685585,119.47103395799684
2025-02-07,1,stop,86.12912968774516,-86.12912968774516,12.301303938217453,-86.12912968774516,3,14,98.43043362596262,,,
2025-02-10,-1,time,88.2806031872874,-19.235759565362752,31.325043146591018,-51.5081741680634,50,372,50.56080271195377,-44.89716900694876,-92.90418779373633,209.82218249669506
2025-02-11,1,stop,50.36008230452675,-50.36008230452675,0.7098765432092776,-50.36008230452675,0,5,51.069958847736025,,,
2025-02-12,1,time,125.35922996155634,143.65015289496532,217.39948881628794,-98.32547594048151,152,361,73.74933592132263,82.03201800437499,-115.7379325923537,-81.0594303355329
2025-02-13,1,stop,74.10424385858676,-74.10424385858676,45.05213026263569,-74.10424385858676,35,104,119.15637412122246,,,
2025-02-14,1,stop,86.49093904448014,-86.49093904448014,20.367121734379342,-86.49093904448014,5,27,106.85806077885948,,,
2025-02-18,-1,time,94.66294160622819,158.03286707366402,246.1111058851562,-12.803588767542223,260,372,88.07823881149218,-117.65714184181422,-149.0024175265966,-204.85742028067557
2025-02-19,-1,time,94.8019225608521,-37.19401345541961,42.32098162122908,-70.88999364088816,253,362,79.51499507664869,-72.0594853609909,-101.55782562251848,-238.15863528669806
2025-02-20,-1,stop,45.63588875175769,-45.63588875175769,81.87193249332653,-45.63588875175769,15,196,127.50782124508422,,,
2025-02-21,1,stop,79.7536538618751,-79.7536538618751,20.57930906407989,-79.7536538618751,11,18,100.33296292595499,,,
2025-02-24,-1,time,88.17734509171842,96.52200482557406,136.7702373802832,-28.58467406306992,296,369,40.24823255470913,228.5931030122948,487.9097259537871,616.8831852999119
2025-02-25,-1,time,185.60027052901742,-69.43730421490639,172.71358425813622,-164.35094742277764,48,372,242.1508884730426,4.329835192077222,-33.63333721761754,433.6461325089513
2025-02-26,1,stop,145.51466025665377,-145.51466025665377,188.32866512172396,-145.51466025665377,25,221,333.8433253783777,,,
2025-02-27,-1,time,128.4122889305823,209.99061913696093,306.4024390243902,-98.48733583489613,344,371,96.41181988742929,-87.61726078799215,531.5900562851775,-76.31332082551629
2025-02-28,1,time,174.2243928700033,201.99068556067832,316.51148663641,-86.6453832172774,243,371,114.52080107573167,-39.15168519571528,135.81233381146393,163.67562665127525
2025-03-03,-1,time,320.0751685814814,478.64634576883384,576.2592563489887,-101.97339660833968,349,367,97.6129105801549,2.7004025149152064,240.41329439146352,-84.87453642167829
2025-03-04,-1,stop,384.4964121574619,-384.4964121574619,45.164390311297915,-384.4964121574619,0,135,429.6608024687598,,,
2025-03-05,-1,stop,180.20633239518358,-180.20633239518358,71.4157740639865,-180.20633239518358,90,147,251.62210645917008,,,
2025-03-06,1,stop,161.06601154779628,-161.06601154779628,98.52189541147933,-161.06601154779628,33,114,259.58790695927564,,,
2025-03-07,1,stop,194.6631961505586,-194.6631961505586,82.63502476726704,-194.6631961505586,6,46,277.29822091782563,,,
2025-03-10,-1,time,122.72794470706135,343.61380955115345,542.1777276575874,-14.930169082331831,308,368,198.56391810643396,57.118281882080986,-165.02601783556497,-491.74259020106894
2025-03-11,-1,stop,181.113772514728,-181.113772514728,161.7176178833044,-181.113772514728,38,153,342.8313903980324,,,
2025-03-12,-1,time,70.65480749691346,34.581896930074016,310.99658630022935,-20.453340291397673,79,371,276.4146893701553,-91.79353308907895,-29.014644399260135,324.63214649449503
2025-03-13,-1,time,111.25344739701174,246.01063020911235,279.35625069191286,-36.532980047372796,242,373,33.34562048280051,-110.46269025312745,-236.87434382363998,-526.4374444188973
2025-03-14,1,stop,96.05632122188413,-96.05632122188413,6.085555754429926,-96.05632122188413,0,5,102.14187697631405,,,
2025-03-17,-1,stop,137.005213537031,-137.005213537031,22.9492512731082,-137.005213537031,5,120,159.9544648101392,,,
2025-03-18,-1,stop,130.3756910834097,-130.3756910834097,23.369227647026268,-130.3756910834097,31,369,153.74491873043596,,,
2025-03-19,1,stop,52.61209971188965,-52.61209971188965,120.04031888573226,-52.61209971188965,254,260,172.6524185976219,,,
2025-03-20,1,stop,77.98669083122624,-77.98669083122624,86.83847763262004,-77.98669083122624,40,109,164.8251684638463,,,
2025-03-21,1,time,87.01086204675948,8.753559860514788,66.10488052702493,-61.84735890549563,292,373,57.35132066651015,14.943066083414378,37.01777902866423,24.984615678174297
