symbol,policy,block,scenario,sessions,trades,days,mean_bp,median_bp,sd_bp,win_rate,profit_factor,payoff,mean_gross_bp,mean_funding_bp,mean_risk_bp,median_risk_bp,mean_R,total_return,ann_return,sharpe_daily_ann,max_drawdown,mar,exposure_days,long_trades,short_trades,long_mean_bp,short_mean_bp,best1_share,best5_share,best10_share,mean_bars_held,flagged_trades,exit_reasons
BTCUSDT,CORE_UTC_R60_CLOSE,development,gross,1096,738,1096,5.053409688943013,-9.26686422787919,151.3056670753452,0.453929539295393,1.1082397924969483,1.3331959294814035,5.053409688943013,0.0,126.42915301165641,101.92953002033862,0.1176594796434253,0.33494856352181057,0.1009899443944644,0.5236193134331117,-0.4167878314867789,0.24230540520871216,0.6733576642335767,365,373,4.474176146867309,5.620219991510391,0.2657103904956554,0.9346404419283754,1.597337129544292,259.0853658536585,0,"{""time"": 517, ""stop"": 221}"
BTCUSDT,CORE_UTC_R60_CLOSE,development,db,1096,738,1096,-6.546226225281011,-20.86148944662702,151.32131541679155,0.4024390243902439,0.8772766332727455,1.3026228797080162,5.053409688943013,0.0,126.42915301165641,101.92953002033862,-0.022240063526141225,-0.43302352882705886,-0.17219134647617207,-0.678146579834356,-0.6024563406162928,-0.28581547718466377,0.6733576642335767,365,373,-7.128418875297874,-5.976520280894533,-0.2028350457370331,-0.7096188589935644,-1.2092521900988829,259.0853658536585,0,"{""time"": 517, ""stop"": 221}"
BTCUSDT,CORE_UTC_R60_CLOSE,validation,gross,731,552,731,-2.9422660863824386,-19.522279061553014,89.17699807904415,0.37681159420289856,0.9016162683551333,1.491134597664259,-2.9422660863824386,0.0,70.41617359681705,57.62491683554179,-0.020835111257214732,-0.16797239077401727,-0.0877297880469955,-0.5478035985778368,-0.22569456061209625,-0.3887102454266838,0.7551299589603283,263,289,0.5864812088646496,-6.153548227039822,-0.6231965334549132,-1.5557804566388134,-2.4272815992262915,234.18659420289856,0,"{""time"": 329, ""stop"": 223}"
BTCUSDT,CORE_UTC_R60_CLOSE,validation,db,731,552,731,-14.544296737827034,-31.122270584657834,89.19116468576499,0.3007246376811594,0.6132617068125288,1.4260181857206995,-2.9422660863824386,0.0,70.41617359681705,57.62491683554179,-0.25739264891058106,-0.5617378593989392,-0.3376126500825367,-2.69906129011343,-0.5636531445476938,-0.5989723526752532,0.7551299589603283,263,289,-11.013858950236491,-17.757117285011507,-0.12469898402716749,-0.30758660647233016,-0.47667836529225655,234.18659420289856,0,"{""time"": 329, ""stop"": 223}"
BTCUSDT,CORE_UTC_R60_CLOSE,lockbox,gross,621,502,621,-2.8613202915769054,-19.973306631478117,73.27141110493825,0.3884462151394422,0.8993584294946877,1.4159130146403547,-2.8613202915769054,0.0,63.71840506430965,52.75529756000882,-0.09233573719176599,-0.14530592306075507,-0.0881551712467622,-0.6708167168738878,-0.19205430374968546,-0.4590116937012747,0.8083735909822867,254,248,-3.063022989473055,-2.6547376896993957,-0.3830312653839978,-1.0535936114884912,-1.7756033051570022,222.0796812749004,2,"{""time"": 271, ""stop"": 231}"
BTCUSDT,CORE_UTC_R60_CLOSE,lockbox,db,621,502,621,-14.461182070306938,-31.56172211363186,73.27818158333446,0.3286852589641434,0.5972816284274061,1.2199024774547629,-2.8613202915769054,0.0,63.71840506430965,52.75529756000882,-0.3501871216086418,-0.522820673087439,-0.35264669290874384,-3.3779006927757966,-0.522820673087439,-0.6745079356297098,0.8083735909822867,254,248,-14.66124643613916,-14.256277437559422,-0.07423343559246419,-0.20052178346833663,-0.3354416526958321,222.0796812749004,2,"{""time"": 271, ""stop"": 231}"
BTCUSDT,CORE_UTC_R60_STOP,development,gross,1096,810,1096,8.228487120561896,-8.587335149184266,151.47162605025517,0.454320987654321,1.1820171903143073,1.4197054296709886,8.228487120561896,0.0,119.2443076069046,96.08061348518666,0.13793322195200378,0.7757990417338563,0.21075263456013849,0.8920209206646437,-0.3479503733223399,0.6056973945675237,0.7390510948905109,399,411,6.903235994978827,9.51504478262429,0.15121830469113345,0.532435435995319,0.9516711927234255,256.9049382716049,0,"{""time"": 549, ""stop"": 261}"
BTCUSDT,CORE_UTC_R60_STOP,development,db,1096,810,1096,-3.370684917090791,-20.187208449265924,151.4873402881635,0.4024691358024691,0.9349672024289217,1.3881108158760678,8.228487120561896,0.0,119.2443076069046,96.08061348518666,-0.010709756279006891,-0.3060026313651477,-0.11454290250958032,-0.3654832061569276,-0.5362105553873653,-0.21361553098639224,0.7390510948905109,399,411,-4.70076788189826,-2.0794364914017884,-0.3651182498298167,-1.2790222173705814,-2.281293266309069,256.9049382716049,0,"{""time"": 549, ""stop"": 261}"
BTCUSDT,CORE_UTC_R60_STOP,validation,gross,731,581,731,-2.159058601151181,-19.050959597521935,86.05302232424552,0.37349397590361444,0.9239515110664449,1.549854147595327,-2.159058601151181,0.0,65.75279588854995,54.27224584291361,-0.020387272881422898,-0.13624703926966464,-0.07052377873619142,-0.42738849487845454,-0.2138921015452384,-0.32971661050922707,0.7948016415868673,281,300,1.9810739972051126,-6.0369828016115745,-0.8079164537049208,-2.0215041143348706,-3.1416965215756743,229.87779690189328,0,"{""time"": 334, ""stop"": 247}"
BTCUSDT,CORE_UTC_R60_STOP,validation,db,731,581,731,-13.761422302437833,-30.64955137840615,86.06501844902019,0.2908777969018933,0.6189000539592567,1.5087977646817385,-2.159058601151181,0.0,65.75279588854995,54.27224584291361,-0.27183375876022414,-0.5600775073742225,-0.33636082851706406,-2.7167588916154406,-0.5621871118731069,-0.5983076122047158,0.7948016415868673,281,300,-9.620075025713266,-17.64048425163651,-0.12537839988291744,-0.3099854519511399,-0.47845519272745807,229.87779690189328,0,"{""time"": 334, ""stop"": 247}"
BTCUSDT,CORE_UTC_R60_STOP,lockbox,gross,621,525,621,-0.01206922210951234,-20.549025028131272,73.82996001367734,0.38666666666666666,0.9995493632915556,1.5854920934969503,-0.01206922210951234,0.0,59.55383398446867,49.19764443665545,-0.05214034932401364,-0.01468483503605389,-0.008657490536543078,-0.002872043293880262,-0.12091570882402569,-0.07159938622319727,0.8454106280193237,266,259,0.12727187951864205,-0.15517629945734537,-88.82714713476813,-256.56746365699144,-425.93568720292717,219.8438095238095,2,"{""time"": 276, ""stop"": 249}"
BTCUSDT,CORE_UTC_R60_STOP,lockbox,db,621,525,621,-11.612151024184323,-32.14972595925821,73.83694202008162,0.32571428571428573,0.6609427969762209,1.36826754461744,-0.01206922210951234,0.0,59.55383398446867,49.19764443665545,-0.33165731111941565,-0.4643035631713812,-0.3071027542423457,-2.75773835438089,-0.46460469603732335,-0.6609979555989572,0.8454106280193237,266,259,-11.472801938171479,-11.755266301711032,-0.09047429120496825,-0.2572027916982026,-0.42382585029728354,219.8438095238095,2,"{""time"": 276, ""stop"": 249}"
BTCUSDT,EXT_BUF05,development,gross,752,728,1096,13.044048745053031,-38.715501000311534,166.50847739620906,0.37225274725274726,1.2518282437659336,2.1110166324761317,13.044048745053031,0.10450375476362747,96.8343851588766,76.123495964618,0.261654365013111,1.3396717816662882,0.3272091658681613,1.2188087743813163,-0.22372444095896482,1.4625544015916323,0.6642335766423357,341,387,16.225747991073142,10.240535972720062,0.0854729919630113,0.37755644252483017,0.7083729271448629,207.66071428571428,0,"{""stop"": 409, ""time"": 319}"
BTCUSDT,EXT_BUF05,development,db,752,728,1096,1.5473017611721005,-49.55861538065576,166.5578753501157,0.3543956043956044,1.0261801979566387,1.8693980350372879,13.044048745053031,0.10450375476362747,96.8343851588766,76.123495964618,0.07863720770540945,0.013462307134218587,0.004463362678361893,0.14468071897651208,-0.3315498114854315,0.013462117979693123,0.6642335766423357,341,387,3.657512929898138,-0.3120832738035571,0.712544887515875,3.145171123457746,5.87471139076795,207.66071428571428,0,"{""stop"": 409, ""time"": 319}"
BTCUSDT,EXT_BUF05,validation,gross,497,482,731,12.62222674703799,-39.03979685911551,142.16895322478305,0.34232365145228216,1.2945257522106797,2.487058566368397,12.62222674703799,0.09265596977066451,76.31538414240491,65.82248144011034,0.22964252029775503,0.7513720459148989,0.3228869652788371,1.3759819255863681,-0.12477111153363651,2.587834325670741,0.6593707250341997,226,256,13.138571259112561,12.166391357472163,0.1314957733867132,0.5411021320906356,0.9469163092772588,195.62033195020746,0,"{""stop"": 292, ""time"": 190}"
BTCUSDT,EXT_BUF05,validation,db,497,482,731,1.11505753396242,-50.51453977652802,142.2277742897229,0.3236514522821577,1.02204313333775,2.1358080863340163,12.62222674703799,0.09265596977066451,76.31538414240491,65.82248144011034,0.022029083199749437,0.00600235957078743,0.0029925841442097756,0.12166713799748835,-0.19800546023079035,0.01511364454657812,0.6593707250341997,226,256,1.004906517037497,1.2123002285914537,1.4640750437994294,6.011300964366597,10.487580157790928,195.62033195020746,0,"{""stop"": 292, ""time"": 190}"
BTCUSDT,EXT_BUF05,lockbox,gross,421,411,621,2.8866926010357004,-44.046378044889344,134.3362084184289,0.35766423357664234,1.059376753537809,1.9025541696189225,2.8866926010357004,0.01071766681636258,90.19400673783359,77.6271186440681,0.04757988841093823,0.08563215499273236,0.049476993264152114,0.33409812273810724,-0.1618880822855483,0.3056246795047056,0.6618357487922706,200,211,-2.223056838720278,7.730056998908669,0.7171524149041475,2.3189404475833717,3.883253187941055,211.76642335766422,0,"{""stop"": 223, ""time"": 188}"
BTCUSDT,EXT_BUF05,lockbox,db,421,411,621,-8.699660586238407,-55.67192494415538,134.37114679830393,0.34306569343065696,0.845078815000973,1.6182360287252675,2.8866926010357004,0.01071766681636258,90.19400673783359,77.6271186440681,-0.1148283492246419,-0.32583363944232113,-0.20684904548986927,-1.0059780849413804,-0.3759139857557575,-0.5502563174764805,0.6618357487922706,200,211,-14.04854809750652,-3.6296250305340276,-0.23472271076798815,-0.7532105362799254,-1.2564320212657472,211.76642335766422,0,"{""stop"": 223, ""time"": 188}"
BTCUSDT,EXT_BUF10,development,gross,752,715,1096,10.92755842788168,-39.11516815222876,165.56384705688947,0.3776223776223776,1.2070251983461033,1.9893563454222818,10.92755842788168,0.09143172317434596,99.6946451535421,76.49859290152985,0.2276010783248982,0.9831155174912241,0.2561039171648507,1.0179546980587297,-0.23282867517005157,1.099967248354609,0.6523722627737226,337,378,12.691518322822324,9.3549275162547,0.10301422992175462,0.44887369227521307,0.8407611573125781,207.44755244755245,0,"{""stop"": 398, ""time"": 317}"
BTCUSDT,EXT_BUF10,development,db,752,715,1096,-0.5816108417589616,-50.07976048024183,165.61128219693381,0.35664335664335667,0.9903174753052514,1.786455053491826,10.92755842788168,0.09143172317434596,99.6946451535421,76.49859290152985,0.05076677774147491,-0.12897706167928713,-0.044945614257165256,-0.05420527040581383,-0.3604195886977124,-0.12470358345273404,0.6523722627737226,337,378,0.10785040275137221,-1.1962892528700233,-1.913777026344716,-8.3137151904412,-15.5338117848176,207.44755244755245,0,"{""stop"": 398, ""time"": 317}"
BTCUSDT,EXT_BUF10,validation,gross,497,477,731,14.580719445193472,-37.34950347130679,143.5831319475203,0.3668763102725367,1.3394205630475324,2.3114572002305986,14.580719445193472,0.07526195592352816,79.19614218283692,69.45017398942889,0.26694911188655157,0.909647487587915,0.3812886156853197,1.564957708865387,-0.11010629043354958,3.4629140095808766,0.652530779753762,237,240,14.086286688622826,15.06897179230698,0.11298056537291958,0.47076605094727825,0.8224928663505334,203.34171907756814,0,"{""stop"": 277, ""time"": 200}"
BTCUSDT,EXT_BUF10,validation,db,497,477,731,3.0563195560546723,-48.92784075929343,143.63637219847715,0.3480083857442348,1.0606108246064658,1.9870479906783785,14.580719445193472,0.07526195592352816,79.19614218283692,69.45017398942889,0.06772333635229666,0.10245719094130479,0.049909564489162506,0.32847739652412117,-0.19029829462521297,0.26227016162944583,0.652530779753762,237,240,1.9423139221190828,4.1564001195660705,0.5299940115286486,2.203903835409872,3.838588107712459,203.34171907756814,0,"{""stop"": 277, ""time"": 200}"
BTCUSDT,EXT_BUF10,lockbox,gross,421,408,621,3.603830313422751,-43.632589987092885,133.79850644735464,0.36519607843137253,1.0745933787431028,1.8679173496272725,3.603830313422751,0.016427485968933564,93.40724671082164,81.0413446929793,0.04271644283380653,0.11749065025774463,0.06747057975309301,0.4172271329597464,-0.17129324766494658,0.3938893136352168,0.6570048309178744,194,214,0.7507359751832252,6.190280320985687,0.5786678164228762,1.8422488785002797,3.083919516176493,216.15441176470588,0,"{""stop"": 213, ""time"": 195}"
BTCUSDT,EXT_BUF10,lockbox,db,421,408,621,-7.97806606143794,-55.257896889285405,133.83598425033668,0.3553921568627451,0.8568230671629201,1.5540997700955033,3.603830313422751,0.016427485968933564,93.40724671082164,81.0413446929793,-0.113718191246142,-0.3034824069449441,-0.19149724799900392,-0.9229394627476647,-0.3612559632418114,-0.5300874379499798,0.6570048309178744,194,214,-11.078648777059197,-5.167257431388764,-0.2578347514056028,-0.8143228375553179,-1.357799589824253,216.15441176470588,0,"{""stop"": 213, ""time"": 195}"
BTCUSDT,EXT_GATE,development,gross,752,577,1096,14.005012369859255,-39.11516815222876,174.4013309893241,0.3587521663778163,1.263222730371234,2.257934348972737,14.005012369859255,0.0931042245111602,93.62209104902202,74.49995362263805,0.26779307923359175,1.0579178628909665,0.27168833464811404,1.111931348190066,-0.1701363974556731,1.5968854325771122,0.5264598540145985,276,301,23.651682452768235,5.159560732374608,0.10961521571006416,0.47956191768544715,0.8651373194307094,196.94280762564992,0,"{""stop"": 344, ""time"": 233}"
BTCUSDT,EXT_GATE,development,db,752,577,1096,2.493115892092458,-50.51252474774219,174.34213572563482,0.3466204506065858,1.0411022221753357,1.9624776888005078,14.005012369859255,0.0931042245111602,93.62209104902202,74.49995362263805,0.07780735019578867,0.059573751393221075,0.019458192772325855,0.19830175196929792,-0.29444891097663806,0.06608342584044977,0.5264598540145985,276,301,11.156735308515747,-5.4509338053587975,0.6069910524774349,2.6607106279176214,4.779458996342372,196.94280762564992,0,"{""stop"": 344, ""time"": 233}"
BTCUSDT,EXT_GATE,validation,gross,497,405,731,10.372129173226943,-38.90055761781035,137.72409858039677,0.32839506172839505,1.2352225910063543,2.5261695094265293,10.372129173226943,0.08432163008550234,77.01988672344525,63.19873986707064,0.24887971240449774,0.46549128995381084,0.21025835414693117,1.0701949345728041,-0.15663247722569273,1.3423675464442062,0.5540355677154583,192,213,15.284524500175971,5.944054512315144,0.15785163479418982,0.6713700680372646,1.190921679841449,184.31851851851852,0,"{""stop"": 252, ""time"": 153}"
BTCUSDT,EXT_GATE,validation,db,497,405,731,-1.1459387180551759,-50.52311994122868,137.69524894175572,0.31851851851851853,0.977934199437835,2.092324333680949,10.372129173226943,0.08432163008550234,77.01988672344525,63.19873986707064,0.03288462309515163,-0.08070491060212348,-0.041146038782783556,-0.11841058862926492,-0.2524047968447064,-0.1630160729793852,0.5540355677154583,192,213,3.1606421028136915,-5.027927063627115,-1.4054001542638372,-5.935160139447272,-10.517797274626577,184.31851851851852,0,"{""stop"": 252, ""time"": 153}"
BTCUSDT,EXT_GATE,lockbox,gross,421,341,621,2.9632291650465334,-44.605074861126354,126.81484522106719,0.3489736070381232,1.06276923754546,1.982645132227665,2.9632291650465334,0.01781819841066501,85.51654717284173,74.10424385858676,0.025462351098660692,0.07681810687053625,0.04446055060425591,0.33098410074966694,-0.16598228439872664,0.26786322868922385,0.5491143317230274,164,177,-5.1896111424453855,10.517273291762207,0.48243866973065547,2.251930827927543,3.9952898821418654,202.06451612903226,0,"{""stop"": 194, ""time"": 147}"
BTCUSDT,EXT_GATE,lockbox,db,421,341,621,-8.61433873892403,-56.27267830445916,126.86720430127065,0.3313782991202346,0.8429774434590944,1.7008748416696773,2.9632291650465334,0.01781819841066501,85.51654717284173,74.10424385858676,-0.14604504883511918,-0.2745628560629402,-0.17193219774809876,-0.9609170782396438,-0.34647768303104676,-0.49622877942384663,0.5491143317230274,164,177,-16.998524914326612,-0.8459402487205062,-0.16155026436859013,-0.7550565822583164,-1.3354343425565556,202.06451612903226,0,"{""stop"": 194, ""time"": 147}"
BTCUSDT,EXT_RVOL10,development,gross,752,276,1096,16.244113876426955,-46.65576395261217,201.54925184932117,0.43478260869565216,1.2357388117599428,1.6064604552879256,16.244113876426955,0.18812531960183354,144.43269587708247,114.37318061150495,0.24984090220963168,0.48130359650112853,0.13980211902081807,0.7718695658580552,-0.19711332776927026,0.709247419253469,0.2518248175182482,142,134,21.910367443926575,10.239576513852725,0.16412226358141876,0.7456467721536161,1.333846135188361,238.90217391304347,0,"{""time"": 148, ""stop"": 128}"
BTCUSDT,EXT_RVOL10,development,db,752,276,1096,4.828584420753333,-58.256785271793945,201.60347187374583,0.427536231884058,1.064018219110864,1.4247023611823433,16.244113876426955,0.18812531960183354,144.43269587708247,114.37318061150495,0.14043105949991494,0.08115702258911428,0.026327465183469068,0.2298867703993494,-0.2208636631148143,0.11920233872867957,0.2518248175182482,142,134,9.531828278879564,-0.15545011546999007,0.5499608971287586,2.4675789596055435,4.404794561040428,238.90217391304347,0,"{""time"": 148, ""stop"": 128}"
BTCUSDT,EXT_RVOL10,validation,gross,497,172,731,12.653058519328027,-57.305653365004275,169.697064018042,0.37209302325581395,1.2203322637782559,2.0593106951258067,12.653058519328027,0.2534309405052584,112.68393370374781,96.66281441658336,0.2094717542748676,0.2132956967064985,0.10135136880855389,0.6910595231216335,-0.09816948635160239,1.0324121330894542,0.23529411764705882,82,90,10.224187339861807,14.86603003839726,0.3675960584699872,1.3119164442163722,2.137726793520687,211.83139534883722,0,"{""stop"": 93, ""time"": 79}"
BTCUSDT,EXT_RVOL10,validation,db,497,172,731,1.308174020403761,-67.8928965332138,169.69056249335662,0.37209302325581395,1.020245453328226,1.7216642024913815,12.653058519328027,0.2534309405052584,112.68393370374781,96.66281441658336,0.07529573068590428,-0.0017080664317059568,-0.0008532299053733983,0.07160094949888658,-0.17549516852416946,-0.004861842707971132,0.23529411764705882,82,90,-1.9856016291630172,4.309169612231278,3.4971453699773747,12.415435673359534,20.125611659573956,211.83139534883722,0,"{""stop"": 93, ""time"": 79}"
BTCUSDT,EXT_RVOL10,lockbox,gross,421,162,621,4.016264368294353,-52.48359605419483,168.6246162076241,0.3765432098765432,1.0649419638244926,1.7632645630536679,4.016264368294353,0.02844612472570552,120.6445883448922,105.12471267455757,0.09533381466745339,0.043466678438156325,0.025323719012228185,0.23289623917160862,-0.15563365972747867,0.16271363827446533,0.2608695652173913,81,81,7.187560946741553,0.8449677898471604,1.3077252800804384,4.228580958918116,6.907764197752528,237.0185185185185,0,"{""time"": 84, ""stop"": 78}"
BTCUSDT,EXT_RVOL10,lockbox,db,421,162,621,-7.55712885899544,-64.58323397218574,168.63425387380593,0.36419753086419754,0.8906774892571947,1.5549115490422212,4.016264368294353,0.02844612472570552,120.6445883448922,105.12471267455757,-0.02164253743767091,-0.13500219771649602,-0.08171004580760532,-0.4379652950864689,-0.22596881575216388,-0.3615987698816927,0.2608695652173913,81,81,-4.675149616823539,-10.439108101167344,-0.6855314774129123,-2.1998277458943263,-3.575004974083062,237.0185185185185,0,"{""time"": 84, ""stop"": 78}"
BTCUSDT,EXT_RVOL15,development,gross,752,138,1096,17.009766532557983,-21.579405913266218,218.97365537381077,0.47101449275362317,1.228138500442048,1.3792940081887615,17.009766532557983,0.1263180392682192,178.2635202461663,138.66624458218087,0.19820656476756063,0.2239430734212906,0.06961392503796215,0.5268871550739614,-0.14491614760887284,0.48037383125757255,0.1259124087591241,77,61,37.68965656600602,-9.094356952286265,0.31346940996169004,1.364176068809906,2.206747015279857,256.2391304347826,0,"{""time"": 83, ""stop"": 55}"
BTCUSDT,EXT_RVOL15,development,db,752,138,1096,5.52155574275946,-32.3903467809084,219.03077354029222,0.463768115942029,1.0684687079538324,1.2354169435716187,17.009766532557983,0.1263180392682192,178.2635202461663,138.66624458218087,0.10446583573902352,0.044596899004705204,0.014636499403213987,0.17139438787056957,-0.1790361907793343,0.08175162429172639,0.1259124087591241,77,61,25.395670116307944,-19.56544108942468,0.9618784066000634,4.14358588121874,6.6559231324099555,256.2391304347826,0,"{""time"": 83, ""stop"": 55}"
BTCUSDT,EXT_RVOL15,validation,gross,497,76,731,-2.2631537364628285,-72.40517454437179,192.2220348576347,0.3026315789473684,0.9684138691472378,2.231562394121896,-2.2631537364628285,0.3262403790431853,143.94109580361516,105.9167319956499,-0.021170014824467894,-0.030292485802588143,-0.015241998888867014,-0.0729553261159582,-0.11053294395463276,-0.13789552999803348,0.1039671682626539,36,40,17.48717882049745,-20.038453037727088,-4.651222985344698,-15.088960573143329,-23.286646769644502,201.35526315789474,0,"{""stop"": 44, ""time"": 32}"
BTCUSDT,EXT_RVOL15,validation,db,497,76,731,-13.54783473115974,-84.00535854123137,192.03669880333268,0.3026315789473684,0.8295458228462254,1.911562113515215,-2.2631537364628285,0.3262403790431853,143.94109580361516,105.9167319956499,-0.13038241583292362,-0.11005644826385663,-0.05655656640488693,-0.4361943287986198,-0.1556924390495913,-0.3632582722072488,0.1039671682626539,36,40,5.291999334832432,-30.503685390552697,-0.7642301550204494,-2.4599754339393893,-3.7775832049322156,201.35526315789474,0,"{""stop"": 44, ""time"": 32}"
BTCUSDT,EXT_RVOL15,lockbox,gross,421,62,621,14.639235180364503,-41.3098209906543,203.38611927936458,0.4032258064516129,1.2177402356503053,1.802255548762452,14.639235180364503,0.02311831128639937,148.21343501398266,128.85057454470598,0.1159488905266849,0.08151560884668596,0.04713619286344817,0.43666429845785104,-0.122099703331078,0.38604674358328767,0.0998389694041868,30,32,-1.6768712356948439,29.93558494542014,0.9374405787945206,2.835747343576764,4.01042074340578,265.38709677419354,0,"{""time"": 36, ""stop"": 26}"
BTCUSDT,EXT_RVOL15,lockbox,db,421,62,621,3.071785459652327,-53.045314129627855,203.46716425536852,0.3870967741935484,1.0413501531125808,1.6488044090949197,14.639235180364503,0.02311831128639937,148.21343501398266,128.85057454470598,0.023706052880679816,0.006692346809586525,0.003928096034798267,0.09179704877972493,-0.15515011018655034,0.02531803574019496,0.0998389694041868,30,32,-13.585898313335043,18.68836399682797,4.406732345501865,13.205628608294909,18.50927524887732,265.38709677419354,0,"{""time"": 36, ""stop"": 26}"
BTCUSDT,EXT_RVOL20,development,gross,752,75,1096,12.351138580990181,-23.657713280055745,218.66478978543796,0.4533333333333333,1.1587377370904988,1.3973013888444248,12.351138580990181,-0.26107479174259046,202.12575794572498,163.7639496320382,0.12707323994122147,0.07791321617714853,0.02530094034773156,0.28363730171103824,-0.11493274895431849,0.2201369111756628,0.06843065693430657,43,32,21.56888451227358,-0.03520751417187995,0.725858277462864,2.588570091851898,4.263450030093689,258.3333333333333,0,"{""time"": 46, ""stop"": 29}"
BTCUSDT,EXT_RVOL20,development,db,752,75,1096,0.482882703498268,-34.66277810796031,218.22834034486723,0.4533333333333333,1.0057377446022298,1.2128013979026888,12.351138580990181,-0.26107479174259046,202.12575794572498,163.7639496320382,0.049405034712349444,-0.013803754110843447,-0.004618378818783908,0.011128018452405415,-0.1290055665513764,-0.03579984137308246,0.06843065693430657,43,32,8.925002272733867,-10.861215467662063,18.26024288668537,64.4411431099789,105.49882367300616,258.3333333333333,0,"{""time"": 46, ""stop"": 29}"
BTCUSDT,EXT_RVOL20,validation,gross,497,39,731,24.21740733801079,-40.695022730951735,220.71159204598374,0.41025641025641024,1.3628483839492083,1.959094551926987,24.21740733801079,-0.045973484523127266,185.97660942187153,131.38342479659846,0.15580133345784286,0.08905100690407641,0.04351517649952341,0.48734954484184534,-0.13010817356287596,0.334453826442305,0.0533515731874145,18,21,45.56477133322218,5.91966677068675,0.8470373401277238,2.531250374900328,3.410774500765237,237.33333333333334,0,"{""time"": 22, ""stop"": 17}"
BTCUSDT,EXT_RVOL20,validation,db,497,39,731,12.561085272168393,-53.26784298724505,220.58123056646434,0.41025641025641024,1.1706485273760323,1.6828072581030467,24.21740733801079,-0.045973484523127266,185.97660942187153,131.38342479659846,0.06130054535150087,0.04072713643764958,0.020132493486542558,0.2540029988091813,-0.14614598890476038,0.13775604542703113,0.0533515731874145,18,21,33.01348706606373,-4.969544836884761,1.60626013728614,4.7578184670290895,6.337569868039472,237.33333333333334,0,"{""time"": 22, ""stop"": 17}"
BTCUSDT,EXT_RVOL20,lockbox,gross,421,25,621,-3.702802202611283,-51.19418644917687,211.04710815228972,0.4,0.9567078882860923,1.4350618324291387,-3.702802202611283,-0.1425681796232684,181.01624428387007,163.43626806833063,0.09232764744661244,-0.01444981378906618,-0.008518515882065758,-0.06857555915737122,-0.09409934814269638,-0.09052683201532817,0.040257648953301126,17,8,-2.9945296450441274,-5.207881387441475,-5.266125534872296,-17.32354933919429,-22.098896321076168,268.24,0,"{""time"": 14, ""stop"": 11}"
BTCUSDT,EXT_RVOL20,lockbox,db,421,25,621,-15.445155922528052,-63.76227394187634,211.22488990412748,0.4,0.8334353231548765,1.2501529847323145,-3.702802202611283,-0.1425681796232684,181.01624428387007,163.43626806833063,0.014624131686138596,-0.043008416808394956,-0.02550744940937244,-0.28508517118936666,-0.11297579105802558,-0.2257780111163067,0.040257648953301126,17,8,-14.888372540375595,-16.628320609602024,-1.2289994592387108,-4.006350756946858,-5.0036738817668205,268.24,0,"{""time"": 14, ""stop"": 11}"
BTCUSDT,EXT_WIDTH,development,gross,752,381,1096,19.043780461781115,-50.95716093951825,153.52661919221535,0.3805774278215223,1.4027834081377286,2.283150926348303,19.043780461781115,0.15020319167654778,80.27956582874528,76.52733957393497,0.35611335359605556,0.9758140105720787,0.254561839037277,1.3914612700334938,-0.13093896899570046,1.944125885439314,0.3476277372262774,181,200,9.146353402735743,28.00095195021718,0.11186508502691113,0.41149666653249045,0.727270138753465,211.1522309711286,0,"{""stop"": 216, ""time"": 165}"
BTCUSDT,EXT_WIDTH,development,db,752,381,1096,7.59998870922146,-61.530317067031845,153.64781643074045,0.36220472440944884,1.1394835697572065,2.006481938050733,19.043780461781115,0.15020319167654778,80.27956582874528,76.52733957393497,0.18682005731428133,0.27811343615946926,0.08515236647011704,0.5572055578474593,-0.20205755485834243,0.4214262937597917,0.3476277372262774,181,200,-3.119378862273414,17.301016361424317,0.27719200816425105,1.0136538534828885,1.7858786036206966,211.1522309711286,0,"{""stop"": 216, ""time"": 165}"
BTCUSDT,EXT_WIDTH,validation,gross,497,275,731,0.695212780781891,-44.47749273626153,118.79077538725167,0.29454545454545455,1.0163453349726377,2.4342098146258238,0.695212780781891,0.05350878566927474,63.88020136233483,60.99428494422812,0.0697473254116288,0.00011111246910910921,5.547869107469516e-05,0.06865596437099904,-0.19567737804654006,0.00028352123085735576,0.3761969904240766,132,143,-4.600255697849258,5.583337530287569,3.468339345241203,12.439197739535789,21.07029536978867,175.82909090909092,0,"{""stop"": 184, ""time"": 91}"
BTCUSDT,EXT_WIDTH,validation,db,497,275,731,-10.848313787763416,-56.10328968204856,118.87987043007205,0.28,0.786544670714354,2.0225434389797674,0.695212780781891,0.05350878566927474,63.88020136233483,60.99428494422812,-0.13545868215301315,-0.27208414441251405,-0.14663480604318424,-1.0677575137758812,-0.29404564248881626,-0.4986804252634397,0.3761969904240766,132,143,-16.55957678580873,-5.576378712644668,-0.2186359031438652,-0.7771975222213511,-1.3114466706051964,175.82909090909092,0,"{""stop"": 184, ""time"": 91}"
BTCUSDT,EXT_WIDTH,lockbox,gross,421,227,621,5.313522552710282,-50.039242759615995,124.59107573348169,0.3656387665198238,1.1173377852984225,1.9385137479876249,5.313522552710282,0.02575132188667701,80.24154389862629,76.52855310681875,0.042156436688574224,0.10879833857784482,0.06258240338499044,0.49302207126396874,-0.15075789279519203,0.41511858666006984,0.36553945249597425,111,116,3.0119723114241035,7.51586804221688,0.40416001437670723,1.7371015566672405,3.1273600563625497,203.04845814977975,0,"{""stop"": 128, ""time"": 99}"
