position_id,symbol,side_sign,outcome,dist_hvn_pct,dist_lvn_pct,dist_fib_norm,dist_fib_pct,touch_density_pct
BTCUSDT-2026-06-30-long-2,BTCUSDT,1,win,1.5686785089605249,5.880214552350675,0.17314985934296542,2.488472864883764,0.37230081906180196
JUPUSDT-2026-07-01-short,JUPUSDT,-1,win,7.268907563025202,0.21008403361344558,0.17233333333333314,4.344537815126046,0.07446016381236038
BTCUSDT-2026-07-01-short,BTCUSDT,-1,loss,0.2102414654454621,3.251114071606985,0.050577511950673414,0.729444796003334,4.244229337304542
ETHUSDT-2026-07-02-short,ETHUSDT,-1,loss,4.737358604091465,5.5877436823104745,0.05435549919814973,0.8769157641395844,1.4147431124348473
ETHUSDT-2026-07-02-short-2,ETHUSDT,-1,breakeven,6.976198589894252,2.791169212690948,0.07317413195091889,1.1527720329024613,1.4147431124348473
XRPUSDT-2026-07-03-long,XRPUSDT,1,win,2.829530818767263,2.885280588776452,0.008048937540244517,0.11499540018399018,0.8190618019359642
ETHUSDT-2026-07-04-short,ETHUSDT,-1,unknown,10.033576916083286,0.6316540140012835,0.14254212508857647,2.1717781161923826,0.8935219657483247
TAOUSDT-2026-07-04-long,TAOUSDT,1,win,0.11532125205932359,6.01317957166391,0.017268817204301627,0.3779712873617443,3.1273268801191363
ZECUSDT-2026-07-04-short,ZECUSDT,-1,win,11.53678259014295,1.0179005760614552,0.14021822519959576,3.2599914657563374,0.8190618019359642
HYPEUSDT-2026-07-05-long,HYPEUSDT,1,win,6.4611772573306245,1.0435838167095506,0.028841369157158073,0.5695989067701636,0.7446016381236039
OPUSDT-2026-07-06-short,OPUSDT,-1,win,0.9990627928772234,2.4873477038425524,0.03868817204301078,0.6744142455482669,3.052866716306776
MEUSDT-2026-07-06-long,MEUSDT,1,win,1.142702031952857,4.901659686675972,0.02744078567302155,0.7367767954087222,1.2658227848101267
XLMUSDT-2026-07-06-short,XLMUSDT,-1,win,0.20718581029864758,7.332356359593711,0.0032765957446811763,0.07782101167315944,0.967982129560685
