position_id,symbol,side,side_sign,outcome,risk_dist_pct,is_btc,new_low_1d,new_high_1d,new_low_3d,new_high_3d,new_low_7d,new_high_7d,recovery_atr,min_since_4h_close,entry_vs_ema200_atr,stop_vs_ema200_atr,atr14_1h_pct,range_position,entry_vs_pdl_pct,entry_vs_pdh_pct,btc_ret_4h_pct,btc_ret_24h_pct,rs_24h_pct
PORTALUSDT-2026-06-16-short,PORTALUSDT,short,-1,win,10.3617,False,0.0,1.0,0.0,1.0,0.0,1.0,0.7857346443659753,48.25,2.3877267644481117,3.9253861842336906,5.618270343779056,0.7476635514018692,41.579861111111114,25.076687116564433,-0.9242205368965917,-2.0917938690082294,36.72912068237416
HBARUSDT-2026-06-17-long,HBARUSDT,long,1,loss,1.8835,False,0.0,0.0,0.0,0.0,0.0,0.0,0.8697189414398029,90.71666666666667,-2.236919132699299,-3.1382685686054432,1.1748507826910517,0.21111111111110992,0.819163460345034,-3.903939429788238,0.14179045439883797,-1.0010588122052244,-0.4734396166079291
BTCUSDT-2026-06-17-long,BTCUSDT,long,1,breakeven,2.9914,True,1.0,0.0,0.0,0.0,0.0,0.0,0.8449125908051434,18.633333333333333,-5.13737772149421,-7.582701158996071,0.54975910488326,0.13492822966507176,-0.9066445426825579,-3.31587428890611,,,
LDOUSDT-2026-06-17-long,LDOUSDT,long,1,unknown,6.9444,False,0.0,0.0,0.0,0.0,0.0,0.0,0.9964459426718991,75.76666666666667,-1.7471531581765045,-4.081525100173307,2.090764028550334,0.4759825327510907,7.583115427717589,1.479915433403799,0.17799407611056584,-2.086443090502399,4.6889386341744
BTCUSDT-2026-06-17-long-2,BTCUSDT,long,1,win,1.3622,True,1.0,1.0,0.0,0.0,0.0,0.0,0.42893490239055027,0.6833333333333333,-5.386955433307114,-6.309928395204304,0.9385140687892914,-0.14462191165460342,-2.543288717992677,-4.912727180401654,,,
ETHUSDT-2026-06-18-long,ETHUSDT,long,1,loss,2.5714,False,1.0,0.0,0.0,0.0,0.0,0.0,1.6475195335475445,40.06666666666667,-3.694068449278779,-5.032891149354226,0.9829495422986031,0.702220077220078,1.495168829963692,-3.2972862455585865,0.3350712006847667,-1.5780715681485091,-0.41195308999988356
LABUSDT-2026-06-18-long,LABUSDT,long,1,win,18.3621,False,0.0,0.0,0.0,0.0,0.0,0.0,2.467512912163564,72.8,5.515101109310518,3.1512734787759604,4.745641014697964,0.7822222222222222,25.996464159434257,8.663109016563865,0.8142508782288616,-0.80105039621019,18.612142519870268
BTCUSDT-2026-06-18-long,BTCUSDT,long,1,win,4.0353,True,1.0,0.0,1.0,0.0,1.0,0.0,0.8410647330419168,146.78333333333333,-5.605772107887683,-8.222914060745934,0.8422587579742463,0.31865457828015264,-1.3105577227728926,-5.08166313355174,,,
BTCUSDT-2026-06-23-long,BTCUSDT,long,1,loss,3.6335,True,0.0,0.0,0.0,0.0,0.0,0.0,0.3542878886324818,150.16666666666666,-5.611065780683007,-8.724357693938948,0.6420997131368245,0.00597144093466158,0.12654223347042076,-1.9638210878453723,,,
JUPUSDT-2026-06-24-long,JUPUSDT,long,1,loss,7.9907,False,0.0,1.0,0.0,0.0,0.0,0.0,0.9808401123759517,136.15,3.1013996178742906,0.9615292278643408,2.0485966765012993,0.6075268817204301,8.080808080808072,-1.654411764705879,-2.14205222010464,-1.8229975691230638,7.504815750941251
BTCUSDT-2026-06-24-long,BTCUSDT,long,1,win,2.8951,True,1.0,1.0,1.0,0.0,1.0,0.0,0.7094548002403145,94.2,-8.51507160822068,-10.40319332647862,0.9171654320900391,-0.011570791978933842,-4.2923872636172575,-7.833648781581134,,,
TOSHIUSDT-2026-06-25-long,TOSHIUSDT,long,1,win,18.2561,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3148369254073059,12.916666666666666,-7.764454457015437,-14.07287175106439,1.4424375607583129,0.4285714285714301,6.997084548104969,-3.926701570680618,-1.0155655415460818,-2.591126722713666,0.11544148840774149
BTCUSDT-2026-06-25-long,BTCUSDT,long,1,breakeven,4.3314,True,0.0,0.0,0.0,0.0,0.0,0.0,0.09661641593272637,35.11666666666667,-5.606929402616012,-8.360428536727511,0.7350387939492596,0.47159223754968377,3.7133423636979317,-3.0952576823773605,,,
BTCUSDT-2026-06-25-long-2,BTCUSDT,long,1,win,4.4636,True,0.0,0.0,0.0,0.0,0.0,0.0,0.007483838020873988,118.05,-8.343407924688979,-11.058818250153278,0.7978560141451079,-0.7626695027918091,-0.7511005756857408,-7.26661772895256,,,
BTCUSDT-2026-06-26-long,BTCUSDT,long,1,breakeven,2.6756,True,0.0,0.0,0.0,0.0,0.0,0.0,2.262712892388113,88.81666666666666,-5.579810932834566,-6.936354324803102,1.230062197168868,0.7766591329360991,3.0501464759607098,-3.4410821057594623,,,
BEATUSDT-2026-06-27-long,BEATUSDT,long,1,win,23.0769,False,0.0,1.0,0.0,0.0,0.0,0.0,1.6274069698357432,196.61666666666667,0.1275602647404936,-2.1364763667987132,5.010330117161244,0.6386554621848746,26.21359223300971,-1.7013232514177665,0.41511477731950297,2.9393877272106073,14.988899125379039
BTCUSDT-2026-06-27-long,BTCUSDT,long,1,not_taken,5.3333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.7681711292727282,200.13333333333333,-5.12354445585192,-7.824737313628538,0.9264428713175441,0.2839734121122623,2.93713972001098,-1.20854875358119,,,
BTCUSDT-2026-06-29-short,BTCUSDT,short,-1,win,6.7149,True,1.0,0.0,0.0,0.0,0.0,0.0,2.167490564027125,233.88333333333333,-6.474520827182964,-1.719511422754283,0.6245831680132761,0.6554098954872226,0.25593532576170186,-1.5622563590793155,,,
BTCUSDT-2026-06-30-long,BTCUSDT,long,1,win,3.738,True,1.0,0.0,1.0,0.0,0.0,0.0,0.06127051934661512,62.21666666666667,-7.756265645913244,-10.392078633896071,0.6641588903935015,0.0711953659820943,-0.618181818181823,-3.7395713836628173,,,
HYPEUSDT-2026-06-30-long,HYPEUSDT,long,1,loss,3.2407,False,0.0,0.0,0.0,0.0,0.0,0.0,0.6353832999337262,106.48333333333333,1.1994900827840134,0.05338442861717012,1.4475562806194209,0.15230769230769212,6.86015831134564,-4.492394764768308,-1.5366242843986244,-2.5844618555324606,3.761633195877623
BTCUSDT-2026-06-30-long-2,BTCUSDT,long,1,win,2.3516,True,1.0,0.0,1.0,0.0,0.0,0.0,1.7242415790012142,178.46666666666667,-7.893108008979775,-9.548116923353586,0.6903223180397209,0.08424390243902297,-0.8110450297366234,-3.9263771369508453,,,
JUPUSDT-2026-07-01-short,JUPUSDT,short,-1,win,13.5714,False,0.0,1.0,0.0,1.0,0.0,1.0,3.0380117421369848,123.21666666666667,4.428020247783532,8.109787651720138,1.9777419810491372,0.9313186813186812,19.77856064418722,9.1743119266055,0.9193603682193574,1.2794680465118669,14.699162356596453
BTCUSDT-2026-07-01-short,BTCUSDT,short,-1,loss,1.582,True,0.0,1.0,0.0,0.0,0.0,0.0,2.6222230733949363,189.05,-5.3593410055828485,-4.229909107395966,0.7809379477242296,0.9922487333824096,3.249656121045392,-0.33195020746887965,,,
ETHUSDT-2026-07-02-short,ETHUSDT,short,-1,loss,1.6847,False,0.0,1.0,0.0,1.0,0.0,0.0,2.7219460404404776,19.233333333333334,-2.2412735192693085,-1.3750389434568602,0.8974608297047305,1.082155767334867,7.0855589131653405,0.9806423389595774,2.001303932754328,4.669849077277277,0.4537312467466359
ETHUSDT-2026-07-02-short-2,ETHUSDT,short,-1,breakeven,1.9389,False,0.0,1.0,0.0,1.0,0.0,1.0,4.1125087945588845,187.43333333333334,-1.0037955538229537,0.017123767670288826,1.1337968960448412,0.8215117181437217,9.662828682435263,3.4109827081282793,0.7042955003796703,3.6052805768448826,2.67611703881081
XRPUSDT-2026-07-03-long,XRPUSDT,long,1,win,6.0626,False,0.0,0.0,0.0,0.0,0.0,0.0,0.8668182613277927,237.41666666666666,-3.0704156462123318,-6.434036038801295,0.827822081238737,0.6312684365781696,6.4433999216607765,1.2575687005123493,-0.46733135169721995,1.6522103089849915,0.4592045274746104
ETHUSDT-2026-07-04-short,ETHUSDT,short,-1,unknown,2.282,False,0.0,1.0,0.0,1.0,0.0,1.0,1.504865114757803,73.51666666666667,0.8506249757386093,2.141089780877029,0.8027725260164357,0.5460358056265847,3.906286901894092,-0.882005068994654,-0.03856002217998977,2.36799550942417,1.2876433134601184
TAOUSDT-2026-07-04-long,TAOUSDT,long,1,win,5.0318,False,1.0,0.0,0.0,0.0,0.0,0.0,0.5798423126679856,197.46666666666667,-3.066433922406186,-5.274206002615524,0.9578894014840614,0.2152133580704997,2.1050607968472126,-2.53245859521953,0.017127344205203343,0.96515239163244,-2.329864827226369
ZECUSDT-2026-07-04-short,ZECUSDT,short,-1,win,5.0992,False,0.0,1.0,0.0,1.0,0.0,1.0,1.020018112462135,7.383333333333334,1.5478982415244182,3.2898486425319784,1.3449561830358436,0.6225352112676049,10.26159781688153,-0.8462026655383965,0.5711442596266325,1.752537858806269,-0.08380700684094133
HYPEUSDT-2026-07-05-long,HYPEUSDT,long,1,win,5.3455,False,1.0,0.0,0.0,0.0,0.0,0.0,0.9682498924292808,137.01666666666668,3.2443043308102975,0.8665576136402723,0.9098688517291654,0.3367103694874899,-0.9089861419228444,-4.576478095608013,-0.18511904382266797,0.21499695834534815,-3.717562217408321
OPUSDT-2026-07-06-short,OPUSDT,short,-1,win,5.2484,False,0.0,0.0,0.0,0.0,0.0,0.0,0.614207482854682,78.41666666666667,0.27382781838744036,2.6841409296783714,1.0681162380060347,0.2580645161290347,1.81297709923664,-2.7347310847766657,-0.5799860537704649,-0.0273479051027814,0.6858615457424722
MEUSDT-2026-07-06-long,MEUSDT,long,1,win,23.5303,False,0.0,1.0,0.0,0.0,0.0,0.0,1.922390805816964,94.96666666666667,-1.308779838633109,-9.880860484463408,1.492699466104192,0.6615776081424939,4.489465153970829,-0.015508684863517561,-0.5799860537704649,-0.0273479051027814,3.991542278504301
XLMUSDT-2026-07-06-short,XLMUSDT,short,-1,win,5.7305,False,1.0,1.0,1.0,0.0,0.0,0.0,1.2923152246388045,145.46666666666667,0.611019457276626,2.71237880138501,1.4859058324055203,0.20675453047776027,0.26346455895020543,-4.317764239435254,-1.428489335414851,-1.6221150583321076,0.9085065948359228
AVAXUSDT-2026-07-08-short,AVAXUSDT,short,-1,loss,5.1713,False,0.0,0.0,0.0,0.0,0.0,0.0,1.3752317908940284,162.76666666666668,-3.7072981017227344,-1.3570325639022236,1.1552852815423347,0.28385416666666635,-3.3714629741119837,-7.599309153713304,-0.17523298571536783,-1.7612940482158557,-2.753879897009903
SOLUSDT-2026-07-09-long,SOLUSDT,long,1,breakeven,6.2901,False,0.0,0.0,0.0,0.0,0.0,0.0,1.2471496625135008,112.55,1.395896379104984,-1.9256418282109269,0.8749090210818645,0.5740740740740792,2.177334732423939,-3.517463462967537,-0.46013684816597067,1.0485372308218999,-0.26921524095306903
BTCUSDT-2026-07-09-long,BTCUSDT,long,1,win,2.4196,True,0.0,1.0,0.0,0.0,0.0,0.0,1.757086185724721,35.61666666666667,-0.620003870964015,-2.419133924876807,0.6574234713876794,0.859805376876134,2.7794213263979217,-0.8005936598881014,,,
GENIUSUSDT-2026-07-10-long,GENIUSUSDT,long,1,win,18.3813,False,0.0,1.0,0.0,0.0,0.0,0.0,3.2098223462948225,130.85,-5.590179310767808,-11.639462139489426,2.0242795259222297,0.363867684478371,2.9032258064516023,-2.743902439024396,-1.0080104012647806,1.0921385984564713,2.096927460769038
BTCUSDT-2026-07-13-long,BTCUSDT,long,1,win,2.0317,True,1.0,1.0,1.0,0.0,0.0,0.0,1.0431113844357822,213.66666666666666,-1.7842865756307429,-4.000624208836729,0.4595174558914364,0.021701440784362296,-1.3008861245102439,-2.3283892338642547,,,
EIGENUSDT-2026-07-14-long,EIGENUSDT,long,1,unknown,8.7137,False,0.0,0.0,0.0,0.0,0.0,0.0,1.856940074676822,27.916666666666668,1.7201830402101081,-0.47045057231746584,2.0334170506905886,0.26666666666666483,6.778910057598574,-3.5614245698279388,0.07870474477176259,-2.2635294117647087,8.982897000697498
TRIAUSDT-2026-07-14-long,TRIAUSDT,long,1,win,21.0557,False,0.0,0.0,0.0,0.0,0.0,0.0,2.2930566927446123,126.75,-13.896861585601421,-15.885644705446953,3.134446349155358,1.0925000000000016,15.156037991858886,-0.38732394366197237,0.7594210281119507,-1.383513641864187,14.135191494213174
BTCUSDT-2026-07-15-short,BTCUSDT,short,-1,win,1.9267,True,0.0,0.0,0.0,0.0,0.0,0.0,1.1774198440141557,100.18333333333334,1.723329369720956,3.4776493992026745,0.5808674061702765,0.9995053707873477,5.0847166941720925,0.8334808218369935,,,
BTCUSDT-2026-07-17-long-scalp,BTCUSDT,long,1,win,1.7433,True,1.0,0.0,0.0,0.0,0.0,0.0,0.21799818164631707,123.16666666666667,-1.04390847156006,-2.626553163513415,0.5466830519042603,-0.5537953795379514,-0.9615052595561924,-2.8849779528892103,,,
BTCUSDT-2026-07-17-long-swing,BTCUSDT,long,1,win,3.0749,True,1.0,0.0,0.0,0.0,0.0,0.0,0.21799818164631707,124.15,-0.835718756173109,-3.6336906947564596,0.5454322745646485,-0.3150165016501674,-0.7343916274018035,-2.66227520027088,,,
ZECUSDT-2026-07-18-long,ZECUSDT,long,1,win,2.5735,False,0.0,0.0,0.0,0.0,0.0,0.0,1.645615843296907,16.466666666666665,3.922509163065113,3.008413172566775,1.0924749691551865,0.5727611940298516,3.947720411204946,-2.242668200115012,0.08315085471890526,1.201298496045733,-0.0317842081997366
BTCUSDT-2026-07-21-short,BTCUSDT,short,-1,win,2.211,True,0.0,1.0,0.0,1.0,0.0,1.0,2.3577983756338257,234.78333333333333,3.3060788363176243,5.523930934527362,0.5581015536508708,1.0124777183600626,3.7680372661646993,0.5315559068523091,,,
ZECUSDT-2026-07-21-short,ZECUSDT,short,-1,win,5.5267,False,0.0,0.0,0.0,0.0,0.0,0.0,0.23121762534991414,51.083333333333336,3.5111402986277844,5.659142878683252,1.3456186485954305,0.24617196702002034,3.397864199645919,-2.596564214754513,0.9572853012305371,2.98350194552528,0.5130936230711924
ENAUSDT-2026-07-22-short,ENAUSDT,short,-1,loss,4.9745,False,0.0,1.0,0.0,1.0,0.0,1.0,2.0807269497399505,162.96666666666667,3.2822588501716963,5.735007403521079,1.1817617458432892,0.9218106995884735,6.827260622200693,0.7305102157288,-0.08809103245419614,-0.5505484355852297,2.5556778363779453
NEARUSDT-2026-07-23-long,NEARUSDT,long,1,loss,5.1309,False,0.0,0.0,0.0,0.0,0.0,0.0,1.054228404158219,85.06666666666666,-2.6202025976620558,-5.264208290986536,0.8618673339358748,0.6923076923076923,1.189832341806383,-4.149590163934425,0.03140947742861222,-0.5270379888861143,-0.21724696592515524
XRPUSDT-2026-07-23-long,XRPUSDT,long,1,win,6.0439,False,1.0,0.0,0.0,0.0,0.0,0.0,0.029291162050516097,128.28333333333333,-1.0442350224952839,-6.109813127015491,0.6168577233734766,-0.10882352941176568,-1.8879631271051318,-4.321894718644657,-1.1420880717108672,-1.617446518690202,-1.1316342027246185
BTCUSDT-2026-07-23-long,BTCUSDT,long,1,win,1.9918,True,1.0,0.0,0.0,0.0,0.0,0.0,0.2586644278765829,148.46666666666667,0.9093361992993446,-1.2055935384237735,0.4618414643951247,0.09374431163157543,-1.0907564308068087,-2.8788355743430616,,,
INJUSDT-2026-07-24-long,INJUSDT,long,1,loss,5.4104,False,0.0,1.0,0.0,1.0,0.0,0.0,2.11751992394387,206.93333333333334,3.1809943484639516,0.5719007959799287,1.13657321033747,0.6945454545454562,5.594956658786461,2.879078694817665,0.5373948792321004,-0.4890272979417021,4.881442158622795
BTCUSDT-2026-07-24-long,BTCUSDT,long,1,win,1.6897,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0003613456804651101,83.95,0.3716931131972834,-1.501055640380305,0.42912792418009693,-0.23261367978601388,-0.22634445200817332,-2.707134893586861,,,
BNBUSDT-2026-07-25-long,BNBUSDT,long,1,win,4.5025,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7816596371531653,55.61666666666667,-2.7113967843400264,-8.632523001933945,0.32353141851985334,0.48698884758365524,1.679493634467387,-1.0776389909380302,-0.124896765017668,-2.2866961967313304,1.4670096785560416
EDUUSDT-2026-07-25-long,EDUUSDT,long,1,win,5.4222,False,0.0,1.0,0.0,1.0,0.0,1.0,3.8084231549140752,156.1,3.729727897476569,1.2435701184450934,1.6026852729923107,0.9731543624161085,13.981762917933136,2.2727272727272747,-0.025316416133114306,-1.7118336531562584,9.386992888825052
BTCUSDT-2026-07-27-short,BTCUSDT,short,-1,win,1.9731,True,0.0,1.0,0.0,0.0,0.0,0.0,0.11336505861426364,50.18333333333333,1.9279351244871734,4.681488600464536,0.34357244242869045,0.4012933568489158,1.4891901818340298,-0.5212417054381772,,,
ZECUSDT-2026-07-27-short,ZECUSDT,short,-1,win,4.698,False,0.0,0.0,0.0,0.0,0.0,0.0,0.730325608385925,99.58333333333333,0.4912460723964203,2.7481655672511387,0.9684502654788959,0.4281391830559768,3.5591227020446903,-1.5611516435239625,-0.19032382633640266,1.0595794265641167,0.1320345393142519
BTCUSDT-2026-07-28-long,BTCUSDT,long,1,win,2.6623,True,1.0,0.0,1.0,0.0,1.0,0.0,0.4755274671468657,128.35,-1.9250986672970238,-4.765313714346408,0.5821302201825796,0.20832794517004777,-0.6055028552550874,-3.8653429190916375,,,
SOLUSDT-2026-07-28-long,SOLUSDT,long,1,unknown,5.1783,False,0.0,0.0,0.0,0.0,0.0,0.0,0.4260213009570032,220.76666666666668,-2.7515277219137086,-6.393226099842192,0.6734978804708138,0.26712328767123183,-0.665038002171565,-5.5369127516778605,-0.2669416784311762,-2.870869804194154,-1.6858608394930252
BTCUSDT-2026-07-29-long,BTCUSDT,long,1,not_taken,2.5094,True,0.0,1.0,0.0,0.0,0.0,0.0,2.6686527679576932,222.3,-0.19154595045592157,-2.80944683649149,0.5328793024372047,0.6457786526684154,2.393708276877952,0.11781319975969229,,,
BTCUSDT-2026-07-29-long-2,BTCUSDT,long,1,win,1.9785,True,0.0,1.0,0.0,0.0,0.0,0.0,0.38859691582034,86.1,-0.7480818875514649,-2.7580481996980755,0.49682746846228365,0.21196789951151404,1.839128887441931,-0.4244396070812755,,,
BTCUSDT-2026-07-30-short,BTCUSDT,short,-1,win,2.4615,True,0.0,1.0,0.0,0.0,0.0,0.0,3.044395879150408,118.83333333333333,1.054495877638165,3.3643545992967514,0.526111705334224,0.9891606448026692,2.7928013410507004,0.4389956718518919,,,
BTCUSDT-2026-07-31-long,BTCUSDT,long,1,loss,1.9838,True,0.0,0.0,0.0,0.0,0.0,0.0,0.25371513090856945,203.43333333333334,-0.4601732064423488,-2.3133841087615803,0.4996949085597435,0.008089824952924565,0.6175247418853513,-1.8232883650260139,,,
BNBUSDT-2026-07-31-long,BNBUSDT,long,1,breakeven,2.8299,False,0.0,0.0,0.0,0.0,0.0,0.0,1.373618782503728,184.23333333333332,1.6772414384412886,-1.0691935217348971,0.5398597853565718,0.06742857142857507,2.663726416745428,-1.6761649346295675,-0.5021142060630646,-1.026818427579712,1.8911020759455721
ARKMUSDT-2026-07-31-long,ARKMUSDT,long,1,win,3.125,False,0.0,1.0,0.0,0.0,0.0,0.0,1.7499256007124184,97.73333333333333,-6.599678452039605,-8.069096716154458,1.011947783730003,1.037037037037038,2.345415778251607,0.0,-0.11676768246713376,-1.795582238960991,2.322452628845073
UNIUSDT-2026-07-31-short,UNIUSDT,short,-1,win,4.717,False,0.0,0.0,0.0,0.0,0.0,0.0,0.27461128440893984,210.63333333333333,4.948234618929758,6.4330549307937215,1.9753479226326087,0.037356321839080185,7.1518827394490865,-5.357142857142862,-1.9132487348578087,-3.070735819579573,2.9311684783374203
HYPEUSDT-2026-08-01-long,HYPEUSDT,long,1,win,7.2519,False,1.0,0.0,1.0,0.0,1.0,0.0,0.9530035024211322,27.716666666666665,-6.696421529003422,-9.794056173380156,1.1073868131326345,0.7533703409992062,1.1134052447754823,-6.66025401236218,0.07272865858498623,-1.3918205701535458,-3.5175602138080464
BTCUSDT-2026-08-01-long,BTCUSDT,long,1,win,1.7793,True,0.0,0.0,0.0,0.0,0.0,0.0,0.6282509475235541,27.716666666666665,-2.8039187557485303,-4.642792620122851,0.3429801337488881,-1.34221707222869,0.16311357864462375,-4.402726356564252,,,
ZECUSDT-2026-08-02-long,ZECUSDT,long,1,win,4.963,False,0.0,0.0,0.0,0.0,0.0,0.0,0.6840155396288714,187.21666666666667,-1.4997481338266805,-3.910440730096554,0.8861269501882072,0.727602905569007,3.479173040779758,-0.01689260526204318,-0.4464229435865108,0.2341775465618312,1.9804732200480402
ETHUSDT-2026-08-02-long,ETHUSDT,long,1,win,1.6112,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5319693352780566,63.36666666666667,0.6320026581671752,-0.6557509595246465,0.4974536783025385,0.45198951632118217,2.2734138557955905,-0.6636648812445346,0.0973101817513422,0.41128841222322077,-0.7089441059590751
ZECUSDT-2026-08-03-long,ZECUSDT,long,1,breakeven,4.5643,False,0.0,0.0,0.0,0.0,0.0,0.0,2.614698779264154,32.833333333333336,-0.5286973451935971,-2.6680024912955216,1.0211977389147846,0.5914760914760909,4.446563231342632,-2.7637684083114764,-0.0909076384783769,-0.7510240876850816,3.1806127793632566
ETHUSDT-2026-08-04-long,ETHUSDT,long,1,win,3.2673,False,0.0,1.0,0.0,0.0,0.0,0.0,1.1402188747401147,155.23333333333332,0.7433727722205163,-1.7648693972178646,0.6487257469384242,0.5698421975452947,2.179314572182266,-0.9633134588045621,0.1373151043468912,0.5466094735113058,-0.3927028829727952
ETHUSDT-2026-08-05-long,ETHUSDT,long,1,win,2.219,False,0.0,1.0,0.0,0.0,0.0,0.0,1.456538912527281,111.7,1.0024722016747065,-0.9465375687182208,0.5392603012964466,0.5641365594961864,1.3006765899864667,-0.5415258380630515,0.31062635440735065,0.6580028837528173,-0.6094516835778219
ETHUSDT-2026-08-05-short,ETHUSDT,short,-1,win,1.5625,False,1.0,1.0,0.0,1.0,0.0,0.0,4.944738825466158,143.8,3.172321287951452,4.539609670974581,0.6865462032459583,0.9851083032490974,3.924221921515562,2.0343090364134926,0.5383074223057394,1.2473391401727651,1.2861219187005002
BTCUSDT-2026-08-06-short,BTCUSDT,short,-1,win,1.5008,True,0.0,0.0,0.0,0.0,0.0,0.0,1.2185749769015142,87.51666666666667,1.694315044001311,3.4371565471687036,0.35955542321048095,1.089511445165702,1.8436261688098088,0.0032296761096221966,,,
TRADOORUSDT-2026-08-06-long,TRADOORUSDT,long,1,loss,15.9722,False,0.0,1.0,0.0,1.0,0.0,1.0,2.5573781095824124,32.21666666666667,6.180538120888692,2.8339200399619955,4.035165705758499,0.9089855072463765,37.09063214013709,23.414466918066495,-0.2962655678732884,-0.6062738308512894,26.243667598556687
THETAUSDT-2026-08-07-short,THETAUSDT,short,-1,unknown,2.6119,False,1.0,0.0,0.0,0.0,0.0,0.0,0.08668592695873659,78.4,-0.8947634755982296,0.6931966332697508,0.8608879006064819,0.08108108108108007,0.0,-3.3189033189033137,1.0571973662204748,1.345966294158929,-3.318208806941969
ETHUSDT-2026-08-07-short,ETHUSDT,short,-1,win,1.4157,False,0.0,1.0,0.0,1.0,0.0,1.0,1.2631868229941148,26.55,2.990631291653976,4.2254069187916485,0.5397659803054021,0.5925851299617171,1.655863724318777,0.09682860296107593,-0.17031791138236718,0.4352658186310032,-0.06299112074423796
GRTUSDT-2026-08-10-short,GRTUSDT,short,-1,win,2.2649,False,0.0,0.0,0.0,0.0,0.0,0.0,0.45695380297687616,94.51666666666667,-6.060452967177747,-4.571007466864976,0.7509969210719525,0.5294117647058811,1.2508686587908242,-1.8194070080862612,-0.58616449404022,-0.13892204501875227,0.27600223693100556
BTCUSDT-2026-08-10-long,BTCUSDT,long,1,win,2.0332,True,1.0,0.0,1.0,0.0,0.0,0.0,0.1583344201090525,23.283333333333335,-1.0337701302515692,-4.00964020102797,0.4019293864593655,-0.2938038572014772,-1.3955177743431242,-2.5741149952582876,,,
ETHUSDT-2026-08-10-long,ETHUSDT,long,1,win,1.6414,False,1.0,0.0,1.0,0.0,0.0,0.0,0.5462010046427987,180.95,0.3289359697894207,-1.2977098047679032,0.5650642831688819,0.10097919216646144,-1.7661468414454433,-3.3509317892107564,-1.127185751108839,-1.99594580700998,-0.5442606791331683
HYPEUSDT-2026-08-13-short,HYPEUSDT,short,-1,win,3.6847,False,0.0,1.0,0.0,1.0,0.0,1.0,2.2359110764030925,209.88333333333333,0.7544730000052228,3.1832548173221515,0.882226168958824,0.9773204535909273,7.4882564244266465,2.4546986936367525,0.32485238625843404,0.7754434488289386,3.401667487216331
ZECUSDT-2026-08-14-long,ZECUSDT,long,1,win,4.321,False,1.0,0.0,0.0,0.0,0.0,0.0,1.6446586371696903,8.583333333333334,-0.7117272406564287,-2.9718640187864844,0.922052072738625,0.37280416395575905,0.750445706704259,-2.6052104208416833,0.1887411000455197,-0.6768162814546064,0.650164375843354
ENSUSDT-2026-08-14-long,ENSUSDT,long,1,unknown,3.1219,False,0.0,0.0,0.0,0.0,0.0,0.0,1.841169819382696,21.016666666666666,-5.205668741331014,-7.740929679353908,0.5921171929801847,0.5652173913043439,1.0010010010009907,-1.2720156555773112,0.1887411000455197,-0.6768162814546064,0.577659117349516
SOLUSDT-2026-08-16-long,SOLUSDT,long,1,win,3.0544,False,0.0,1.0,0.0,0.0,0.0,0.0,0.4247877743020431,98.33333333333333,0.11136680663487548,-3.5021555019988635,0.2813685317261458,0.3043478260869404,0.3999999999999962,-0.5284015852047631,-0.041219396579739165,0.09429813769115114,0.051745409839409895
WLDUSDT-2026-08-17-short,WLDUSDT,short,-1,win,4.7297,False,0.0,0.0,0.0,0.0,0.0,0.0,0.48337642580365914,138.55,0.6539211404730841,2.3545611121987617,1.5143104688338702,0.16853932584269696,3.920421299005273,-4.310344827586196,0.5639112594228779,0.9691272144057184,2.2725515120776585
BTCUSDT-2026-08-17-short,BTCUSDT,short,-1,loss,1.3997,True,0.0,1.0,0.0,1.0,0.0,0.0,3.7823119668744405,236.26666666666668,1.0279402418509282,3.6725046992797856,0.32388626083140226,1.1478406525380527,2.582756205618602,1.467571406028089,,,
ZECUSDT-2026-08-18-short,ZECUSDT,short,-1,unknown,2.4347,False,1.0,0.0,0.0,0.0,0.0,0.0,0.11205243908282067,92.13333333333334,1.3266435066019038,2.7465275289792106,0.900918530566114,0.1308290155440403,4.205771333099562,-3.218390804597703,-0.10892483408413423,1.0513706069583462,-2.236135122771521
HYPEUSDT-2026-08-19-short,HYPEUSDT,short,-1,unknown,2.8084,False,0.0,0.0,0.0,0.0,0.0,0.0,3.173523399555763,185.78333333333333,2.3669413748068604,4.285705732927496,0.9107661472136548,0.9389152185360718,2.7835051546391707,-1.0765490896462706,2.2844006649706206,1.873736155687089,-0.627561758906503
BTCUSDT-2026-08-20-long,BTCUSDT,long,1,win,1.0739,True,0.0,0.0,0.0,0.0,0.0,0.0,1.5590488967140363,94.35,5.602963211555793,4.766199712244897,0.9041488935175449,-0.2592378752886751,7.765163032715685,-1.9003548616039787,,,
BTCUSDT-2026-08-20-short,BTCUSDT,short,-1,loss,2.3481,True,0.0,1.0,0.0,1.0,0.0,1.0,4.30456650342364,139.76666666666668,9.155181146324448,11.064280765260422,0.9317164355402934,1.061975487532453,12.89339215016692,2.7679205110007095,,,
ARBUSDT-2026-08-20-short,ARBUSDT,short,-1,unknown,2.4297,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5825251831881508,189.56666666666666,4.085529905553899,5.074670588666665,1.5641145383618857,0.5445292620865143,18.580765639589185,-1.8763796909492199,-0.2574390579369923,8.949459447975272,3.9331119440083384
