symbol,time_utc,price,field,inside_bar,dist_to_range_pct,dist_to_close_pct
BTCUSDT,2026-05-08 03:24:00+00:00,79590.0,entry_price,True,0.0,0.05390124387485134
BTCUSDT,2026-05-08 03:24:00+00:00,79590.0,price_ref,True,0.0,0.05390124387485134
BTCUSDT,2026-05-08 10:48:41+00:00,79564.8,entry_price,False,0.6526755550193086,0.7509602236164736
BTCUSDT,2026-05-08 18:22:35+00:00,79500.0,entry_price,False,0.7840251572327082,0.8805031446540881
BTCUSDT,2026-05-09 01:48:32+00:00,80333.9,card_mark_price,True,0.0,0.06709496240067292
BTCUSDT,2026-05-09 01:48:32+00:00,80333.9,price_ref,True,0.0,0.06709496240067292
BTCUSDT,2026-05-09 01:48:32+00:00,79764.4,entry_price,False,0.6464036587751,0.6464036587751
BTCUSDT,2026-05-09 03:06:56+00:00,79764.4,entry_price,False,0.6998109432278206,0.7878201302836965
BTCUSDT,2026-05-09 03:06:56+00:00,80400.0,price_ref,True,0.0,0.008955223880593395
BTCUSDT,2026-05-09 03:54:44+00:00,79500.0,entry_price,False,0.99169811320754,1.057358490566045
BTCUSDT,2026-05-09 04:10:34+00:00,80300.0,entry_price,False,0.050684931506845686,0.2740971357409786
BTCUSDT,2026-05-09 06:53:50+00:00,79000.0,entry_price,False,1.4613924050632912,1.5378481012658154
BTCUSDT,2026-05-10 23:30:48+00:00,82300.0,entry_price,True,0.0,0.0592952612393717
BTCUSDT,2026-05-10 23:30:48+00:00,82300.0,price_ref,True,0.0,0.0592952612393717
BTCUSDT,2026-05-11 00:58:37+00:00,82202.8,entry_price,False,0.7251577805135662,0.9397490109825943
BTCUSDT,2026-05-11 00:58:37+00:00,81302.9,price_ref,True,0.0,0.1566979775629267
BTCUSDT,2026-05-11 00:59:09+00:00,80000.0,entry_price,False,1.5375,1.7878750000000037
BTCUSDT,2026-05-11 06:13:29+00:00,80600.0,entry_price,False,0.18610421836228289,0.3393300248138958
BTCUSDT,2026-05-11 06:23:32+00:00,80900.0,price_ref,True,0.0,0.06254635352287494
BTCUSDT,2026-05-11 06:23:32+00:00,80900.0,entry_price,True,0.0,0.06254635352287494
BTCUSDT,2026-05-11 16:33:50+00:00,80914.2,entry_price,False,0.7338637717483494,0.7666145126566202
BTCUSDT,2026-05-11 16:33:50+00:00,81798.7,price_ref,True,0.0,0.32298801814698413
BTCUSDT,2026-05-12 01:30:58+00:00,81300.0,entry_price,True,0.0,0.33210332103321033
BTCUSDT,2026-05-12 01:50:49+00:00,81000.0,entry_price,True,0.0,0.1832098765432027
BTCUSDT,2026-05-13 03:14:46+00:00,81100.0,price_ref,False,0.05672009864364982,0.16029593094944514
BTCUSDT,2026-05-13 15:16:30+00:00,79400.0,entry_price,True,0.0,0.1921914357682693
BTCUSDT,2026-05-14 14:30:30+00:00,79200.0,entry_price,False,1.0858585858585859,1.388762626262619
BTCUSDT,2026-05-14 14:38:18+00:00,80199.5,price_ref,True,0.0,0.1251878128915943
BTCUSDT,2026-05-14 14:38:18+00:00,79284.35,entry_price,False,0.9783141313512618,1.2808959145152712
BTCUSDT,2026-05-14 14:38:18+00:00,80199.5,card_mark_price,True,0.0,0.1251878128915943
BTCUSDT,2026-05-14 15:02:51+00:00,79284.35,entry_price,False,1.8801314509105442,2.100729841387346
BTCUSDT,2026-05-14 15:02:51+00:00,80893.8,price_ref,True,0.0,0.0693501850574349
BTCUSDT,2026-05-14 15:13:38+00:00,79313.4,entry_price,False,1.8428159680457603,2.0633335602811127
BTCUSDT,2026-05-14 15:13:38+00:00,80926.4,price_ref,True,0.0,0.029038731489353292
BTCUSDT,2026-05-14 17:12:39+00:00,82000.0,price_ref,False,0.0012195121951219512,0.40280487804878407
BTCUSDT,2026-05-14 17:27:12+00:00,81300.0,entry_price,True,0.0,0.14858548585486214
BTCUSDT,2026-05-16 01:15:48+00:00,81300.0,entry_price,False,2.662976629766298,2.8345633456334562
BTCUSDT,2026-05-16 01:15:48+00:00,82000.0,price_ref,False,3.4939024390243905,3.664024390243902
BTCUSDT,2026-05-16 01:36:09+00:00,76850.0,entry_price,False,2.7591411841249114,2.7824333116460673
BTCUSDT,2026-05-16 01:36:09+00:00,77700.0,price_ref,False,1.6350064350064273,1.6580437580437617
BTCUSDT,2026-05-16 09:58:40+00:00,78000.0,entry_price,True,0.0,0.06679487179487925
BTCUSDT,2026-05-17 10:37:15+00:00,78494.9,price_ref,True,0.0,0.07707507111927019
BTCUSDT,2026-05-17 10:37:15+00:00,78494.9,card_mark_price,True,0.0,0.07707507111927019
BTCUSDT,2026-05-17 10:37:15+00:00,78041.3,entry_price,False,0.42682528353575766,0.5037076522302822
BTCUSDT,2026-05-18 00:50:36+00:00,77000.0,entry_price,True,0.0,0.2281818181818144
BTCUSDT,2026-05-18 14:25:57+00:00,76700.0,entry_price,True,0.0,0.11277705345501955
BTCUSDT,2026-05-20 01:16:21+00:00,76704.7,entry_price,True,0.0,0.20076996585606882
BTCUSDT,2026-05-20 01:16:21+00:00,76853.8,price_ref,True,0.0,0.394385183296084
BTCUSDT,2026-05-20 01:16:21+00:00,76853.8,card_mark_price,True,0.0,0.394385183296084
BTCUSDT,2026-05-20 13:23:21+00:00,77450.5,card_mark_price,True,0.0,0.22788748942873188
BTCUSDT,2026-05-20 13:23:21+00:00,76704.7,entry_price,False,0.7045200620040346,0.7421970231289646
BTCUSDT,2026-05-20 13:23:21+00:00,77450.5,price_ref,True,0.0,0.22788748942873188
BTCUSDT,2026-05-21 01:30:48+00:00,77826.3,price_ref,True,0.0,0.0386758717811219
BTCUSDT,2026-05-21 01:30:48+00:00,76704.7,entry_price,False,1.3979586648536568,1.5014725303664536
BTCUSDT,2026-05-21 12:31:36+00:00,77000.0,entry_price,False,0.031688311688304126,0.2709090909090985
BTCUSDT,2026-05-21 12:31:50+00:00,77000.0,price_ref,False,0.031688311688304126,0.2709090909090985
BTCUSDT,2026-05-21 17:21:34+00:00,77065.1,entry_price,False,0.5135917555417281,1.1342358603310592
BTCUSDT,2026-05-21 17:21:34+00:00,77854.8,card_mark_price,True,0.0,0.10840693187830959
BTCUSDT,2026-05-21 17:21:34+00:00,77854.8,price_ref,True,0.0,0.10840693187830959
BTCUSDT,2026-05-23 07:35:23+00:00,74000.0,entry_price,False,1.4931081081081001,1.6905405405405405
BTCUSDT,2026-05-23 07:39:06+00:00,74000.0,price_ref,False,1.4931081081081001,1.6905405405405405
BTCUSDT,2026-05-23 14:16:47+00:00,75159.2,card_mark_price,True,0.0,0.18041703477419374
BTCUSDT,2026-05-23 14:16:47+00:00,75166.5,entry_price,True,0.0,0.17068773988412778
BTCUSDT,2026-05-23 14:16:47+00:00,75159.2,price_ref,True,0.0,0.18041703477419374
BTCUSDT,2026-05-23 14:22:17+00:00,75100.0,entry_price,False,0.07736351531292386,0.25938748335552986
BTCUSDT,2026-05-23 20:42:51+00:00,75197.2,entry_price,False,0.9650625289239455,2.13731362337959
BTCUSDT,2026-05-23 20:42:51+00:00,76903.8,price_ref,True,0.0,0.129252390649108
BTCUSDT,2026-05-23 20:42:51+00:00,76903.8,card_mark_price,True,0.0,0.129252390649108
BTCUSDT,2026-05-23 20:57:10+00:00,77072.3,card_mark_price,True,0.0,0.22654053401804705
BTCUSDT,2026-05-23 20:57:10+00:00,77072.3,price_ref,True,0.0,0.22654053401804705
BTCUSDT,2026-05-23 20:57:10+00:00,75166.5,entry_price,False,1.996368062900369,2.767722323109356
BTCUSDT,2026-05-23 21:01:23+00:00,75197.2,entry_price,False,2.1988850648694367,2.3171075518769433
BTCUSDT,2026-05-23 21:01:23+00:00,77348.4,card_mark_price,True,0.0,0.5285177198235366
BTCUSDT,2026-05-23 21:01:23+00:00,77348.4,price_ref,True,0.0,0.5285177198235366
BTCUSDT,2026-05-23 21:12:10+00:00,77036.2,card_mark_price,True,0.0,0.1253955932405691
BTCUSDT,2026-05-23 21:49:01+00:00,76799.9,card_mark_price,False,0.009895846218538396,0.02851566212976082
BTCUSDT,2026-05-23 21:49:01+00:00,77032.7,card_mark_price,False,0.312075261544765,0.33063880663665834
BTCUSDT,2026-05-23 21:49:01+00:00,77140.7,card_mark_price,False,0.4516422588853798,0.47017981428739575
BTCUSDT,2026-05-23 23:33:55+00:00,75197.2,entry_price,False,1.8777294899278165,1.969621209300354
BTCUSDT,2026-05-23 23:33:55+00:00,77000.0,price_ref,False,0.33766233766233766,0.417792207792204
BTCUSDT,2026-05-23 23:33:55+00:00,76609.2,price_ref,True,0.0,0.09019804409914974
BTCUSDT,2026-05-23 23:33:55+00:00,75197.2,entry_price,False,1.8777294899278165,1.969621209300354
BTCUSDT,2026-05-23 23:34:56+00:00,76609.2,price_ref,True,0.0,0.09019804409914974
BTCUSDT,2026-05-23 23:35:41+00:00,75700.0,entry_price,False,1.2010568031704056,1.292338177014535
BTCUSDT,2026-05-24 04:56:03+00:00,76767.0,price_ref,True,0.0,0.024750218192713013
BTCUSDT,2026-05-24 04:56:03+00:00,76767.0,card_mark_price,True,0.0,0.024750218192713013
BTCUSDT,2026-05-24 04:56:03+00:00,76754.6,entry_price,True,0.0,0.008598833164404244
BTCUSDT,2026-05-24 04:57:06+00:00,76750.0,entry_price,True,0.0,0.00260586319218241
BTCUSDT,2026-05-24 05:03:37+00:00,78300.0,price_ref,False,1.9821200510855685,2.038186462324386
BTCUSDT,2026-05-24 12:58:06+00:00,76754.6,entry_price,False,0.3823875051137,0.4212125397044455
BTCUSDT,2026-05-24 12:58:06+00:00,77060.0,card_mark_price,True,0.0,0.023228652997656606
BTCUSDT,2026-05-24 12:58:06+00:00,77060.0,price_ref,True,0.0,0.023228652997656606
BTCUSDT,2026-05-25 09:08:18+00:00,77416.5,card_mark_price,True,0.0,0.012529628696721098
BTCUSDT,2026-05-25 09:08:18+00:00,77416.5,price_ref,True,0.0,0.012529628696721098
BTCUSDT,2026-05-25 09:08:18+00:00,76754.6,entry_price,False,0.8292662589603749,0.8749964171528367
BTCUSDT,2026-05-26 14:32:51+00:00,77906.3,price_ref,True,0.0,1.435313960488429
BTCUSDT,2026-05-26 14:32:51+00:00,76754.6,entry_price,True,0.0,0.04364559257686184
BTCUSDT,2026-05-26 14:34:08+00:00,78012.9,price_ref,False,0.0506326517793852,1.5699967569465927
BTCUSDT,2026-05-26 14:34:08+00:00,76754.6,entry_price,True,0.0,0.04364559257686184
BTCUSDT,2026-05-26 14:45:39+00:00,78012.9,price_ref,False,1.0826414605789445,1.460399498031721
BTCUSDT,2026-05-26 14:46:05+00:00,78049.1,price_ref,False,1.1285203801196975,1.5061032093899864
BTCUSDT,2026-05-27 00:18:30+00:00,75900.0,entry_price,True,0.0,0.011330698287227695
BTCUSDT,2026-05-27 00:24:59+00:00,75900.0,entry_price,True,0.0,0.011330698287227695
BTCUSDT,2026-05-28 04:44:12+00:00,73000.0,entry_price,True,0.0,0.20561643835617238
BTCUSDT,2026-05-28 14:16:30+00:00,75000.0,price_ref,False,1.9235999999999962,2.748666666666667
BTCUSDT,2026-05-29 15:35:56+00:00,74036.0,price_ref,True,0.0,0.3279485655627032
BTCUSDT,2026-05-29 15:35:56+00:00,74036.0,card_mark_price,True,0.0,0.3279485655627032
BTCUSDT,2026-05-29 15:35:56+00:00,73141.2,entry_price,False,0.6708941061945894,0.8914264463804259
BTCUSDT,2026-05-29 19:15:55+00:00,74200.0,price_ref,False,1.0563342318059339,1.20822102425876
BTCUSDT,2026-06-01 17:37:01+00:00,71500.0,entry_price,True,0.0,0.2721678321678403
BTCUSDT,2026-06-01 18:12:12+00:00,71551.3,price_ref,True,0.0,0.13067547340160135
BTCUSDT,2026-06-01 18:12:12+00:00,71514.9,entry_price,True,0.0,0.07984350114450453
BTCUSDT,2026-06-02 08:51:30+00:00,69446.0,entry_price,False,0.3334965296777436,0.501684762261317
BTCUSDT,2026-06-02 10:04:58+00:00,69300.0,entry_price,False,0.023809523809523808,0.46883116883116044
BTCUSDT,2026-06-02 10:08:07+00:00,69400.0,entry_price,True,0.0,0.3240634005763605
BTCUSDT,2026-06-03 06:39:45+00:00,67300.0,entry_price,True,0.0,0.01352154531947373
BTCUSDT,2026-06-04 01:33:47+00:00,62800.0,entry_price,True,0.0,0.019904458598726117
BTCUSDT,2026-06-04 05:52:37+00:00,64082.2,price_ref,True,0.0,0.2412526411390348
BTCUSDT,2026-06-04 05:52:37+00:00,63094.1,entry_price,False,1.2424299577932034,1.3210426965437339
BTCUSDT,2026-06-04 10:22:03+00:00,62800.0,entry_price,True,0.0,0.5388535031847157
BTCUSDT,2026-06-04 10:24:16+00:00,62800.0,entry_price,True,0.0,0.5388535031847157
BTCUSDT,2026-06-04 11:43:21+00:00,62700.0,entry_price,True,0.0,0.7976076555023901
BTCUSDT,2026-06-04 12:33:44+00:00,63600.0,price_ref,True,0.0,0.11352201257861178
BTCUSDT,2026-06-04 12:54:49+00:00,63567.7,price_ref,True,0.0,0.26806066603007733
BTCUSDT,2026-06-04 12:54:49+00:00,62711.2,entry_price,False,1.2032938294913922,1.6375065379071068
BTCUSDT,2026-06-05 08:56:04+00:00,62300.0,entry_price,True,0.0,0.20850722311396702
BTCUSDT,2026-06-05 16:24:30+00:00,62300.0,entry_price,False,1.2038523274478332,2.2473515248796128
BTCUSDT,2026-06-06 09:10:39+00:00,61000.0,entry_price,False,0.15540983606557854,0.31295081967213356
BTCUSDT,2026-06-07 22:22:14+00:00,64100.0,price_ref,True,0.0,1.7656786271450904
BTCUSDT,2026-06-07 22:24:15+00:00,64000.0,price_ref,True,0.0,1.6121875000000045
BTCUSDT,2026-06-08 11:06:00+00:00,63123.0,entry_price,True,0.0,0.4560936584129421
BTCUSDT,2026-06-09 10:54:22+00:00,62600.0,price_ref,False,0.021246006389781007,0.23961661341853036
BTCUSDT,2026-06-09 14:31:10+00:00,61400.0,entry_price,True,0.0,0.11433224755699851
BTCUSDT,2026-06-09 23:42:36+00:00,61600.0,price_ref,True,0.0,0.011850649350654075
BTCUSDT,2026-06-10 08:49:46+00:00,61100.0,entry_price,False,0.04697217675940604,0.21063829787233568
BTCUSDT,2026-06-10 15:56:57+00:00,62700.0,price_ref,True,0.0,0.15183413078149458
BTCUSDT,2026-06-10 16:03:48+00:00,61100.0,entry_price,False,1.9453355155482792,1.9801963993453378
BTCUSDT,2026-06-10 16:03:48+00:00,63200.0,entry_price,False,0.9223101265822807,1.408386075949365
BTCUSDT,2026-06-10 16:03:48+00:00,62668.4,price_ref,False,0.08185943793044485,0.5720586451864097
BTCUSDT,2026-06-10 17:04:13+00:00,62200.0,entry_price,True,0.0,0.21897106109324294
BTCUSDT,2026-06-11 04:02:15+00:00,62900.0,price_ref,False,0.2972972972972973,0.4200317965023801
BTCUSDT,2026-06-11 08:40:04+00:00,62946.0,price_ref,True,0.0,0.18015441807263602
BTCUSDT,2026-06-11 12:59:59+00:00,62200.0,entry_price,False,1.008681672025726,1.2512861736334453
BTCUSDT,2026-06-11 13:00:57+00:00,62800.0,price_ref,False,0.044745222929933985,0.12484076433121251
BTCUSDT,2026-06-11 13:00:57+00:00,62800.0,entry_price,False,0.044745222929933985,0.12484076433121251
BTCUSDT,2026-06-11 19:38:19+00:00,63800.0,price_ref,True,0.0,0.2297805642633206
BTCUSDT,2026-06-11 19:38:19+00:00,63800.0,price_ref,True,0.0,0.2297805642633206
BTCUSDT,2026-06-12 08:54:07+00:00,63400.0,entry_price,True,0.0,0.0638801261829653
BTCUSDT,2026-06-12 15:33:06+00:00,63000.0,entry_price,False,1.216349206349211,1.3863492063492087
BTCUSDT,2026-06-12 15:33:06+00:00,66000.0,entry_price,False,2.878787878787879,3.2221212121212104
BTCUSDT,2026-06-13 00:24:26+00:00,63500.0,entry_price,True,0.0,0.0
BTCUSDT,2026-06-13 00:25:23+00:00,63500.0,price_ref,True,0.0,0.0
BTCUSDT,2026-06-13 13:14:38+00:00,64200.0,price_ref,False,0.09408099688473746,0.09688473520248768
BTCUSDT,2026-06-13 18:25:11+00:00,64200.0,price_ref,False,0.026947040498446904,0.06230529595015576
BTCUSDT,2026-06-13 18:25:11+00:00,63300.0,entry_price,False,1.1056872037914716,1.3586097946287519
BTCUSDT,2026-06-14 21:29:25+00:00,63094.1,entry_price,False,1.556088445670836,2.624651116348438
BTCUSDT,2026-06-15 02:51:14+00:00,66000.0,entry_price,False,0.6957575757575714,0.8646969696969653
BTCUSDT,2026-06-15 11:37:24+00:00,66000.0,entry_price,False,0.13333333333333333,0.17954545454545454
BTCUSDT,2026-06-16 14:28:56+00:00,66200.0,entry_price,False,0.2474320241691887,1.0208459214501555
BTCUSDT,2026-06-16 14:28:56+00:00,66200.0,entry_price,False,0.2474320241691887,1.0208459214501555
BTCUSDT,2026-06-16 14:36:35+00:00,66200.0,entry_price,False,0.724018126888222,0.8098187311178336
BTCUSDT,2026-06-16 14:54:03+00:00,65634.5,price_ref,True,0.0,0.0065514325545298745
BTCUSDT,2026-06-16 14:54:03+00:00,67119.9,entry_price,False,2.0411234224127273,2.219460994429368
BTCUSDT,2026-06-16 14:57:27+00:00,64000.0,entry_price,False,2.4598437500000045,2.5471874999999953
BTCUSDT,2026-06-16 14:57:27+00:00,67000.0,entry_price,False,1.865820895522397,2.0444776119403025
BTCUSDT,2026-06-16 15:37:22+00:00,66700.0,entry_price,False,1.0772113943028485,1.3274362818590617
BTCUSDT,2026-06-17 12:18:38+00:00,64700.0,entry_price,True,0.0,0.06986089644512689
BTCUSDT,2026-06-17 12:18:38+00:00,64700.0,price_ref,True,0.0,0.06986089644512689
BTCUSDT,2026-06-17 12:20:38+00:00,63900.0,entry_price,False,1.1059467918622803,1.1812206572769999
BTCUSDT,2026-06-17 13:53:16+00:00,65257.6,price_ref,True,0.0,0.037849997548173836
BTCUSDT,2026-06-17 13:53:16+00:00,64736.5,entry_price,False,0.7005321572837581,0.7668008001668324
BTCUSDT,2026-06-17 13:53:16+00:00,65257.6,card_mark_price,True,0.0,0.037849997548173836
BTCUSDT,2026-06-17 16:28:07+00:00,66021.6,price_ref,True,0.0,0.304900214475245
BTCUSDT,2026-06-17 16:29:48+00:00,64736.5,entry_price,False,1.610374363766963,2.296077174391563
BTCUSDT,2026-06-17 16:29:48+00:00,66370.9,price_ref,True,0.0,0.22298929199393108
BTCUSDT,2026-06-17 16:29:48+00:00,66370.9,card_mark_price,True,0.0,0.22298929199393108
BTCUSDT,2026-06-17 16:56:33+00:00,64700.0,entry_price,False,1.7052550231839305,1.7460587326120511
BTCUSDT,2026-06-17 18:10:27+00:00,64700.0,entry_price,False,0.07202472952086328,0.8729520865533275
BTCUSDT,2026-06-17 19:54:34+00:00,63800.0,entry_price,False,0.3369905956112853,0.7387147335423243
BTCUSDT,2026-06-17 20:00:41+00:00,64600.0,entry_price,False,0.2631578947368421,0.6388544891640822
BTCUSDT,2026-06-17 20:04:20+00:00,64300.0,price_ref,True,0.0,0.17527216174183063
BTCUSDT,2026-06-17 20:04:20+00:00,64300.0,entry_price,True,0.0,0.17527216174183063
BTCUSDT,2026-06-17 20:08:23+00:00,64500.0,entry_price,False,0.10852713178294572,0.4848062015503831
BTCUSDT,2026-06-17 20:08:23+00:00,64260.0,entry_price,True,0.0,0.11313414254590273
BTCUSDT,2026-06-18 15:18:26+00:00,63900.0,entry_price,False,0.5145539906103332,1.072143974960874
BTCUSDT,2026-06-18 18:26:47+00:00,63700.0,entry_price,False,1.2045525902668806,1.3712715855572999
BTCUSDT,2026-06-18 18:26:47+00:00,62800.0,entry_price,True,0.0,0.04219745222929936
BTCUSDT,2026-06-18 18:26:47+00:00,62800.0,price_ref,True,0.0,0.04219745222929936
BTCUSDT,2026-06-19 01:06:43+00:00,62800.0,entry_price,False,0.10159235668790272,0.2229299363057325
BTCUSDT,2026-06-19 01:06:43+00:00,63700.0,entry_price,False,1.0048665620094168,1.1930926216640503
BTCUSDT,2026-06-19 19:56:43+00:00,62800.0,entry_price,False,0.2515923566878981,0.3214968152866265
BTCUSDT,2026-06-19 19:56:43+00:00,62800.0,entry_price,False,0.2515923566878981,0.3214968152866265
BTCUSDT,2026-06-20 14:53:47+00:00,63923.2,price_ref,True,0.0,0.00985557669203499
BTCUSDT,2026-06-20 14:53:47+00:00,63923.2,card_mark_price,True,0.0,0.00985557669203499
BTCUSDT,2026-06-20 14:53:47+00:00,63667.3,entry_price,True,0.0,0.411828364011034
BTCUSDT,2026-06-20 14:54:21+00:00,62800.0,entry_price,False,1.0592356687898044,1.7985668789808915
BTCUSDT,2026-06-20 15:38:04+00:00,63923.2,price_ref,False,0.186004455346418,0.2556192430917123
BTCUSDT,2026-06-20 15:38:04+00:00,63667.3,entry_price,False,0.5886852434452153,0.6585798361168066
BTCUSDT,2026-06-20 15:38:04+00:00,63923.2,card_mark_price,False,0.186004455346418,0.2556192430917123
BTCUSDT,2026-06-20 15:38:55+00:00,62800.0,entry_price,False,1.977866242038214,2.0487261146496794
BTCUSDT,2026-06-20 15:38:55+00:00,62800.0,entry_price,False,1.977866242038214,2.0487261146496794
BTCUSDT,2026-06-20 19:22:58+00:00,62800.0,entry_price,False,1.6159235668789855,1.6488853503184715
BTCUSDT,2026-06-20 19:22:58+00:00,63000.0,entry_price,False,1.2933333333333379,1.3261904761904761
BTCUSDT,2026-06-20 19:22:58+00:00,64150.0,price_ref,False,0.3912704598597039,0.490257209664848
BTCUSDT,2026-06-22 02:30:05+00:00,64594.2,price_ref,False,0.06068656318987942,0.20744896600623586
BTCUSDT,2026-06-22 02:30:05+00:00,63044.0,entry_price,False,2.2032231457394835,2.2463676162679986
BTCUSDT,2026-06-22 02:30:05+00:00,64594.2,card_mark_price,False,0.06068656318987942,0.20744896600623586
BTCUSDT,2026-06-22 12:57:09+00:00,63044.0,entry_price,False,3.03137491275934,3.2930968847154345
BTCUSDT,2026-06-22 12:57:09+00:00,64987.9,price_ref,True,0.0,0.20342248326226434
BTCUSDT,2026-06-22 16:21:41+00:00,64700.0,price_ref,True,0.0,0.05965996908809666
BTCUSDT,2026-06-22 16:21:41+00:00,63900.0,entry_price,False,1.07981220657277,1.19154929577465
BTCUSDT,2026-06-22 18:04:54+00:00,63600.0,entry_price,False,1.5416666666666667,1.650943396226415
BTCUSDT,2026-06-22 22:30:10+00:00,63940.0,entry_price,True,0.0,0.19174225836721698
BTCUSDT,2026-06-23 14:39:50+00:00,62700.0,price_ref,True,0.0,0.3377990430622056
BTCUSDT,2026-06-24 14:36:22+00:00,63300.0,entry_price,False,3.066350710900474,3.423696682464451
BTCUSDT,2026-06-24 17:34:12+00:00,59500.0,entry_price,True,0.0,0.3475630252100889
BTCUSDT,2026-06-24 17:41:28+00:00,59400.0,entry_price,True,0.0,0.1797979797979847
BTCUSDT,2026-06-24 20:10:48+00:00,60649.7,price_ref,True,0.0,0.0016488127723632599
BTCUSDT,2026-06-24 20:10:48+00:00,59214.3,entry_price,False,1.0125932418351624,2.422387835370838
BTCUSDT,2026-06-24 20:10:48+00:00,60649.7,card_mark_price,True,0.0,0.0016488127723632599
BTCUSDT,2026-06-24 20:11:06+00:00,59595.1,entry_price,False,0.36714427864036286,1.767930584897078
BTCUSDT,2026-06-24 20:11:06+00:00,60793.4,price_ref,True,0.0,0.23801925866953377
BTCUSDT,2026-06-24 20:11:06+00:00,60793.4,card_mark_price,True,0.0,0.23801925866953377
BTCUSDT,2026-06-24 20:54:35+00:00,61117.2,price_ref,True,0.0,0.3120234565719586
BTCUSDT,2026-06-24 20:54:35+00:00,59595.1,entry_price,False,2.084902953430735,2.23407629150719
BTCUSDT,2026-06-24 20:54:35+00:00,61117.2,card_mark_price,True,0.0,0.3120234565719586
BTCUSDT,2026-06-24 20:54:35+00:00,61117.2,price_ref,True,0.0,0.3120234565719586
BTCUSDT,2026-06-24 20:55:14+00:00,61037.6,price_ref,True,0.0,0.18201895225237974
BTCUSDT,2026-06-24 20:55:14+00:00,61037.6,card_mark_price,True,0.0,0.18201895225237974
BTCUSDT,2026-06-24 20:55:14+00:00,59214.3,entry_price,False,2.7413986148616054,2.8915312686293633
BTCUSDT,2026-06-24 23:59:21+00:00,61117.2,price_ref,False,0.05055859888868302,0.10798924034478019
BTCUSDT,2026-06-24 23:59:21+00:00,61117.2,card_mark_price,False,0.05055859888868302,0.10798924034478019
BTCUSDT,2026-06-24 23:59:21+00:00,61117.2,price_ref,False,0.05055859888868302,0.10798924034478019
BTCUSDT,2026-06-24 23:59:21+00:00,59595.1,entry_price,False,2.208403039847233,2.4433216824873165
BTCUSDT,2026-06-25 00:04:47+00:00,59214.3,entry_price,False,3.0158255691614957,3.129311669647365
BTCUSDT,2026-06-25 00:04:47+00:00,61042.1,card_mark_price,True,0.0,0.04128298338360634
BTCUSDT,2026-06-25 00:04:47+00:00,61042.1,price_ref,True,0.0,0.04128298338360634
BTCUSDT,2026-06-25 12:35:07+00:00,61200.0,entry_price,True,0.0,0.24934640522875579
BTCUSDT,2026-06-25 12:35:07+00:00,60600.0,price_ref,False,0.7869636963696393,1.2419141914191394
BTCUSDT,2026-06-25 12:39:09+00:00,61300.0,entry_price,True,0.0,0.08580750407830105
BTCUSDT,2026-06-25 13:02:26+00:00,61270.6,price_ref,True,0.0,0.042271497259699524
BTCUSDT,2026-06-25 13:02:26+00:00,61253.1,entry_price,True,0.0,0.0708535567995766
BTCUSDT,2026-06-25 13:02:26+00:00,62000.0,entry_price,False,1.0646774193548365,1.1346774193548388
BTCUSDT,2026-06-25 13:05:43+00:00,60000.0,entry_price,False,1.900500000000005,2.160833333333333
BTCUSDT,2026-06-25 13:58:03+00:00,58200.0,entry_price,True,0.0,0.0831615120274939
BTCUSDT,2026-06-25 13:58:43+00:00,58200.0,price_ref,True,0.0,0.0831615120274939
BTCUSDT,2026-06-25 13:58:43+00:00,58500.0,entry_price,True,0.0,0.4300854700854676
BTCUSDT,2026-06-25 14:10:34+00:00,58616.4,entry_price,True,0.0,1.0445882039838605
BTCUSDT,2026-06-25 14:10:34+00:00,59502.9,price_ref,True,0.0,0.460817876103525
BTCUSDT,2026-06-25 14:10:34+00:00,58616.4,entry_price,True,0.0,1.0445882039838605
BTCUSDT,2026-06-25 14:10:34+00:00,59502.9,card_mark_price,True,0.0,0.460817876103525
BTCUSDT,2026-06-25 14:18:22+00:00,59100.0,price_ref,True,0.0,0.3262267343485667
BTCUSDT,2026-06-25 14:37:58+00:00,60008.6,price_ref,True,0.0,0.9143689404518638
BTCUSDT,2026-06-25 14:37:58+00:00,58305.1,entry_price,False,1.441726366990192,1.9806157608854162
BTCUSDT,2026-06-25 15:39:49+00:00,58000.0,entry_price,False,1.810344827586207,2.02137931034483
BTCUSDT,2026-06-25 15:39:49+00:00,62000.0,price_ref,False,3.988548387096776,4.56064516129032
BTCUSDT,2026-06-26 05:28:49+00:00,59800.0,entry_price,True,0.0,0.2290969899665552
BTCUSDT,2026-06-26 13:53:58+00:00,59800.0,entry_price,True,0.0,0.5908026755852892
BTCUSDT,2026-06-26 15:39:27+00:00,62000.0,price_ref,False,2.428870967741938,2.5804838709677442
BTCUSDT,2026-06-27 03:20:08+00:00,60000.0,entry_price,False,0.22416666666666665,0.4718333333333309
BTCUSDT,2026-06-28 23:53:53+00:00,59700.0,entry_price,True,0.0,0.25092127303183065
BTCUSDT,2026-06-29 02:42:18+00:00,59000.0,price_ref,False,0.8084745762711865,1.2735593220339008
BTCUSDT,2026-06-29 03:12:13+00:00,60063.9,price_ref,True,0.0,0.14251488831061343
BTCUSDT,2026-06-29 03:12:13+00:00,59200.0,entry_price,False,0.8983108108108158,1.3146959459459509
BTCUSDT,2026-06-29 03:12:13+00:00,60063.9,card_mark_price,True,0.0,0.14251488831061343
BTCUSDT,2026-06-30 13:02:13+00:00,60000.0,entry_price,False,2.298000000000005,2.6161666666666616
