fire_ts,fire_dt,entry_ts,entry_dt,exit_ts,exit_dt,date,year,z,premium_bp,entry_px,exit_px,sl_px,atr,risk_frac,gross_ret,net_ret,R,reason,bars_held,hours_held
1601928000,2020-10-05 20:00,1601928000,2020-10-05 20:00,1601982000,2020-10-06 11:00,2020-10-05,2020,2.122861707815489,10.516741515547853,351.82,347.6447079026016,347.6447079026016,2.08764604869919,0.011867693983850775,-0.011867693983850746,-0.013667693983850746,-1.1516722627369191,SL,15,15
1602270000,2020-10-09 19:00,1602270000,2020-10-09 19:00,1602442800,2020-10-11 19:00,2020-10-09,2020,2.036747833012123,11.286681715576309,363.26,373.14,357.5323466923007,2.8638266538496606,0.015767365819796625,0.027198150085338314,0.025398150085338314,1.6108048976354574,TIME,48,48
1602637200,2020-10-14 01:00,1602637200,2020-10-14 01:00,1602687600,2020-10-14 15:00,2020-10-14,2020,2.943077186491282,15.375794850411106,383.72,376.92851722192364,376.92851722192364,3.395741389038185,0.017699058631492674,-0.017699058631492716,-0.019499058631492715,-1.101700324151547,SL,14,14
1602831600,2020-10-16 07:00,1602831600,2020-10-16 07:00,1602838800,2020-10-16 09:00,2020-10-16,2020,2.525344809746874,14.09978308025981,368.8,362.00440317772865,362.00440317772865,3.3977984111356707,0.018426238672102337,-0.018426238672102396,-0.020226238672102395,-1.0976867841577072,SL,2,2
1603062000,2020-10-18 23:00,1603062000,2020-10-18 23:00,1603065600,2020-10-19 00:00,2020-10-18,2020,2.0757781463404115,12.430245166749634,378.11,374.8586136169169,374.8586136169169,1.6256931915415438,0.008599048909267376,-0.00859904890926745,-0.010399048909267449,-1.2093254752929914,SL,1,1
1603285200,2020-10-21 13:00,1603285200,2020-10-21 13:00,1603458000,2020-10-23 13:00,2020-10-21,2020,2.0058841061654435,20.272904483430093,384.75,416.08,377.8587177432815,3.4456411283592607,0.017911064994720005,0.08142949967511368,0.07962949967511368,4.445827185518428,TIME,48,48
1603839600,2020-10-27 23:00,1603839600,2020-10-27 23:00,1603868400,2020-10-28 07:00,2020-10-27,2020,2.2255492654455002,27.264840748544373,403.45,395.59793144541715,395.59793144541715,3.9260342772914294,0.019462308971577292,-0.019462308971577254,-0.021262308971577253,-1.0924864569064583,SL,8,8
1604613600,2020-11-05 22:00,1604613600,2020-11-05 22:00,1604786400,2020-11-07 22:00,2020-11-05,2020,10.010646925200259,50.49175620378601,417.89,436.44,407.75132815352356,5.069335923238206,0.024261580431396805,0.04438967192323342,0.042589671923233416,1.7554368332954233,TIME,48,48
1605110400,2020-11-11 16:00,1605110400,2020-11-11 16:00,1605139200,2020-11-12 00:00,2020-11-11,2020,2.833628924479173,23.183597073336205,470.16,459.5500867177041,459.5500867177041,5.304956641147954,0.022566601332091006,-0.022566601332091003,-0.024366601332091002,-1.0797638941509677,SL,8,8
1605625200,2020-11-17 15:00,1605625200,2020-11-17 15:00,1605675600,2020-11-18 05:00,2020-11-17,2020,4.616968471580379,33.77950428577389,473.66,465.0426927647279,465.0426927647279,4.308653617636052,0.018193022917856908,-0.01819302291785692,-0.019993022917856918,-1.098939027787035,SL,14,14
1606417200,2020-11-26 19:00,1606417200,2020-11-26 19:00,1606590000,2020-11-28 19:00,2020-11-26,2020,2.501557789079059,23.193505818371356,500.14,545.99,469.41323147971747,15.363384260141249,0.06143633486680229,0.09167433118726762,0.08987433118726762,1.4628856259430292,TIME,48,48
1608116400,2020-12-16 11:00,1608116400,2020-12-16 11:00,1608289200,2020-12-18 11:00,2020-12-16,2020,2.1611476188812295,14.14665364276385,593.78,650.47,585.6764691639795,4.051765418010254,0.013647362383408851,0.09547307083431583,0.09367307083431584,6.863822341831747,TIME,48,48
1608339600,2020-12-19 01:00,1608339600,2020-12-19 01:00,1608498000,2020-12-20 21:00,2020-12-19,2020,2.0844193818405663,14.790620281638622,649.06,631.5887918537657,631.5887918537657,8.735604073117146,0.026917708911709696,-0.02691770891170969,-0.02871770891170969,-1.066870475711882,SL,44,44
1608555600,2020-12-21 13:00,1608555600,2020-12-21 13:00,1608624000,2020-12-22 08:00,2020-12-21,2020,11.327734499760533,74.79738948891303,608.31,589.1843667770476,589.1843667770476,9.562816611476203,0.03144060301976362,-0.03144060301976359,-0.033240603019763594,-1.0572508103253775,SL,15,19
1609459200,2021-01-01 00:00,1609459200,2021-01-01 00:00,1609524000,2021-01-01 18:00,2021-01-01,2021,2.392661696937074,22.068740038416017,734.07,714.8162421233102,714.8162421233102,9.62687893834491,0.02622877637921427,-0.026228776379214325,-0.028028776379214325,-1.0686269147281502,SL,18,18
1609682400,2021-01-03 14:00,1609682400,2021-01-03 14:00,1609855200,2021-01-05 14:00,2021-01-03,2021,2.369833485392641,31.127381135053724,912.38,1047.9,874.6076857421656,18.886157128917205,0.04139976134706417,0.14853460181064918,0.14673460181064918,3.54433448493912,TIME,48,48
1609873200,2021-01-05 19:00,1609873200,2021-01-05 19:00,1610046000,2021-01-07 19:00,2021-01-05,2021,2.3612922110925565,33.475322211378625,1096.33,1234.14,1014.1733948829445,41.07830255852768,0.0749378427271491,0.1257012031049047,0.12390120310490471,1.6533863078502629,TIME,48,48
1610229600,2021-01-09 22:00,1610229600,2021-01-09 22:00,1610308800,2021-01-10 20:00,2021-01-09,2021,2.5014326951974653,47.80003264392544,1286.61,1228.5929019997714,1228.5929019997714,29.00854900011429,0.045092994769377344,-0.045092994769377316,-0.04689299476937732,-1.0399175084557115,SL,22,22
1611774000,2021-01-27 19:00,1611774000,2021-01-27 19:00,1611946800,2021-01-29 19:00,2021-01-27,2021,2.0649090486928587,21.910984654428876,1268.77,1348.3,1192.2142090938837,38.27789545305818,0.060338588480273306,0.06268275573981098,0.06088275573981098,1.009018561309494,TIME,48,48
1612785600,2021-02-08 12:00,1612785600,2021-02-08 12:00,1612958400,2021-02-10 12:00,2021-02-08,2021,5.5064320806335205,52.24892463063432,1711.04,1745.0,1648.8845012539273,31.07774937303635,0.0363261517825841,0.019847578081167033,0.018047578081167033,0.4968205327441155,TIME,48,48
1612958400,2021-02-10 12:00,1612958400,2021-02-10 12:00,1613138400,2021-02-12 14:00,2021-02-10,2021,2.429166941524208,30.257879656160302,1745.0,1760.46,1674.0621849745846,35.46890751270765,0.04065204299450734,0.008859598853868215,0.007059598853868216,0.17365914069366864,TIME,48,50
1613268000,2021-02-14 02:00,1613268000,2021-02-14 02:00,1613350800,2021-02-15 01:00,2021-02-14,2021,2.0186312503118726,26.699707783485056,1823.99,1779.1012443464263,1779.1012443464263,22.444377826786916,0.024610198330897556,-0.02461019833089751,-0.02641019833089751,-1.0731404101583406,SL,23,23
1614528000,2021-02-28 16:00,1614528000,2021-02-28 16:00,1614700800,2021-03-02 16:00,2021-02-28,2021,2.945353614121438,26.431848892981996,1346.86,1498.01,1270.9575118203247,37.95124408983762,0.05635514320692221,0.11222398764533813,0.11042398764533813,1.9594305215388848,TIME,48,48
1616342400,2021-03-21 16:00,1616342400,2021-03-21 16:00,1616439600,2021-03-22 19:00,2021-03-21,2021,2.182845891337738,12.018758248856253,1780.55,1748.4648439918476,1748.4648439918476,16.04257800407615,0.018019800627981412,-0.01801980062798144,-0.01981980062798144,-1.099890117385925,SL,27,27
1616778000,2021-03-26 17:00,1616778000,2021-03-26 17:00,1616950800,2021-03-28 17:00,2021-03-26,2021,2.0871954625242246,11.059885674442155,1663.67,1702.54,1625.0734017137238,19.298299143138188,0.023199671981989443,0.023364008487260026,0.021564008487260027,0.9294962663265572,TIME,48,48
1617105600,2021-03-30 12:00,1617105600,2021-03-30 12:00,1617174000,2021-03-31 07:00,2021-03-30,2021,2.4189332674837933,12.828527165492892,1839.65,1802.9781459661374,1802.9781459661374,18.33592701693135,0.019934147274678717,-0.019934147274678717,-0.021734147274678716,-1.090297316218108,SL,19,19
1618315200,2021-04-13 12:00,1618315200,2021-04-13 12:00,1618488000,2021-04-15 12:00,2021-04-13,2021,2.353441397230735,10.461049427335787,2227.31,2439.42,2183.8254839194424,21.742258040278795,0.01952333356405601,0.09523146755503281,0.09343146755503282,4.785630857992791,TIME,48,48
1618491600,2021-04-15 13:00,1618491600,2021-04-15 13:00,1618552800,2021-04-16 06:00,2021-04-15,2021,3.3884657718246185,15.491803943514567,2465.82,2391.969721936671,2391.969721936671,36.925139031664635,0.02994958190919421,-0.02994958190919425,-0.031749581909194254,-1.060101005932489,SL,17,17
1618668000,2021-04-17 14:00,1618668000,2021-04-17 14:00,1618675200,2021-04-17 16:00,2021-04-17,2021,2.0665659057969528,16.442884048303565,2384.01,2313.994597406165,2313.994597406165,35.007701296917524,0.02936875373586312,-0.029368753735863104,-0.031168753735863104,-1.0612896282964144,SL,2,2
1620324000,2021-05-06 18:00,1620324000,2021-05-06 18:00,1620496800,2021-05-08 18:00,2021-05-06,2021,2.4937425175341263,22.61946083535857,3457.2,3815.15,3321.3589560623664,67.9205219688168,0.03929221449081153,0.10353754483396978,0.10173754483396978,2.5892545419592237,TIME,48,48
1620496800,2021-05-08 18:00,1620496800,2021-05-08 18:00,1620669600,2021-05-10 18:00,2021-05-08,2021,2.2309702156702524,20.52343944536893,3815.15,4131.49,3693.134402865009,61.00779856749555,0.03198186103691627,0.08291679226242735,0.08111679226242735,2.5363374623132544,TIME,48,48
1620759600,2021-05-11 19:00,1620759600,2021-05-11 19:00,1620860400,2021-05-12 23:00,2021-05-11,2021,2.6680934535255028,23.28463312564913,4067.06,3893.3830116281656,3893.3830116281656,86.83849418591718,0.0427033258353293,-0.04270332583532929,-0.044503325835329295,-1.0421512836480484,SL,28,28
1620990000,2021-05-14 11:00,1620990000,2021-05-14 11:00,1621072800,2021-05-15 10:00,2021-05-14,2021,2.170622473634698,23.05103729667785,3999.82,3792.3287864242698,3792.3287864242698,103.74560678786524,0.0518751377751325,-0.05187513777513248,-0.053675137775132484,-1.0346987030242232,SL,23,23
1621429200,2021-05-19 13:00,1621429200,2021-05-19 13:00,1621602000,2021-05-21 13:00,2021-05-19,2021,16.509235145927775,181.6986072847866,2493.69,2723.95,2048.270773729245,222.70961313537757,0.178618523662025,0.0923370587362502,0.0905370587362502,0.5068738498116853,TIME,48,48
1623175200,2021-06-08 18:00,1623175200,2021-06-08 18:00,1623348000,2021-06-10 18:00,2021-06-08,2021,2.325255967805286,19.256102129854614,2482.33,2473.4,2355.905806154459,63.21209692277051,0.05092964829234672,-0.003597426611288522,-0.005397426611288522,-0.10597808530516796,TIME,48,48
1623603600,2021-06-13 17:00,1623603600,2021-06-13 17:00,1623776400,2021-06-15 17:00,2021-06-13,2021,2.8929775760615724,15.765169320402862,2416.72,2576.84,2346.6009722695226,35.05951386523859,0.029014129783540166,0.06625508954285161,0.06445508954285162,2.2215069010760837,TIME,48,48
1624111200,2021-06-19 14:00,1624111200,2021-06-19 14:00,1624140000,2021-06-19 22:00,2021-06-19,2021,3.449507824628418,16.740674955594944,2252.0,2182.19505467528,2182.19505467528,34.90247266235989,0.030996867373321395,-0.030996867373321465,-0.032796867373321464,-1.0580703842850037,SL,8,8
1624370400,2021-06-22 14:00,1624370400,2021-06-22 14:00,1624543200,2021-06-24 14:00,2021-06-22,2021,4.594359712081785,21.872796191819617,1815.04,1965.99,1685.7357753463384,64.65211232683082,0.07124042701739997,0.08316621121297604,0.08136621121297605,1.1421353663854785,TIME,48,48
1624546800,2021-06-24 15:00,1624546800,2021-06-24 15:00,1624608000,2021-06-25 08:00,2021-06-24,2021,2.419973848665265,11.985275233285371,1985.77,1917.0913306026716,1917.0913306026716,34.33933469866413,0.034585409890031706,-0.034585409890031754,-0.03638540989003176,-1.0520450677243196,SL,17,17
1624780800,2021-06-27 08:00,1624780800,2021-06-27 08:00,1624953600,2021-06-29 08:00,2021-06-27,2021,2.088700602336604,10.49096641268463,1849.21,2147.41,1781.8051854760347,33.70240726198273,0.03645060026928551,0.1612580507351787,0.1594580507351787,4.374634424595289,TIME,48,48
1625706000,2021-07-08 01:00,1625706000,2021-07-08 01:00,1625720400,2021-07-08 05:00,2021-07-08,2021,2.6090146909068004,11.468293025870327,2275.84,2214.7586678501875,2214.7586678501875,30.54066607490631,0.026839027413971376,-0.02683902741397138,-0.02863902741397138,-1.0670665137091737,SL,4,4
1626793200,2021-07-20 15:00,1626793200,2021-07-20 15:00,1626829200,2021-07-21 01:00,2021-07-20,2021,2.8457653191877457,9.19519855535721,1805.29,1751.097310874907,1751.097310874907,27.0963445625465,0.03001882751529837,-0.03001882751529838,-0.03181882751529838,-1.059962368586271,SL,10,10
1626966000,2021-07-22 15:00,1626966000,2021-07-22 15:00,1627138800,2021-07-24 15:00,2021-07-22,2021,2.7542227228100793,8.40889868014731,2033.56,2150.59,1969.094346742343,32.232826628828384,0.03170088576568027,0.05754932237062108,0.05574932237062108,1.7586045633770877,TIME,48,48
1627138800,2021-07-24 15:00,1627138800,2021-07-24 15:00,1627311600,2021-07-26 15:00,2021-07-24,2021,3.0895533902126355,11.996707880162777,2150.59,2341.58,2102.177333168863,24.206333415568576,0.022511341925302894,0.08880818752063377,0.08700818752063377,3.8650822243002763,TIME,48,48
1627369200,2021-07-27 07:00,1627369200,2021-07-27 07:00,1627542000,2021-07-29 07:00,2021-07-27,2021,2.1546668841537135,11.353212050753399,2202.02,2295.13,2124.1386420016993,38.940678999150336,0.03536814288621387,0.04228390296182602,0.04048390296182602,1.1446431635404362,TIME,48,48
1628492400,2021-08-09 07:00,1628492400,2021-08-09 07:00,1628665200,2021-08-11 07:00,2021-08-09,2021,2.189160355490607,11.650379911076136,2944.11,3231.74,2841.933715228717,51.088142385641405,0.034705321734338324,0.09769675725431443,0.09589675725431443,2.7631715386010023,TIME,48,48
1629064800,2021-08-15 22:00,1629064800,2021-08-15 22:00,1629118800,2021-08-16 13:00,2021-08-15,2021,2.370190055159979,12.780946092877665,3301.79,3222.545882898512,3222.545882898512,39.62205855074402,0.02400035044672376,-0.024000350446723738,-0.025800350446723738,-1.0749989048699784,SL,15,15
1629558000,2021-08-21 15:00,1629558000,2021-08-21 15:00,1629640800,2021-08-22 14:00,2021-08-21,2021,2.1419969189245487,11.983296751670853,3271.22,3205.5873813062476,3205.5873813062476,32.816309346876196,0.020063651693787758,-0.0200636516937877,-0.0218636516937877,-1.089714476082002,SL,23,23
1630195200,2021-08-29 00:00,1630195200,2021-08-29 00:00,1630202400,2021-08-29 02:00,2021-08-29,2021,2.173679501094022,11.9161178446146,3281.27,3234.1395846423525,3234.1395846423525,23.565207678823736,0.01436346760786143,-0.01436346760786144,-0.01616346760786144,-1.125317928033954,SL,2,2
1631023200,2021-09-07 14:00,1631023200,2021-09-07 14:00,1631026800,2021-09-07 15:00,2021-09-07,2021,6.140169818631013,20.82910426025768,3399.09,3262.0650227019273,3262.0650227019273,68.51248864903643,0.04031225336724619,-0.040312253367246184,-0.04211225336724619,-1.0446514359691563,SL,1,1
1632294000,2021-09-22 07:00,1632294000,2021-09-22 07:00,1632466800,2021-09-24 07:00,2021-09-22,2021,2.154296033267339,6.220110330481352,2942.07,3087.82,2792.0811878178183,74.99440609109097,0.05098070820278985,0.04953994976326192,0.047739949763261916,0.9364316708462166,TIME,48,48
1632466800,2021-09-24 07:00,1632466800,2021-09-24 07:00,1632474000,2021-09-24 09:00,2021-09-24,2021,2.170454268884933,7.642932554357678,3087.82,3003.786226337293,3003.786226337293,42.01688683135364,0.02721459594882709,-0.02721459594882702,-0.02901459594882702,-1.0661409782965199,SL,2,2
1632657600,2021-09-26 12:00,1632657600,2021-09-26 12:00,1632812400,2021-09-28 07:00,2021-09-26,2021,2.129020139289108,9.66709963756633,3010.21,2885.3299849624595,2885.3299849624595,62.44000751877023,0.04148548275287786,-0.04148548275287787,-0.04328548275287787,-1.043388671905358,SL,43,43
1633467600,2021-10-05 21:00,1633467600,2021-10-05 21:00,1633492800,2021-10-06 04:00,2021-10-05,2021,2.211845450647671,10.773424422024005,3536.48,3463.060253723685,3463.060253723685,36.70987313815744,0.020760684713702574,-0.020760684713702602,-0.0225606847137026,-1.0867023426646416,SL,7,7
1634734800,2021-10-20 13:00,1634734800,2021-10-20 13:00,1634907600,2021-10-22 13:00,2021-10-20,2021,3.2639227377369506,10.0,4000.0,4064.45,3923.7783634035573,38.11081829822142,0.01905540914911071,0.016112499999999953,0.014312499999999954,0.7510990652576934,TIME,48,48
1635307200,2021-10-27 04:00,1635307200,2021-10-27 04:00,1635318000,2021-10-27 07:00,2021-10-27,2021,2.8534721393019424,6.7764767461686874,4279.51,4175.550164539622,4175.550164539622,51.97991773018914,0.024292462328719476,-0.02429246232871955,-0.02609246232871955,-1.0740970584061396,SL,3,3
1635541200,2021-10-29 21:00,1635541200,2021-10-29 21:00,1635580800,2021-10-30 08:00,2021-10-29,2021,2.446657020518982,7.991306906933524,4417.3,4310.272252164015,4310.272252164015,53.51387391799223,0.024229223244059597,-0.024229223244059694,-0.026029223244059693,-1.074290454211792,SL,11,11
1635717600,2021-10-31 22:00,1635717600,2021-10-31 22:00,1635732000,2021-11-01 02:00,2021-10-31,2021,2.1417524640949717,8.572094106685979,4293.0,4205.775921008721,4205.775921008721,43.612039495639735,0.020317744931581522,-0.0203177449315815,-0.0221177449315815,-1.0885925089650128,SL,4,4
1635890400,2021-11-02 22:00,1635890400,2021-11-02 22:00,1635948000,2021-11-03 14:00,2021-11-02,2021,2.221952436739899,11.332803735643399,4544.33,4457.591719673063,4457.591719673063,43.369140163468465,0.01908714383130999,-0.019087143831309907,-0.020887143831309907,-1.0943043137259358,SL,16,16
1636138800,2021-11-05 19:00,1636138800,2021-11-05 19:00,1636192800,2021-11-06 10:00,2021-11-05,2021,2.0846822335078707,13.281423804227485,4495.0,4418.09681263419,4418.09681263419,38.45159368290501,0.017108606755463853,-0.017108606755463752,-0.018908606755463752,-1.1052102035967977,SL,15,15
1637024400,2021-11-16 01:00,1637024400,2021-11-16 01:00,1637031600,2021-11-16 03:00,2021-11-16,2021,2.343142282831792,14.798246032774859,4399.17,4283.0223950734335,4283.0223950734335,58.073802463283144,0.026402163345941684,-0.026402163345941757,-0.028202163345941757,-1.0681762314858472,SL,2,2
1637326800,2021-11-19 13:00,1637326800,2021-11-19 13:00,1637499600,2021-11-21 13:00,2021-11-19,2021,2.15633115983448,12.148501764030408,4206.28,4316.75,4087.407426567672,59.436286716164034,0.028260737143587226,0.026263111347794313,0.024463111347794313,0.8656218421869916,TIME,48,48
1637773200,2021-11-24 17:00,1637773200,2021-11-24 17:00,1637913600,2021-11-26 08:00,2021-11-24,2021,11.35865972112479,49.28798332375799,4211.98,4097.406332340016,4097.406332340016,57.28683382999198,0.02720185462893555,-0.027201854628935464,-0.029001854628935463,-1.066171958660686,SL,39,39
1638594000,2021-12-04 05:00,1638594000,2021-12-04 05:00,1638766800,2021-12-06 05:00,2021-12-04,2021,22.92437349469246,98.973864348351,3846.47,4134.24,3616.5674970622777,114.95125146886096,0.05976973769136947,0.07481405028506656,0.07301405028506656,1.221588936228668,TIME,48,48
1640286000,2021-12-23 19:00,1640286000,2021-12-23 19:00,1640358000,2021-12-24 15:00,2021-12-23,2021,2.44439211569493,9.773468420084873,4133.64,4052.2914774869587,4052.2914774869587,40.67426125652077,0.019679634054499556,-0.01967963405449958,-0.02147963405449958,-1.0914651154089154,SL,20,20
1641916800,2022-01-11 16:00,1641916800,2022-01-11 16:00,1642089600,2022-01-13 16:00,2022-01-11,2022,2.397411106854277,6.275884138479501,3218.67,3301.27,3132.7056360857623,42.98218195711893,0.026708039008111382,0.02566277375437678,0.02386277375437678,0.8934678336784487,TIME,48,48
1642104000,2022-01-13 20:00,1642104000,2022-01-13 20:00,1642158000,2022-01-14 11:00,2022-01-13,2022,2.2254641251049176,7.082217833147111,3275.81,3200.404416531,3200.404416531,37.70279173449993,0.023018912412197248,-0.023018912412197227,-0.024818912412197226,-1.0781965701840108,SL,15,15
1642276800,2022-01-15 20:00,1642276800,2022-01-15 20:00,1642298400,2022-01-16 02:00,2022-01-15,2022,2.3980239876374343,9.161334988541359,3351.04,3299.8138481268047,3299.8138481268047,25.613075936597713,0.015286642914795236,-0.015286642914795184,-0.017086642914795183,-1.1177498558730519,SL,6,6
1642816800,2022-01-22 02:00,1642816800,2022-01-22 02:00,1642834800,2022-01-22 07:00,2022-01-22,2022,2.0344936173943755,8.830447692129578,2593.3,2444.119594838397,2444.119594838397,74.59020258080166,0.057525317225775384,-0.05752531722577533,-0.05932531722577533,-1.0312905706010331,SL,5,5
1643043600,2022-01-24 17:00,1643043600,2022-01-24 17:00,1643216400,2022-01-26 17:00,2022-01-24,2022,2.51020137471764,10.860260390712677,2348.01,2595.37,2197.3560097052114,75.3269951473944,0.06416241425496007,0.1053487847155675,0.1035487847155675,1.61385424657026,TIME,48,48
1643464800,2022-01-29 14:00,1643464800,2022-01-29 14:00,1643637600,2022-01-31 14:00,2022-01-29,2022,2.0531901579115885,10.861523446724298,2541.08,2587.07,2464.3576396838894,38.361180158055355,0.030192815777586975,0.018098603743290347,0.016298603743290348,0.539817281811433,TIME,48,48
1644019200,2022-02-05 00:00,1644019200,2022-02-05 00:00,1644192000,2022-02-07 00:00,2022-02-05,2022,2.62345417221122,13.182301502379309,2981.27,3010.02,2894.2444096732825,43.512795163358724,0.029190777865378666,0.009643541175405113,0.007843541175405113,0.2686992861779076,TIME,48,48
1644206400,2022-02-07 04:00,1644206400,2022-02-07 04:00,1644379200,2022-02-09 04:00,2022-02-07,2022,2.0653698152137445,11.793904754498444,3086.34,3080.41,3017.206296682364,34.56685165881809,0.022399898688296227,-0.0019213696481918034,-0.0037213696481918036,-0.16613332497508976,TIME,48,48
1644436800,2022-02-09 20:00,1644436800,2022-02-09 20:00,1644462000,2022-02-10 03:00,2022-02-09,2022,3.010279220089373,14.637559302062874,3258.74,3182.9655710278244,3182.9655710278244,37.887214486087764,0.0232526770997918,-0.02325267709979177,-0.02505267709979177,-1.0774104414848684,SL,7,7
1645711200,2022-02-24 14:00,1645711200,2022-02-24 14:00,1645884000,2022-02-26 14:00,2022-02-24,2022,2.276979839993876,10.46531670921269,2436.62,2783.2,2327.016770497321,54.801614751339464,0.04498166702345008,0.14223801823837937,0.14043801823837937,3.1221167984984968,TIME,48,48
1647180000,2022-03-13 14:00,1647180000,2022-03-13 14:00,1647208800,2022-03-13 22:00,2022-03-13,2022,2.60088695465252,8.8857710744758,2565.9,2528.229108795862,2528.229108795862,18.83544560206916,0.014681355939100636,-0.014681355939100554,-0.016481355939100554,-1.122604479277422,SL,8,8
1647417600,2022-03-16 08:00,1647417600,2022-03-16 08:00,1647590400,2022-03-18 08:00,2022-03-16,2022,2.0212692571807014,7.139733175835011,2675.17,2800.83,2606.7853786258324,34.192310687083804,0.02556271989225642,0.0469727157526437,0.0451727157526437,1.7671326033787051,TIME,48,48
1647619200,2022-03-18 16:00,1647619200,2022-03-18 16:00,1647784800,2022-03-20 14:00,2022-03-18,2022,4.809553627298886,14.95182569661256,2922.72,2865.5179604771706,2865.5179604771706,28.601019761414623,0.01957150856832993,-0.019571508568329905,-0.021371508568329905,-1.091970426996756,SL,46,46
1648069200,2022-03-23 21:00,1648069200,2022-03-23 21:00,1648242000,2022-03-25 21:00,2022-03-23,2022,2.253265611028792,9.841928617658816,2997.38,3122.29,2936.007482976444,30.686258511778163,0.02047538751294675,0.04167306114006227,0.03987306114006227,1.9473653973508545,TIME,48,48
1648483200,2022-03-28 16:00,1648483200,2022-03-28 16:00,1648656000,2022-03-30 16:00,2022-03-28,2022,2.8989053749765135,10.94964354149509,3360.84,3395.38,3302.6034353585956,29.118282320702313,0.017327978910452336,0.01027719260661024,0.008477192606610241,0.4892199286725095,TIME,48,48
1649854800,2022-04-13 13:00,1649854800,2022-04-13 13:00,1649948400,2022-04-14 15:00,2022-04-13,2022,5.168489912128114,11.821559406584763,3079.12,3015.9396977418583,3015.9396977418583,31.590151129070886,0.02051894770523454,-0.020518947705234495,-0.022318947705234495,-1.0877237968465976,SL,26,26
1650452400,2022-04-20 11:00,1650452400,2022-04-20 11:00,1650459600,2022-04-20 13:00,2022-04-20,2022,2.9633605437575485,7.517175318290178,3152.78,3102.8351488146054,3102.8351488146054,24.97242559269741,0.01584152753614106,-0.01584152753614105,-0.01764152753614105,-1.1136254061291404,SL,2,2
1650729600,2022-04-23 16:00,1650729600,2022-04-23 16:00,1650754800,2022-04-23 23:00,2022-04-23,2022,3.5060057301386998,8.907874358480777,2963.67,2926.348796930231,2926.348796930231,18.66060153488466,0.012592901055032888,-0.012592901055032822,-0.014392901055032822,-1.1429376751340823,SL,7,7
1651366800,2022-05-01 01:00,1651366800,2022-05-01 01:00,1651539600,2022-05-03 01:00,2022-05-01,2022,2.2155033026033024,6.96688024546462,2770.25,2844.99,2713.6065794299343,28.321710285032914,0.020447042891459554,0.026979514484252246,0.025179514484252246,1.2314501719351008,TIME,48,48
1653750000,2022-05-28 15:00,1653750000,2022-05-28 15:00,1653922800,2022-05-30 15:00,2022-05-28,2022,2.559484729827928,-6.072051294906263,1795.11,1912.44,1744.5940682611647,25.257965869417653,0.02814085584662517,0.06536089710379875,0.06356089710379875,2.2586696527718213,TIME,48,48
1653922800,2022-05-30 15:00,1653922800,2022-05-30 15:00,1654095600,2022-06-01 15:00,2022-05-30,2022,2.7757498676402093,-5.228922214553136,1912.44,1880.59,1871.3566254050281,20.541687297485986,0.02148217700684569,-0.01665411725335181,-0.01845411725335181,-0.8590431615692892,TIME,48,48
1654185600,2022-06-02 16:00,1654185600,2022-06-02 16:00,1654250400,2022-06-03 10:00,2022-06-02,2022,2.9320466063492905,-3.174481546957299,1827.07,1777.9921206043368,1777.9921206043368,24.538939697831577,0.026861521121611737,-0.02686152112161171,-0.02866152112161171,-1.0670103525355368,SL,18,18
1654372800,2022-06-04 20:00,1654372800,2022-06-04 20:00,1654545600,2022-06-06 20:00,2022-06-04,2022,2.058924936661443,-5.119693943571306,1777.45,1861.96,1751.9446930764075,12.752653461796312,0.014349380811607991,0.04754564122760133,0.04574564122760133,3.1879871214091136,TIME,48,48
1654678800,2022-06-08 09:00,1654678800,2022-06-08 09:00,1654819200,2022-06-10 00:00,2022-06-08,2022,2.571056377902481,-2.6967825732809887,1816.98,1759.3651202072006,1759.3651202072006,28.807439896399675,0.03170914362997906,-0.03170914362997912,-0.03350914362997912,-1.0567659606643642,SL,39,39
1655816400,2022-06-21 13:00,1655816400,2022-06-21 13:00,1655838000,2022-06-21 19:00,2022-06-21,2022,2.0338471763669794,-3.20745480021025,1184.74,1131.06238227807,1131.06238227807,26.838808860965035,0.04530750858579103,-0.04530750858579108,-0.04710750858579108,-1.0397285142393495,SL,6,6
1656090000,2022-06-24 17:00,1656090000,2022-06-24 17:00,1656262800,2022-06-26 17:00,2022-06-24,2022,2.0785507408267705,-4.069361857620351,1204.12,1222.91,1163.3126602631562,20.40366986842185,0.033889761599212455,0.01560475700096352,0.01380475700096352,0.4073429953335618,TIME,48,48
1656262800,2022-06-26 17:00,1656262800,2022-06-26 17:00,1656334800,2022-06-27 13:00,2022-06-26,2022,2.0570132554083584,-2.2896206589198935,1222.91,1188.5492705826305,1188.5492705826305,17.18036470868475,0.028097512831990495,-0.02809751283199059,-0.02989751283199059,-1.0640626097677477,SL,20,20
1656680400,2022-07-01 13:00,1656680400,2022-07-01 13:00,1656853200,2022-07-03 13:00,2022-07-01,2022,3.087152727595822,1.3191493371284007,1061.29,1042.46,1014.8218063843503,23.234096807824805,0.04378463343256755,-0.017742558584364243,-0.019542558584364243,-0.44633372606537,TIME,48,48
1657206000,2022-07-07 15:00,1657206000,2022-07-07 15:00,1657378800,2022-07-09 15:00,2022-07-07,2022,2.0864296668201976,-2.376328490539456,1220.37,1215.24,1188.2585891165918,16.055705441704106,0.026312848466783202,-0.0042036431574029864,-0.006003643157402986,-0.22816393918666242,TIME,48,48
