asset,entry_ts,entry_dt,exit_ts,exit_dt,year,z,premium_bp,entry_px,exit_px,stop_px,atr,R_unit,bars_held,exit_reason,ret_gross,ret_net,trade_R,diag_nostop_net,diag_nostop_R
BTC,1597680000,2020-08-17 16:00,1597755600,2020-08-18 13:00,2020,3.392770820919836,26.15793764801813,12363.36,12138.086133334487,12138.086133334487,112.63693333275614,225.2738666655123,21,SL,-0.018221087686964805,-0.020021087686964804,-1.0987866383677953,-0.05107139547825185,-2.802873042249177
BTC,1598623200,2020-08-28 14:00,1598796000,2020-08-30 14:00,2020,2.381482521059952,14.55802619395456,11436.99,11620.03,11305.32236160425,65.83381919787482,131.66763839574963,48,TimeStop,0.016004210898147228,0.014204210898147229,1.2338143220258824,0.014204210898147229,1.2338143220258824
BTC,1598958000,2020-09-01 11:00,1599030000,2020-09-02 07:00,2020,2.0188194697375446,10.691726928744997,11868.99,11730.149436367308,11730.149436367308,69.420281816346,138.840563632692,20,SL,-0.011697757233993083,-0.013497757233993083,-1.153875650177561,-0.057488815981814746,-4.9145160761889475
BTC,1599174000,2020-09-03 23:00,1599350400,2020-09-06 00:00,2020,6.554369302880658,31.230123707578823,10140.85,10209.26,9773.30432691988,183.77283654005947,367.54567308011895,48,TimeStop,0.006745982831813886,0.004945982831813887,0.13646323075898803,0.004945982831813887,0.13646323075898806
BTC,1600272000,2020-09-16 16:00,1600311600,2020-09-17 03:00,2020,2.2636515150817207,15.470764234053027,11059.57,10883.758944127658,10883.758944127658,87.90552793617101,175.81105587234202,11,SL,-0.01589673521414865,-0.01769673521414865,-1.1132307971260622,-0.01778796336566428,-1.1189695950796466
BTC,1601064000,2020-09-25 20:00,1601236800,2020-09-27 20:00,2020,2.014832123941611,9.19889314435012,10707.81,10720.56,10571.96578555963,67.92210722018417,135.84421444036835,48,TimeStop,0.0011907196709691338,-0.0006092803290308662,-0.04802602765879198,-0.0006092803290308662,-0.04802602765879197
BTC,1601758800,2020-10-03 21:00,1601931600,2020-10-05 21:00,2020,2.3774639926438326,9.689289833720602,10568.37,10739.83,10492.073473243041,38.14826337848,76.29652675696,48,TimeStop,0.016223883153220327,0.014423883153220327,1.9979537795420468,0.014423883153220327,1.9979537795420466
BTC,1602172800,2020-10-08 16:00,1602345600,2020-10-10 16:00,2020,2.3313850738926702,10.126461744682517,10921.88,11334.69,10805.642634110327,58.11868294483587,116.23736588967174,48,TimeStop,0.03779660644504438,0.03599660644504438,3.382308373825036,0.03599660644504438,3.3823083738250355
BTC,1602619200,2020-10-13 20:00,1602687600,2020-10-14 15:00,2020,2.157528442299401,10.048131248900058,11425.01,11284.971032848638,11284.971032848638,70.01948357568143,140.03896715136287,19,SL,-0.01225722928482007,-0.01405722928482007,-1.1468521113681975,0.008524717440072186,0.6954848638288552
BTC,1602831600,2020-10-16 07:00,1603004400,2020-10-18 07:00,2020,2.102115042811063,10.286691780463777,11305.87,11455.4,11158.675644169543,73.59717791522839,147.19435583045677,48,TimeStop,0.013225872931494775,0.011425872931494776,0.877611327358176,0.011425872931494776,0.877611327358176
BTC,1603033200,2020-10-18 15:00,1603206000,2020-10-20 15:00,2020,2.0935474531014853,11.103656256660557,11446.68,11926.4,11372.876494861754,36.90175256912325,73.8035051382465,48,TimeStop,0.041909095038910785,0.04010909503891078,6.220788228689099,0.04010909503891078,6.2207882286890985
BTC,1603220400,2020-10-20 19:00,1603396800,2020-10-22 20:00,2020,8.576683685375706,32.948998308478174,11912.35,13104.11,11742.609428548278,84.87028572586144,169.74057145172287,48,TimeStop,0.1000440719085655,0.0982440719085655,6.894743902360778,0.0982440719085655,6.894743902360779
BTC,1603396800,2020-10-22 20:00,1603411200,2020-10-23 00:00,2020,2.1068264776365786,16.857306600753613,13104.11,12843.438107942193,12843.438107942193,130.33594602890383,260.67189205780767,4,SL,-0.019892376670968707,-0.021692376670968707,-1.0904869252062255,-0.002739399928724752,-0.1377110424780304
BTC,1603573200,2020-10-24 21:00,1603602000,2020-10-25 05:00,2020,2.1759685335124805,18.515512293136464,13059.32,12917.541190998252,12917.541190998252,70.88940450087402,141.77880900174804,8,SL,-0.010856523080968038,-0.012656523080968037,-1.1657989382581824,-0.00529175914212994,-0.487426692935108
BTC,1603818000,2020-10-27 17:00,1603882800,2020-10-28 11:00,2020,3.527962505952253,25.17263218557252,13673.58,13448.603687860646,13448.603687860646,112.4881560696765,224.976312139353,18,SL,-0.016453358384516233,-0.018253358384516232,-1.1094001575808354,-0.008343275426040535,-0.5070864701939612
BTC,1604588400,2020-11-05 15:00,1604595600,2020-11-05 17:00,2020,2.172192335311973,18.52090083327495,15080.26,14723.929979885295,14723.929979885295,178.16501005735248,356.33002011470495,2,SL,-0.023628904283792513,-0.025428904283792512,-1.0761778869803391,0.01528524919331627,0.6468877697304268
BTC,1604797200,2020-11-08 01:00,1604970000,2020-11-10 01:00,2020,2.154411782108361,18.681601314291914,15046.89,15392.01,14576.042790210477,235.42360489476138,470.84720978952276,48,TimeStop,0.022936301122690524,0.021136301122690524,0.6754539294013624,0.021136301122690524,0.6754539294013624
BTC,1605110400,2020-11-11 16:00,1605139200,2020-11-12 00:00,2020,2.151821218244276,18.132279964433383,15756.43,15485.18495963112,15485.18495963112,135.62252018444,271.24504036888,8,SL,-0.017214879282228267,-0.019014879282228267,-1.1045607099817552,0.024643807385302374,1.4315411093671355
BTC,1605625200,2020-11-17 15:00,1605798000,2020-11-19 15:00,2020,2.238606175717157,19.443269009288255,17322.19,18045.0,17006.69334055937,157.7483297203143,315.4966594406286,48,TimeStop,0.041727402828395335,0.03992740282839533,2.1921945520001773,0.03992740282839533,2.1921945520001773
BTC,1605974400,2020-11-21 16:00,1606028400,2020-11-22 07:00,2020,2.381313895281519,19.533231049456145,18732.18,18340.867692360025,18340.867692360025,195.65615381998754,391.3123076399751,15,SL,-0.020889843448011668,-0.022689843448011667,-1.086166275227464,-0.020791916584188386,-0.9953122260553563
BTC,1606222800,2020-11-24 13:00,1606276800,2020-11-25 04:00,2020,2.4679386161230075,19.423189190627184,19167.81,18708.55027683823,18708.55027683823,229.62986158088648,459.25972316177297,15,SL,-0.023959947597653193,-0.025759947597653193,-1.0751253729860535,-0.11204942338222267,-4.6765304024787415
BTC,1606399200,2020-11-26 14:00,1606572000,2020-11-28 14:00,2020,3.515894748651922,26.39202071677994,16732.33,17336.07,15935.128799207569,398.6006003962164,797.2012007924328,48,TimeStop,0.0360822431783259,0.0342822431783259,0.7195445835126781,0.0342822431783259,0.7195445835126779
BTC,1608127200,2020-12-16 14:00,1608300000,2020-12-18 14:00,2020,6.836759340676878,37.58051237347985,20649.0,22610.65,20230.356885522146,209.32155723892632,418.64311447785263,48,TimeStop,0.09499975785752343,0.09319975785752344,4.596950799967861,0.09319975785752344,4.5969507999678605
BTC,1608328800,2020-12-18 22:00,1608501600,2020-12-20 22:00,2020,2.1692781459649417,15.970359013670627,23011.38,23507.79,22403.670768771477,303.85461561426143,607.7092312285229,48,TimeStop,0.021572369844833288,0.019772369844833288,0.7486960747333221,0.019772369844833288,0.7486960747333221
BTC,1608555600,2020-12-21 13:00,1608728400,2020-12-23 13:00,2020,9.984029039505542,68.6379805055439,22681.32,23617.34,21866.720477095467,407.299761452267,814.599522904534,48,TimeStop,0.04126832124408987,0.03946832124408987,1.0989370835967351,0.03946832124408987,1.0989370835967351
BTC,1609873200,2021-01-05 19:00,1610046000,2021-01-07 19:00,2021,2.1079615958618945,32.619388534842315,33697.75,39062.0,32068.345034440586,814.7024827797067,1629.4049655594133,48,TimeStop,0.15918718608809193,0.15738718608809193,3.2549268979177013,0.15738718608809193,3.254926897917701
BTC,1610229600,2021-01-09 22:00,1610280000,2021-01-10 12:00,2021,2.1538768887745534,42.77689605718339,40281.09,38821.07709351599,38821.07709351599,730.0064532420039,1460.0129064840078,14,SL,-0.03624561565945727,-0.03804561565945727,-1.049661178800541,-0.1488173721714084,-4.105803404461656
BTC,1611730800,2021-01-27 07:00,1611745200,2021-01-27 11:00,2021,2.3249293983989987,21.588787313743968,31743.33,30651.698997701576,30651.698997701576,545.8155011492131,1091.6310022984262,4,SL,-0.03438930327405553,-0.036189303274055534,-1.052341857165741,0.01467653223527578,0.4267760855262295
BTC,1611907200,2021-01-29 08:00,1611946800,2021-01-29 19:00,2021,2.1584445923555164,28.66150996792588,36240.24,34409.2866687111,34409.2866687111,915.4766656444466,1830.9533312888932,11,SL,-0.05052266020558628,-0.052322660205586284,-1.0356275776587285,-0.07474432928700242,-1.47942188679008
BTC,1612785600,2021-02-08 12:00,1612958400,2021-02-10 12:00,2021,5.998978070978397,64.19354891242274,42984.07,45652.34,41439.08170673151,772.4941466342445,1544.988293268489,48,TimeStop,0.06207578761154997,0.06027578761154997,1.6769697772394374,0.06027578761154997,1.6769697772394372
BTC,1612958400,2021-02-10 12:00,1612969200,2021-02-10 15:00,2021,3.671331124836005,45.65373866925672,45652.34,43982.11890564534,43982.11890564534,835.1105471773304,1670.2210943546609,3,SL,-0.0365856622980259,-0.038385662298025904,-1.0491996013448444,0.042392258271974737,1.1587123372715906
BTC,1614002400,2021-02-22 14:00,1614052800,2021-02-23 04:00,2021,3.49229194491404,55.775341382748806,53478.83,50560.43750975766,50560.43750975766,1459.1962451211698,2918.3924902423396,14,SL,-0.054570986131191324,-0.05637098613119133,-1.0329845606174808,-0.07799444928021051,-1.4292292445056427
BTC,1614538800,2021-02-28 19:00,1614711600,2021-03-02 19:00,2021,2.579197088693943,23.7989502158751,44405.32,47467.43,42536.084525469225,934.6177372653873,1869.2354745307746,48,TimeStop,0.06895817888487236,0.06715817888487237,1.5954011490973887,0.06715817888487237,1.5954011490973887
BTC,1616338800,2021-03-21 15:00,1616439600,2021-03-22 19:00,2021,2.158162792090406,12.012098173796518,57159.04,55859.80397624486,55859.80397624486,649.6180118775702,1299.2360237551404,28,SL,-0.022730193224993634,-0.024530193224993634,-1.0791898239571829,-0.03668249627705431,-1.6138224569388622
BTC,1616742000,2021-03-26 07:00,1616914800,2021-03-28 07:00,2021,3.078170816227049,15.195114416038397,53569.85,56200.66,51900.97367063068,834.4381646846588,1668.8763293693175,48,TimeStop,0.049109900438399676,0.04730990043839967,1.5186171829507404,0.04730990043839967,1.5186171829507402
BTC,1617494400,2021-04-04 00:00,1617667200,2021-04-06 00:00,2021,3.8560131568259663,19.261484098939363,56600.0,59356.23,55486.28531298412,556.8573435079427,1113.7146870158854,48,TimeStop,0.048696643109540694,0.04689664310954069,2.383330336706014,0.04689664310954069,2.383330336706014
BTC,1618315200,2021-04-13 12:00,1618423200,2021-04-14 18:00,2021,2.6400351092133305,13.070629195729563,62973.25,61762.1016599503,61762.1016599503,605.5741700248525,1211.148340049705,30,SL,-0.019232743109966564,-0.021032743109966563,-1.0935903937211728,-0.007160053673583638,-0.3722845790974675
BTC,1618491600,2021-04-15 13:00,1618545600,2021-04-16 04:00,2021,2.49326578098947,12.883300439010887,62918.66,61679.267826786614,61679.267826786614,619.6960866066959,1239.3921732133917,15,SL,-0.019698324363764095,-0.021498324363764094,-1.0913783308041742,-0.03189043739965219,-1.6189416323307146
BTC,1618678800,2021-04-17 17:00,1618714800,2021-04-18 03:00,2021,2.5756747733927376,20.070137451046396,59705.62,58461.56387653237,58461.56387653237,622.0280617338166,1244.0561234676331,10,SL,-0.020836499536687418,-0.022636499536687418,-1.08638687111675,-0.07442197427980819,-3.5717119446465286
BTC,1620648000,2021-05-10 12:00,1620673200,2021-05-10 19:00,2021,2.214048349898338,18.843259085966547,57654.57,56374.76340266607,56374.76340266607,639.9032986669661,1279.8065973339321,7,SL,-0.022197834401226694,-0.023997834401226693,-1.0810889912711728,-0.02500388479178663,-1.126410997570325
BTC,1620824400,2021-05-12 13:00,1620831600,2021-05-12 15:00,2021,2.348724840336174,19.841399179811773,56760.11,55472.39501392195,55472.39501392195,643.8574930390249,1287.7149860780498,2,SL,-0.022686971291599828,-0.024486971291599827,-1.0793406919268438,-0.10438841993082819,-4.601249703589979
BTC,1621429200,2021-05-19 13:00,1621602000,2021-05-21 13:00,2021,6.682667724429562,88.04881680481367,35863.06,41112.03,31587.612914162928,2137.7235429185353,4275.4470858370705,48,TimeStop,0.146361464972593,0.144561464972593,1.2126021882422544,0.144561464972593,1.2126021882422544
BTC,1623344400,2021-06-10 17:00,1623474000,2021-06-12 05:00,2021,2.4510801608320536,15.254293099759012,36442.2,35029.19281788064,35029.19281788064,706.5035910596798,1413.0071821193596,36,SL,-0.038773926440208224,-0.04057392644020823,-1.0464229487507697,-0.021646771051143862,-0.5582816350705275
BTC,1624377600,2021-06-22 16:00,1624550400,2021-06-24 16:00,2021,2.5305801223889963,13.15205883854599,32512.02,34519.11,30499.388176385182,1006.31591180741,2012.63182361482,48,TimeStop,0.061733783382269085,0.05993378338226908,0.9681693100232522,0.05993378338226908,0.9681693100232521
BTC,1624993200,2021-06-29 19:00,1625022000,2021-06-30 03:00,2021,2.296548424462818,10.263207007567065,36382.39,35432.85268529533,35432.85268529533,474.76865735233486,949.5373147046697,8,SL,-0.02609881634232029,-0.02789881634232029,-1.0689686450293627,-0.092253375932697,-3.5347724097013726
BTC,1625706000,2021-07-08 01:00,1625727600,2021-07-08 07:00,2021,2.1894133442179857,8.059943880687758,33300.48,32619.390749371887,32619.390749371887,340.5446253140573,681.0892506281147,6,SL,-0.020452835833841315,-0.022252835833841314,-1.0880073557829943,0.012210008264144949,0.5969836341199328
BTC,1626447600,2021-07-16 15:00,1626476400,2021-07-16 23:00,2021,2.2623324242736964,7.190126555565884,32127.39,31491.546276570374,31491.546276570374,317.9218617148118,635.8437234296237,8,SL,-0.019791328316107384,-0.021591328316107383,-1.0909489232481229,-0.025511543327982784,-1.2890263311543373
BTC,1626624000,2021-07-18 16:00,1626696000,2021-07-19 12:00,2021,2.015423170198541,6.741129503104425,31463.57,30973.61637964277,30973.61637964277,244.9768101786139,489.9536203572278,20,SL,-0.0155720924344322,-0.0173720924344322,-1.115591402220291,-0.05915522065677858,-3.798797169093194
BTC,1626840000,2021-07-21 04:00,1627012800,2021-07-23 04:00,2021,2.178423578909722,7.059292845279548,30682.96,32684.47,30036.282796996285,323.3386015018562,646.6772030037124,48,TimeStop,0.06523197240422704,0.06343197240422704,3.0096633420195404,0.06343197240422704,3.009663342019541
BTC,1627084800,2021-07-24 00:00,1627257600,2021-07-26 00:00,2021,3.025668695226086,9.357921420878611,33554.46,36767.47,32939.50408677608,307.4779566119588,614.9559132239176,48,TimeStop,0.09575507995062361,0.09395507995062362,5.12656583050381,0.09395507995062362,5.12656583050381
BTC,1627290000,2021-07-26 09:00,1627333200,2021-07-26 21:00,2021,2.257036073466204,11.626309170311698,38206.45,36979.69928322334,36979.69928322334,613.3753583883289,1226.7507167766578,12,SL,-0.032108471652735594,-0.0339084716527356,-1.0560599713205814,0.043382946858449456,1.3511370870482826
BTC,1628182800,2021-08-05 17:00,1628355600,2021-08-07 17:00,2021,2.2314048213952575,13.91407225147313,40706.99,43424.69,39550.801665427585,578.0941672862056,1156.1883345724111,48,TimeStop,0.06676248968543251,0.06496248968543251,2.287194342760761,0.06496248968543251,2.2871943427607606
BTC,1628373600,2021-08-07 22:00,1628470800,2021-08-09 01:00,2021,2.335134454540458,14.517794522088849,44014.95,42783.463379997316,42783.463379997316,615.7433100013402,1231.4866200026804,27,SL,-0.027978825830829775,-0.029778825830829775,-1.0643343652404669,0.048839612222665287,1.7455919171864995
BTC,1628820000,2021-08-13 02:00,1628992800,2021-08-15 02:00,2021,23.4552796812062,104.11561375209996,44847.26,47182.21,43989.791917104696,428.73404144765345,857.4680828953069,48,TimeStop,0.05206449624793125,0.050264496247931244,2.628931591702438,0.050264496247931244,2.6289315917024374
BTC,1630220400,2021-08-29 07:00,1630303200,2021-08-30 06:00,2021,2.2209539409624206,11.633639369556057,48480.1,47690.07624253083,47690.07624253083,395.0118787345852,790.0237574691704,23,SL,-0.016295835971237085,-0.018095835971237085,-1.110457665576476,-0.016627527170942232,-1.020354353117607
BTC,1631023200,2021-09-07 14:00,1631026800,2021-09-07 15:00,2021,9.445422383023558,26.788899419725862,47374.1,46042.23518423042,46042.23518423042,665.9324078847897,1331.8648157695793,1,SL,-0.02811377558137419,-0.02991377558137419,-1.0640255519857147,-0.011136747294407697,-0.3961313293610397
BTC,1632330000,2021-09-22 17:00,1632481200,2021-09-24 11:00,2021,2.5299237382674034,7.672346073123043,43128.92,41845.28432560063,41845.28432560063,641.8178371996829,1283.6356743993658,42,SL,-0.029762759521902413,-0.03156275952190241,-1.0604782630681615,-0.028147981818232422,-0.9457450273560271
BTC,1632506400,2021-09-24 18:00,1632639600,2021-09-26 07:00,2021,2.4421147461672175,9.283055375453063,42152.07,40763.9763225853,40763.9763225853,694.046838707348,1388.093677414696,37,SL,-0.03293061710645996,-0.034730617106459964,-1.0546603786434035,0.022842680656015184,0.6936608743822839
BTC,1633118400,2021-10-01 20:00,1633291200,2021-10-03 20:00,2021,2.1222487191946,10.336778094264746,48090.42,48425.02,46966.64283065633,561.8885846718317,1123.7771693436634,48,TimeStop,0.00695772671563273,0.00515772671563273,0.22071746140283618,0.00515772671563273,0.22071746140283618
BTC,1634886000,2021-10-22 07:00,1634911200,2021-10-22 14:00,2021,2.667182589504288,6.940046863462692,63371.33,61820.20646086814,61820.20646086814,775.5617695659297,1551.1235391318594,7,SL,-0.024476739546603524,-0.026276739546603523,-1.0735392063380365,-0.044145805271879286,-1.8035819349152322
BTC,1635321600,2021-10-27 08:00,1635494400,2021-10-29 08:00,2021,3.0023606521050015,6.514475373662362,59221.96,60950.03,57797.67920059972,712.1403997001413,1424.2807994002826,48,TimeStop,0.02917954758673978,0.02737954758673978,1.138448592919842,0.02737954758673978,1.1384485929198422
BTC,1635544800,2021-10-29 22:00,1635602400,2021-10-30 14:00,2021,2.172707588792416,6.764618557363075,62309.5,61027.25440509506,61027.25440509506,641.1227974524699,1282.2455949049397,16,SL,-0.020578653253596,-0.022378653253596,-1.0874692808036632,-0.016946646979995008,-0.8235061240965166
BTC,1635717600,2021-10-31 22:00,1635732000,2021-11-01 02:00,2021,2.444783853993265,9.003397988323123,61365.72,60410.976131486175,60410.976131486175,477.37193425691413,954.7438685138283,4,SL,-0.015558260678988625,-0.017358260678988626,-1.1156941664071003,0.023669105552741827,1.521320798070109
BTC,1635897600,2021-11-03 00:00,1635940800,2021-11-03 12:00,2021,2.0406091461531246,9.735541673190884,63489.02,62379.50887064373,62379.50887064373,554.7555646781319,1109.5111293562638,12,SL,-0.01747563798206786,-0.01927563798206786,-1.10300053147399,-0.04298932691038545,-2.4599575108215124
BTC,1637085600,2021-11-16 18:00,1637247600,2021-11-18 15:00,2021,3.7295494578655424,16.694488030970277,59900.01,58344.35670848673,58344.35670848673,777.8266457566344,1555.6532915132689,45,SL,-0.025970835255507807,-0.027770835255507807,-1.069308514042431,-0.0335724487859018,-1.2926980767313556
BTC,1637323200,2021-11-19 12:00,1637496000,2021-11-21 12:00,2021,2.150994720008833,11.21027547634476,56876.39,59058.0,55426.50334941177,724.9433252941155,1449.886650588231,48,TimeStop,0.038357040592766185,0.03655704059276618,1.4340655506804194,0.03655704059276618,1.4340655506804196
BTC,1637712000,2021-11-24 00:00,1637719200,2021-11-24 02:00,2021,2.3030855712492695,14.218902217261697,57493.89,56270.39529643172,56270.39529643172,611.7473517841399,1223.4947035682799,2,SL,-0.021280430034709395,-0.023080430034709394,-1.0845847568429812,0.019150574052303627,0.89991480534313
BTC,1637935200,2021-11-26 14:00,1638108000,2021-11-28 14:00,2021,2.3800148725309467,14.784602126940582,54644.69,54365.0,53258.46925155234,693.1103742238286,1386.2207484476571,48,TimeStop,-0.005118338122148782,-0.006918338122148782,-0.27272023047076566,-0.006918338122148782,-0.2727202304707657
BTC,1638133200,2021-11-28 21:00,1638306000,2021-11-30 21:00,2021,2.3936770508659535,15.362544499399997,56273.23,57097.79,55095.610480273484,588.8097598632605,1177.619519726521,48,TimeStop,0.01465279316648427,0.01285279316648427,0.6141781567682935,0.01285279316648427,0.6141781567682933
BTC,1638590400,2021-12-04 04:00,1638594000,2021-12-04 05:00,2021,3.991069482058,19.989410348210736,50256.61,48379.91064708335,48379.91064708335,938.3496764583255,1876.699352916651,1,SL,-0.037342338707617766,-0.03914233870761777,-1.048202658491574,-0.027208597993378325,-0.7286259761718623
BTC,1638828000,2021-12-06 22:00,1638957600,2021-12-08 10:00,2021,2.5223237372769622,26.62204170247729,50739.91,49222.06328155257,49222.06328155257,758.9233592237191,1517.8467184474382,36,SL,-0.02991425720793426,-0.03171425720793426,-1.0601719771107179,-0.011959458304124015,-0.39979125074019717
BTC,1640365200,2021-12-24 17:00,1640451600,2021-12-25 17:00,2021,2.2840058883354692,9.269688256353126,51112.83,50315.53935962071,50315.53935962071,398.6453201896472,797.2906403792944,24,SL,-0.015598640114024108,-0.01739864011402411,-1.115394674589723,-0.018579740037873143,-1.191112808684448
BTC,1641927600,2022-01-11 19:00,1642100400,2022-01-13 19:00,2022,3.182917566470475,8.428734491371458,42972.05,42700.67,41910.60085439596,530.7245728020214,1061.4491456040428,48,TimeStop,-0.006315267714712345,-0.008115267714712346,-0.328541118945036,-0.008115267714712346,-0.328541118945036
BTC,1642122000,2022-01-14 01:00,1642161600,2022-01-14 12:00,2022,2.1552245113974755,7.29666105541604,42581.12,41817.47031214335,41817.47031214335,381.8248439283265,763.649687856653,11,SL,-0.017933997223573594,-0.019733997223573593,-1.1003680315972164,0.00796653502773049,0.44421413299087487
BTC,1642305600,2022-01-16 04:00,1642395600,2022-01-17 05:00,2022,2.207773035062863,8.727885676087572,43023.02,42488.39675568143,42488.39675568143,267.3116221592839,534.6232443185678,25,SL,-0.012426446221547567,-0.014226446221547567,-1.1448523550424836,-0.024793969275053142,-1.9952582446347429
BTC,1642816800,2022-01-22 02:00,1642842000,2022-01-22 09:00,2022,2.451676368405135,9.915751758495562,36467.23,34910.807185954705,34910.807185954705,778.2114070226477,1556.4228140452954,7,SL,-0.04268003942293664,-0.04448003942293664,-1.0421742815690263,-0.03651774521947526,-0.8556164828622523
BTC,1643040000,2022-01-24 16:00,1643212800,2022-01-26 16:00,2022,8.334525284763014,25.23697068025362,34417.76,38264.86,32977.844856971504,719.9575715142491,1439.9151430284983,48,TimeStop,0.11177659440939788,0.10997659440939789,2.62872992920881,0.10997659440939789,2.62872992920881
BTC,1644019200,2022-02-05 00:00,1644192000,2022-02-07 00:00,2022,2.6396101117519017,13.25732595057557,41471.41,41830.55,40406.95886293051,532.2255685347469,1064.4511370694938,48,TimeStop,0.008659941873208541,0.0068599418732085415,0.2672658726103893,0.0068599418732085415,0.26726587261038937
BTC,1644451200,2022-02-10 00:00,1644501600,2022-02-10 14:00,2022,2.2671721584715074,12.0149766604709,44103.29,43180.83925413643,43180.83925413643,461.22537293178436,922.4507458635687,14,SL,-0.02091569009621665,-0.02271569009621665,-1.0860597949061046,-0.0424384648401514,-2.0290253223740398
BTC,1645621200,2022-02-23 13:00,1645635600,2022-02-23 17:00,2022,2.260236291991542,10.49274850463053,38960.24,38138.7317855768,38138.7317855768,410.75410721159915,821.5082144231983,4,SL,-0.021085809903203887,-0.022885809903203887,-1.0853654665513488,0.008460203735911413,0.4012273550197351
BTC,1645801200,2022-02-25 15:00,1645974000,2022-02-27 15:00,2022,4.8758834643509426,15.632723113289561,39410.92,39357.03,38187.38002584429,611.7699870778506,1223.5399741557012,48,TimeStop,-0.001367387515947342,-0.003167387515947342,-0.10202335733749739,-0.003167387515947342,-0.10202335733749739
BTC,1646136000,2022-03-01 12:00,1646146800,2022-03-01 15:00,2022,2.8656017240091916,12.016026745291914,44640.38,43448.92656875875,43448.92656875875,595.7267156206248,1191.4534312412495,3,SL,-0.026690037836623496,-0.028490037836623495,-1.0674408935280753,-0.026028512391695586,-0.9752145182791703
BTC,1647500400,2022-03-17 07:00,1647673200,2022-03-19 07:00,2022,2.156170875886374,6.966057351497468,40726.05,41610.0,39683.831718375186,521.1091408124099,1042.2182816248198,48,TimeStop,0.02170478109220013,0.01990478109220013,0.7778054984184343,0.01990478109220013,0.7778054984184343
BTC,1647723600,2022-03-19 21:00,1647766800,2022-03-20 09:00,2022,2.1221466817474552,8.127604579095726,42115.73,41607.196817937285,41607.196817937285,254.26659103135995,508.5331820627199,12,SL,-0.012074661464082849,-0.013874661464082848,-1.1490725023930657,-0.021037705246947074,-1.742301869872337
BTC,1648148400,2022-03-24 19:00,1648321200,2022-03-26 19:00,2022,2.0470349986155467,8.797881038436328,43908.3,44367.49,43200.46902427381,353.91548786309875,707.8309757261975,48,TimeStop,0.010457931643903203,0.008657931643903204,0.5370703925608452,0.008657931643903204,0.5370703925608453
BTC,1649854800,2022-04-13 13:00,1649959200,2022-04-14 18:00,2022,2.915281775962939,7.857508621912062,40521.75,39768.11899903359,39768.11899903359,376.8155004832025,753.631000966405,29,SL,-0.01859818494922871,-0.02039818494922871,-1.0967836380224156,-0.013691885222133727,-0.7361947017685512
BTC,1650200400,2022-04-17 13:00,1650218400,2022-04-17 18:00,2022,2.8889457803370964,6.825191730577365,40306.56,39970.61535629744,39970.61535629744,167.97232185127845,335.9446437025569,5,SL,-0.008334738655508048,-0.010134738655508048,-1.2159635801910103,0.026606294161545894,3.192216968190456
BTC,1650427200,2022-04-20 04:00,1650477600,2022-04-20 18:00,2022,2.533981790016592,6.396192862149302,41337.09,40882.02124666274,40882.02124666274,227.53437666862783,455.06875333725566,14,SL,-0.011008727352052473,-0.012808727352052473,-1.163506638182331,-0.01893618447742677,-1.7201065910580715
BTC,1650729600,2022-04-23 16:00,1650754800,2022-04-23 23:00,2022,4.4608741302668555,10.035481969274695,39828.68,39394.10672772729,39394.10672772729,217.28663613635692,434.57327227271384,7,SL,-0.010911063893473537,-0.012711063893473536,-1.164970164007252,-0.010814609572800326,-0.9911599527218458
BTC,1653742800,2022-05-28 13:00,1653915600,2022-05-30 13:00,2022,2.18038919736559,-7.199414140364941,29071.81,30519.3,28596.407918579982,237.70104071001023,475.40208142002047,48,TimeStop,0.04979015754437023,0.04799015754437023,2.934696326597202,0.04799015754437023,2.934696326597202
BTC,1653922800,2022-05-30 15:00,1654095600,2022-06-01 15:00,2022,2.5032911782841087,-4.795312932525582,30634.08,30742.59,30152.82630806861,240.62684596569696,481.2536919313939,48,TimeStop,0.0035421334670405766,0.0017421334670405767,0.11089505783491521,0.0017421334670405767,0.1108950578349152
BTC,1654372800,2022-06-04 20:00,1654545600,2022-06-06 20:00,2022,2.565847241024674,-2.040351908602893,29749.77,31462.49,29429.668578792007,160.0507106039977,320.1014212079954,48,TimeStop,0.057570865253748216,0.05577086525374821,5.183264753210533,0.05577086525374821,5.183264753210533
BTC,1654574400,2022-06-07 04:00,1654747200,2022-06-09 04:00,2022,2.90757848078012,-0.8535885608282785,29522.42,30267.46,28850.564935134058,335.9275324329702,671.8550648659404,48,TimeStop,0.02523641354604402,0.023436413546044022,1.0298346774211788,0.023436413546044022,1.0298346774211786
BTC,1655820000,2022-06-21 14:00,1655841600,2022-06-21 20:00,2022,2.6264085382910767,-0.8151623910019213,21590.79,20815.96715043827,20815.96715043827,387.4114247808654,774.8228495617308,6,SL,-0.035886729923348314,-0.03768672992334832,-1.0501578161020695,-0.0472397453729114,-1.316356922846197
BTC,1656025200,2022-06-23 23:00,1656198000,2022-06-25 23:00,2022,2.349882921079251,-2.690651360271249,21110.13,21491.19,20525.7216377597,292.2041811201506,584.4083622403012,48,TimeStop,0.018051049425086327,0.016251049425086327,0.5870240540106013,0.016251049425086327,0.5870240540106013
