fid,shape,PR_reached,PR_first_hours,PR_fwd24_pct,PR_pct_from_entry,PR_minutes_before_top,PR_pct_below_top,OR_reached,OR_first_hours,OR_fwd24_pct,OR_pct_from_entry,OR_minutes_before_top,OR_pct_below_top,PR_at_top,OR_at_top
BTC:1748001600,spike_reversal,False,,,,,,True,60.81666666666667,-1.2180078064097932,1.1789548261041727,2128.0,-0.9222222222222132,0.9126119972678691,0.9758599581796683
BTC:1749157200,spike_reversal,True,9.4,1.717969014163656,1.7013800619185337,5166.0,-6.7225106096864495,True,3.4833333333333334,2.558219965454156,0.2853533711308476,5521.0,-8.021248291967009,5.099135917795416,1.6485935889479042
BTC:1753452000,spike_reversal,True,2.1,1.474922956277669,1.1860678787203982,3449.0,-2.9332621106400003,False,,,,,,3.554761372943182,-1.3693121604386607
BTC:1759662000,spike_reversal,True,25.166666666666668,0.03712163790607903,1.063014329099321,348.0,-1.1753566518895253,False,,,,,,2.0752032520325296,0.49387401352486815
BTC:1759849200,no_spike,False,,,,,,True,48.9,-1.5016648205619543,-1.2604659068235713,,,,
BTC:1776798000,spike_reversal,True,3.1333333333333333,3.507670473655544,1.1043011871137542,1017.0,-4.565857711092091,True,7.066666666666666,0.4870992197129498,3.4306547928618425,781.0,-2.3699713005387424,5.360778996672082,5.150149979542574
BTC:1776938400,spike_reversal,True,4.266666666666667,-0.6583807744122261,1.1303867874653095,4905.0,-1.532439745768055,False,,,,,,2.5127471707498885,-0.3137863677895299
BTC:1777266000,spike_no_reversal,True,160.25,1.245308359970232,2.1089506577846917,,,True,7.316666666666666,-2.099151176976266,-0.029589376641891985,,,,
BTC:1777485600,spike_reversal,True,18.733333333333334,2.122570064659013,1.4791288205527664,5195.0,-4.968097858052223,True,39.15,1.3938573362787698,2.267653017552629,3970.0,-4.229670605110791,4.681274528125591,4.717920436597404
BTC:1777888800,spike_reversal,True,3.8,1.3544638008626153,1.5345751557770626,2674.0,-3.2877492946285503,True,5.733333333333333,0.9969038395381213,1.6903522158621342,2558.0,-3.1393707736569576,4.199698892354046,1.3704284681680048
BTC:1778076000,no_spike,True,104.03333333333333,-0.7505499457646114,1.0490772244561297,,,False,,,,,,,
BTC:1778173200,spike_reversal,True,33.35,0.30845900987390706,0.5136577755070704,2634.0,-2.420552870768433,True,121.06666666666666,-1.4941223998156006,0.8030899413265846,-2629.0,-2.139569854657686,5.775853537852568,-2.1161151204664943
BTC:1778468400,no_spike,False,,,,,,True,21.65,0.24375938844851675,0.15366808190013792,,,,
BTC:1778677200,spike_reversal,True,25.95,-2.6543369387328264,2.0712678932752526,68.0,-0.8926938133391848,True,25.066666666666666,-2.3626140252967054,1.7243609791265602,121.0,-1.2295271893559612,1.4520639960918418,2.3063571577785873
BTC:1788530400,spike_reversal,False,,,,,,False,,,,,,0.7091827768014085,-2.6474665857794264
