fid,bar_ts,entry_ts,i0,entry,entry_close_on_path,P0,OI_E,OI_0,ledger_px_chg_4h,ledger_oi_chg_4h,shape,S,T,C,hours_to_spike,hours_to_top,hours_spike_to_top,top_runup_pct,top_after_48h,fall_24h_after_top_pct,n_false_tops,max_pct_7d,min_pct_7d,first_PR_ge_1_min
BTC:1731938400,1731938400,1731942000,2568420,90367.0,90367.0,91862.1,84299.312,86478.698,-0.0162754824895142,-0.0276235115579556,spike_reversal,42,55,219,0.7,0.9166666666666666,0.21666666666666667,2.5816946451691525,False,-3.2295577130528663,0.0,10.283621233414863,-0.7312403864242478,42
BTC:1732053600,1732053600,1732057200,2570340,91857.9,91857.9,93692.3,86157.707,89962.462,-0.0195789835450725,-0.0414590676330236,spike_reversal,622,2169,2411,10.366666666666667,36.15,25.783333333333335,7.164326639298313,False,-2.858524424795472,9.0,8.493662493917231,-1.0793845711691619,807
BTC:1732201200,1732201200,1732204800,2572800,96684.0,96684.0,98014.0,89119.04,90822.903,-0.0135694900728466,-0.0222958577620948,spike_reversal,190,938,1302,3.1666666666666665,15.633333333333333,12.466666666666667,2.9514707707583465,False,-2.348559740238876,2.0,3.078068760084407,-6.01712796326177,119
BTC:1732320000,1732320000,1732323600,2574780,98665.1,98665.1,99187.4,90530.17,92682.76,-0.0052657898079795,-0.0226492397073657,no_spike,-1,-1,-1,,,,,,,,0.3384175356838437,-7.904213343928113,-1
BTC:1732644000,1732644000,1732647600,2580180,92202.0,92202.0,93338.3,87098.153,90280.781,-0.0121739950266932,-0.0346216275532038,spike_reversal,1135,1529,1943,18.916666666666668,25.483333333333334,6.566666666666666,5.474935467777264,False,-2.622005141388173,3.0,7.0619943168261035,-1.4485585995965389,679
BTC:1733414400,1733414400,1733418000,2593020,101113.9,101113.9,102956.1,94779.547,97262.331,-0.0178930631599294,-0.0258953995975926,no_spike,-1,-1,-1,,,,,,,,1.4088072955350306,-10.793669317472665,-1
BTC:1734033600,1734033600,1734037200,2603340,99992.8,99992.8,101449.8,91825.125,94280.366,-0.0143617828719229,-0.0271159407817438,spike_reversal,1682,1707,2872,28.033333333333335,28.45,0.4166666666666667,2.6453904681136953,False,-2.024786141584989,0.0,8.374602971413946,-4.311910457552948,1241
BTC:1734321600,1734321600,1734325200,2608140,104646.4,104646.4,105435.2,95742.521,97945.44,-0.0074813724448761,-0.0218860828598993,spike_reversal,671,803,1106,11.183333333333334,13.383333333333333,2.2,2.9915983731881868,False,-2.1832116314241423,1.0,3.5552106904776615,-11.824391474527541,586
BTC:1734480000,1734480000,1734483600,2610780,106050.5,106050.5,106683.2,92158.365,94182.951,-0.0059306432502961,-0.0215937290457685,no_spike,-1,-1,-1,,,,,,,,0.40933328932915014,-12.991829364312279,-1
BTC:1734627600,1734627600,1734631200,2613240,98815.9,98815.9,101924.7,91005.967,92845.768,-0.0305009482490505,-0.023798470018105,no_spike,-1,-1,-1,,,,,,,,1.147689794860951,-6.621707640167207,-1
BTC:1745856000,1745856000,1745859600,2800380,93677.5,93677.5,95280.7,82584.451,84898.592,-0.0168260728563076,-0.0262014358628762,spike_reversal,3890,5637,6822,64.83333333333333,93.95,29.116666666666667,4.47055055909904,True,-2.1055449627753964,4.0,4.47055055909904,-0.885378025673178,491
BTC:1746129600,1746129600,1746133200,2804940,96344.6,96344.6,96954.3,86246.338,88011.091,-0.0062885297506144,-0.0201535199757738,spike_no_reversal,8880,10076,-1,148.0,167.93333333333334,19.933333333333334,6.7475499405259765,True,-0.7443203640412066,,6.7475499405259765,-3.1320904337139854,236
BTC:1746406800,1746406800,1746410400,2809560,93880.0,93880.0,95622.5,80800.199,82641.96,-0.018222698632644,-0.0251224914676017,spike_reversal,2670,2828,3934,44.5,47.13333333333333,2.6333333333333333,4.069024286322964,False,-2.0281473899692926,1.0,12.04772049424796,-0.5890498508734576,2670
BTC:1746590400,1746590400,1746594000,2812620,96527.6,96527.6,97379.6,80287.822,82314.586,-0.0087492657599743,-0.0235933465429241,spike_reversal,1286,3049,3598,21.433333333333334,50.81666666666667,29.383333333333333,8.127623601954248,True,-2.0436319737863196,7.0,9.671327164458665,-0.8382058602928177,567
BTC:1747598400,1747598400,1747602000,2829420,104002.6,104002.6,105789.2,82195.899,84508.304,-0.0168883023975982,-0.0265933551169887,spike_reversal,170,188,246,2.8333333333333335,3.1333333333333333,0.3,2.991944432158422,False,-4.738396273886869,0.0,7.650674117762435,-1.8882220252186,119
BTC:1747746000,1747746000,1747749600,2831880,104395.5,104395.5,105238.2,81562.159,84205.439,-0.0080075485897705,-0.0308659644292895,spike_reversal,337,1607,1645,5.616666666666666,26.783333333333335,21.166666666666668,5.18097044412833,False,-3.38684676906712,5.0,7.245523034996726,-0.14473803947488983,97
BTC:1747857600,1747857600,1747861200,2833740,108192.4,108192.4,109100.9,84727.358,87525.486,-0.0083271540381426,-0.0296525421238857,spike_reversal,146,1234,2328,2.433333333333333,20.566666666666666,18.133333333333333,3.4818526994502497,False,-4.206431790066945,3.0,3.4818526994502497,-1.5670231920171807,132
BTC:1748001600,1748001600,1748005200,2836140,108401.1,108401.1,110890.0,85977.798,88554.057,-0.0224447650825141,-0.0312589323712577,spike_reversal,5777,5777,6565,96.28333333333333,96.28333333333333,0.0,2.120734937191582,True,-2.2781391147244756,0.0,2.120734937191582,-3.5793917220397264,-1
BTC:1749157200,1749157200,1749160800,2855400,101488.2,101488.2,103201.0,81507.693,83692.545,-0.0165967384036976,-0.0223991731790845,spike_reversal,646,5730,6765,10.766666666666667,95.5,84.73333333333333,9.03100064835125,True,-2.143265108410397,20.0,9.03100064835125,-0.5081378918928459,564
BTC:1753452000,1753452000,1753455600,2926980,114934.4,114934.4,116277.5,93669.483,96173.817,-0.0115508159360151,-0.0247894204462021,spike_reversal,345,3575,4533,5.75,59.583333333333336,53.833333333333336,4.243812122393309,True,-2.0231696324241266,10.0,4.243812122393309,-0.9251364256480099,126
BTC:1759662000,1759662000,1759665600,3030480,123413.2,123413.2,124692.4,99521.644,102064.663,-0.0102588449656915,-0.0250621592298756,spike_reversal,1850,1858,2597,30.833333333333332,30.966666666666665,0.13333333333333333,2.2649927236308542,False,-4.510393515492217,0.0,2.2649927236308542,-17.74259155422596,1510
BTC:1759849200,1759849200,1759852800,3033600,121788.3,121788.3,124397.2,94392.754,97575.34,-0.0209723369979387,-0.0330791352165962,no_spike,-1,-1,-1,,,,,,,,1.9560992312069425,-16.64511287209034,-1
BTC:1776798000,1776798000,1776801600,3316080,74988.6,74988.6,75799.9,95657.468,97664.075,-0.0107031803472035,-0.0204700172055199,spike_reversal,370,1205,1694,6.166666666666667,20.083333333333332,13.916666666666666,5.941436431670932,False,-3.699964755047569,4.0,5.956105328009853,-0.06187607182959187,188
BTC:1776938400,1776938400,1776942000,3318420,77362.9,77362.9,78167.0,97792.817,102096.213,-0.0102869497358221,-0.0425232384270434,spike_reversal,4975,5161,5420,82.91666666666667,86.01666666666667,3.1,2.7042678079544746,True,-3.8449436788119074,1.0,2.7042678079544746,-3.224930813089988,256
BTC:1777266000,1777266000,1777269600,3323880,77730.6,77730.6,79245.3,94911.198,97409.485,-0.0191140673326998,-0.0240559837329976,spike_no_reversal,9614,9979,-1,160.23333333333332,166.31666666666666,6.083333333333333,3.6788600628323787,True,-3.054837933148191,,3.6788600628323787,-3.682719546742219,9615
BTC:1777485600,1777485600,1777489200,3327540,75470.1,75470.1,76540.3,95059.017,97951.201,-0.0139821767095241,-0.0305083050363239,spike_reversal,1939,6319,6666,32.31666666666667,105.31666666666666,73.0,6.7842761570476195,True,-3.054837933148191,9.0,9.75035146369223,-0.28951863055700633,1124
BTC:1777888800,1777888800,1777892400,3334260,78894.8,78894.8,79824.7,100242.796,107974.969,-0.0116492764770803,-0.0708489860172959,spike_reversal,235,2902,3067,3.9166666666666665,48.36666666666667,44.45,4.986260184448144,True,-2.785145728473337,9.0,4.986260184448144,-0.5637887414633225,228
BTC:1778076000,1778076000,1778079600,3337380,81471.6,81471.6,82242.1,107863.254,111024.838,-0.0093686810040113,-0.0290991984810432,no_spike,-1,-1,-1,,,,,,,,1.2137972004968578,-2.8650474521182967,6242
BTC:1778173200,1778173200,1778176800,3339000,80053.3,80053.3,80457.5,103948.495,106091.954,-0.0050237703135195,-0.0206925850628627,spike_reversal,4587,4635,4872,76.45,77.25,0.8,3.0069965885229033,True,-2.5060483504223185,0.0,3.0069965885229033,-1.6732601903981514,2001
BTC:1778468400,1778468400,1778472000,3343920,80693.4,80693.4,82177.7,96339.889,100746.478,-0.0180620776682726,-0.0410202835767344,no_spike,-1,-1,-1,,,,,,,,1.7417781379889696,-4.9909905890692325,-1
BTC:1778677200,1778677200,1778680800,3347400,79617.9,79617.9,81255.5,103941.963,106081.74,-0.0201537126717576,-0.0204503408415271,spike_reversal,1552,1625,2376,25.866666666666667,27.083333333333332,1.2166666666666666,2.9906591356968715,False,-4.1329772314296465,0.0,2.9906591356968715,-4.5262434703753796,1557
BTC:1788530400,1788530400,1788534000,3511620,78874.0,78874.0,81150.0,109811.99,111315.317,-0.0280468268638324,-0.021885418343815,spike_reversal,3403,3406,4302,56.71666666666667,56.766666666666666,0.05,2.107285036894302,True,-2.3593146427502765,0.0,2.107285036894302,-3.6434059385855866,-1
