fid,n_false_tops,PR_top,PR_false,PR_diff,OR_top,OR_false,OR_diff,premium_bp_top,premium_bp_false,premium_bp_diff,top_position_lsr_chg_pct_top,top_position_lsr_chg_pct_false,top_position_lsr_chg_pct_diff,account_lsr_chg_pct_top,account_lsr_chg_pct_false,account_lsr_chg_pct_diff,taker_buy_share_60_top,taker_buy_share_60_false,taker_buy_share_60_diff,volume_ratio_60_top,volume_ratio_60_false,volume_ratio_60_diff,book_z_top,book_z_false,book_z_diff,stall_min_top,stall_min_false,stall_min_diff,hours_since_entry_top,hours_since_entry_false,hours_since_entry_diff
BTC:1710630000,6,2.1618564983622726,1.4663185217230026,0.69553797663927,0.5175378962996751,0.8332055018455108,-0.3156676055458357,1.3986,8.032066666666667,-6.633466666666667,-0.9223482487847434,-1.105640727353302,0.18329247856855857,-23.297709806988966,-12.891385438594241,-10.406324368394724,0.5339858727398652,0.5392577945229561,-0.005271921783090883,0.5014615929131575,0.901634652835844,-0.4001730599226865,-2.3057109529422712,-1.420585045112653,-0.8851259078296183,0.0,0.0,0.0,22.666666666666668,13.430555555555557,9.23611111111111
BTC:1710950400,6,5.324152982747879,3.487563223169135,1.8365897595787444,0.24270028364475774,0.10835365361453574,0.13434663003022201,7.3582,7.653083333333332,-0.29488333333333205,-3.282710064085781,-0.07175376743095614,-3.2109562966548246,-27.84863807276744,-8.233398349368981,-19.61523972339846,0.5271970566182955,0.5254664106820851,0.0017306459362104176,0.8243279821474115,2.100655583318814,-1.2763276011714022,-1.48757631321711,-1.374928562705028,-0.11264775051208198,0.0,0.0,0.0,7.716666666666667,2.852777777777778,4.863888888888889
BTC:1717354800,3,5.9710247349823256,3.989085198272471,1.9819395367098545,2.409207867483998,1.417251867899201,0.9919559995847969,9.6731,5.913933333333333,3.759166666666667,-10.00331580202658,-5.424147958454877,-4.579167843571704,-34.921343728235954,-24.760188347622755,-10.161155380613199,0.5348057080520369,0.5953947978974622,-0.060589089845425326,2.839824933050235,1.7214455231613524,1.1183794098888826,-1.2606476636310886,-1.7233137901284616,0.46266612649737304,0.0,0.0,0.0,17.816666666666666,13.294444444444446,4.52222222222222
BTC:1718078400,1,1.3150713982751274,1.1126820302558982,0.20238936801922924,0.42210592214744136,-0.06251137891714585,0.4846173010645872,0.9765,1.5202,-0.5437,-6.4335102575953655,-4.051335335452255,-2.3821749221431103,-15.836877184139297,-3.7028613332951377,-12.13401585084416,0.5291079901902754,0.5435996940289103,-0.01449170383863485,2.789681263294964,7.929969992578599,-5.140288729283634,,,,0.0,0.0,0.0,34.06666666666667,32.06666666666667,2.0
BTC:1728514800,5,6.858826417873873,4.655241836484208,2.2035845813896646,0.9372616742325631,-0.587474006116211,1.5247356803487742,-5.1747000000000005,-5.2231000000000005,0.0484,-15.132186305561357,-14.536237316791034,-0.5959489887703224,-37.33678146258378,-24.519325428611467,-12.817456033972313,0.5521021430215787,0.5668868824871697,-0.014784739465591001,1.2412024959531616,2.981298475327495,-1.7400959793743334,-1.6008359882350307,-1.643693082942174,0.042857094707143384,0.0,0.0,0.0,63.233333333333334,40.53666666666667,22.696666666666665
BTC:1729191600,7,3.570869330453604,2.5177607219994154,1.0531086084541887,2.715027235738928,2.595223923068989,0.11980331266993893,1.6692,-1.8045285714285715,3.4737285714285715,-1.3686211020521255,-1.0944857628785976,-0.27413533917352795,-9.398501002081316,-14.010557099288889,4.612056097207573,0.5601082087037041,0.5632491335252631,-0.0031409248215589214,0.983773453670715,2.0251295411112062,-1.0413560874404912,-2.6108750685235877,-1.725754920370118,-0.8851201481534698,0.0,0.0,0.0,76.38333333333334,24.754761904761903,51.62857142857143
BTC:1730473200,1,8.34482758620685,3.0504815159987344,5.294346070208116,0.33443271118779705,-0.4368856094718613,0.7713183206596583,16.4634,-4.5816,21.045,-3.6383194009284914,2.3988265867704417,-6.037145987698933,4.193345298678408,20.180700892602687,-15.987355593924278,0.597698845970509,0.5561262071747843,0.0415726387957247,8.596022869367639,3.6861157286655,4.909907140702138,-0.6373266292376286,-2.651655770090061,2.0143291408524324,0.0,0.0,0.0,107.13333333333334,104.81666666666666,2.316666666666677
BTC:1732053600,9,3.5592564326210065,1.9143104617919207,1.644945970829086,1.2339546173143865,1.0476743793840422,0.18628023793034432,4.9879999999999995,2.491511111111111,2.4964888888888885,-7.700033308484155,-8.300157025710982,0.6001237172268272,-12.51455826418173,-19.265145245276408,6.750586981094678,0.5589180581167479,0.5463078104108064,0.012610247705941435,1.7011455780803724,2.081257419679302,-0.3801118415989295,-0.6904840399303515,-1.5835665674716317,0.8930825275412803,0.0,0.0,0.0,36.15,21.827777777777776,14.322222222222223
BTC:1732201200,2,2.1228571428571383,1.83954887218045,0.2833082706766883,1.0341535675110023,0.24080779968812407,0.7933457678228782,8.2816,9.2225,-0.940900000000001,-3.929173122593821,-1.4909301271338382,-2.4382429954599827,-5.916005185320317,-6.857727121698959,0.9417219363786424,0.5439198068669505,0.5773739799925824,-0.033454173125631925,0.9744820215093244,1.6590019565071517,-0.6845199349978273,-2.11213220887595,-1.8934217119633272,-0.218710496912623,0.0,0.0,0.0,15.633333333333333,7.300000000000001,8.333333333333332
BTC:1732644000,3,4.442400774443352,3.5251254070227858,0.9172753674205665,-0.03417301676476466,0.4590756444045587,-0.49324866116932337,4.8136,3.929866666666667,0.8837333333333333,-8.684166250077164,-5.730556769347406,-2.9536094807297575,-19.956875371951067,-16.31007643299995,-3.646798938951118,0.5569168845542541,0.524766258414164,0.03215062614009012,1.0544630153076564,1.941119306052271,-0.8866562907446145,-0.8315411295146209,-0.9574363872772761,0.1258952577626552,0.0,0.0,0.0,25.483333333333334,21.91111111111111,3.572222222222223
