variant,n,net_exp_r,gross_exp_r,wr_pct,total_r,max_dd_r,mar_like,trades_per_day,med_cost_r,med_risk_pct,split
A_sweepfade_3_2.5_1.5_None,7556,-0.027593233237219142,0.03267908431056394,43.59449444150344,-208.49447034042782,-352.53180901372315,-0.5914203059398583,21.28450704225352,0.05070070828855647,3.5502462615468935,OOS
A_sweepfade_3_2.5_1.5_None,19303,-0.04858692985619679,0.008088056151855644,42.54779049888619,-937.8735070141666,-966.8956795802608,-0.9699841739093374,20.689174705251876,0.04866895284976808,3.6984563969483006,ALL
A_sweepfade_3_2.5_1.5_skip_up30d,8021,-0.04308757985876719,0.014721924736293683,42.73781324024436,-345.60547804717163,-583.1221209536934,-0.5926811308100189,13.901213171577123,0.05119762646984868,3.5157879849372637,IS
A_sweepfade_3_2.5_1.5_skip_up30d,6813,-0.00981193383233706,0.05013499795433351,44.31234404814325,-66.8487051997124,-240.80174186171047,-0.27760889386798043,19.30028328611898,0.05050197036183526,3.5642173703390276,OOS
A_sweepfade_3_2.5_1.5_skip_up30d,14834,-0.02780465034696536,0.03098653764141067,43.46096804637994,-412.45418324688416,-583.1221209536934,-0.7073204195586292,15.933404940923738,0.050920698334932284,3.53490831629878,ALL
A_sweepfade_7_1.5_1.0_None,7254,-0.1356453292896752,-0.0497474578416167,47.463468431210366,-983.971218667304,-1019.0952833272868,-0.9655340720003092,12.571923743500866,0.07457318972060938,2.413736157959391,IS
A_sweepfade_7_1.5_1.0_None,4143,-0.112167705378515,-0.014767429638814925,49.21554429157615,-464.7108033831877,-485.062935657182,-0.9580422852832067,11.670422535211268,0.08029925249362173,2.2416148894324714,OOS
A_sweepfade_7_1.5_1.0_None,11397,-0.1271108205712461,-0.037031632901351044,48.1003772922699,-1448.6820220504917,-1468.4745860871408,-0.9865216843218323,12.215434083601286,0.07619421014491196,2.3623842239149444,ALL
A_sweepfade_7_1.5_1.0_skip_up30d,4620,-0.12687347483398093,-0.0331577426317555,48.290043290043286,-586.1554537329919,-622.4190577598446,-0.941737638694147,8.006932409012132,0.08185568938817235,2.198991928897904,IS
A_sweepfade_7_1.5_1.0_skip_up30d,3632,-0.11556456284188775,-0.01769062607672606,49.06387665198238,-419.73049224173633,-425.31597153940334,-0.9868674593210062,10.288951841359774,0.08021183400168486,2.2440579224894197,OOS
A_sweepfade_7_1.5_1.0_skip_up30d,8252,-0.12189601865908002,-0.026350112078208858,48.630634997576344,-1005.8859459747283,-1012.0513964019159,-0.9939079670764674,8.86358754027927,0.08123268283693419,2.215856898937832,ALL
A_sweepfade_7_1.5_1.5_None,7254,-0.13861628317463548,-0.05271841172657695,37.992831541218635,-1005.5225181488057,-1061.7358441802237,-0.9470552620601965,12.571923743500866,0.07457318972060938,2.413736157959391,IS
A_sweepfade_7_1.5_1.5_None,4143,-0.11306780777385059,-0.015667532034150517,39.60897900072411,-468.439927607063,-490.4318766371152,-0.955157994254267,11.670422535211268,0.08029925249362173,2.2416148894324714,OOS
A_sweepfade_7_1.5_1.5_None,11397,-0.1293289853256005,-0.03924979765570543,38.580328156532424,-1473.9624457558689,-1496.1925780899226,-0.9851421984979813,12.215434083601286,0.07619421014491196,2.3623842239149444,ALL
A_sweepfade_7_1.5_1.5_skip_up30d,4620,-0.12763160373149832,-0.03391587152927287,38.722943722943725,-589.6580092395222,-646.2443257761879,-0.9124381997958725,8.006932409012132,0.08185568938817235,2.198991928897904,IS
A_sweepfade_7_1.5_1.5_skip_up30d,3632,-0.1145994608115444,-0.016725524046382695,39.56497797356828,-416.22524166752925,-424.8107209651961,-0.9797898714087062,10.288951841359774,0.08021183400168486,2.2440579224894197,OOS
A_sweepfade_7_1.5_1.5_skip_up30d,8252,-0.1218956920633848,-0.02634978548251364,39.09355307804169,-1005.8832509070513,-1014.7069135087158,-0.9913042254032216,8.86358754027927,0.08123268283693419,2.215856898937832,ALL
A_sweepfade_7_2.5_1.0_None,7254,-0.0765447919651666,-0.025006069096331487,48.759305210918114,-555.2559209153185,-623.1366003846248,-0.8910661331281012,12.571923743500866,0.04474391383236563,4.022893596598985,IS
A_sweepfade_7_2.5_1.0_None,4143,-0.06535662527680153,-0.006916459832981504,49.69828626599082,-270.77249852178875,-283.8597800525128,-0.9538952593836895,11.670422535211268,0.04817955149617304,3.7360248157207856,OOS
A_sweepfade_7_2.5_1.0_None,11397,-0.07247770636457905,-0.018430193762642013,49.10064051943494,-826.0284194371075,-838.2419169094763,-0.9854296269060381,12.215434083601286,0.04571652608694718,3.93730703985824,ALL
A_sweepfade_7_2.5_1.0_skip_up30d,4620,-0.0657665041969065,-0.009537064875571228,49.48051948051948,-303.841249389708,-409.91605894404046,-0.7412279728011018,8.006932409012132,0.049113413632903405,3.6649865481631734,IS
A_sweepfade_7_2.5_1.0_skip_up30d,3632,-0.05823879894862725,0.00048556311046975736,50.05506607929515,-211.52331778141416,-217.27460536001394,-0.973529867565194,10.288951841359774,0.0481271004010109,3.7400965374823674,OOS
A_sweepfade_7_2.5_1.0_skip_up30d,8252,-0.062453292192331825,-0.005125748243809128,49.733397964129914,-515.3645671711222,-558.4362007763947,-0.9228709858970641,8.86358754027927,0.04873960970216052,3.6930948315630543,ALL
A_sweepfade_7_2.5_1.5_None,7254,-0.08531823836841022,-0.033779515499575107,41.05321202095396,-618.8985011244478,-727.0124134535673,-0.8512901426049384,12.571923743500866,0.04474391383236563,4.022893596598985,IS
A_sweepfade_7_2.5_1.5_None,4143,-0.06254495402326989,-0.004104788579449837,42.50543084721217,-259.12374451840714,-281.4270042650782,-0.9207493971485996,11.670422535211268,0.04817955149617304,3.7360248157207856,OOS
A_sweepfade_7_2.5_1.5_None,11397,-0.07703976885521233,-0.022992256253275292,41.58111783802755,-878.0222456428548,-889.9342123336845,-0.9866147783445781,12.215434083601286,0.04571652608694718,3.93730703985824,ALL
A_sweepfade_7_2.5_1.5_skip_up30d,4620,-0.06570885709852761,-0.009479417777192353,41.77489177489178,-303.57491979519756,-429.62705437416616,-0.7066010315328312,8.006932409012132,0.049113413632903405,3.6649865481631734,IS
A_sweepfade_7_2.5_1.5_skip_up30d,3632,-0.0509601512749808,0.00776421078411622,42.97907488986784,-185.08726943073026,-206.35122616519524,-0.8969526029496813,10.288951841359774,0.0481271004010109,3.7400965374823674,OOS
A_sweepfade_7_2.5_1.5_skip_up30d,8252,-0.059217424772894794,-0.0018898808243720893,42.304895782840525,-488.6621892259278,-523.816030944746,-0.9328889540562261,8.86358754027927,0.04873960970216052,3.6930948315630543,ALL
B_rsdump_0.01_0.01_1.5_1.0_None,12117,-0.3451930821970859,-0.26407706515159607,36.71700916068334,-4182.70457698209,-4202.38394742251,-0.9953170936576392,21.036458333333332,0.06998740028655649,2.571891501370358,IS
B_rsdump_0.01_0.01_1.5_1.0_None,9367,-0.3047091039654973,-0.21485033308013543,39.148073022312374,-2854.210176844813,-2879.5271972415667,-0.9912079245436521,26.385915492957746,0.07366191844382743,2.443596417289391,OOS
B_rsdump_0.01_0.01_1.5_1.0_None,21484,-0.3275421129131867,-0.2426142649601339,37.77695028858686,-7036.914753826903,-7057.56032590443,-0.997074687126407,23.026795284030012,0.07146905158758363,2.5185726698046658,ALL
B_rsdump_0.01_0.01_1.5_1.5_None,12117,-0.3302062284208499,-0.24909021137536005,30.147726334901375,-4001.1088697754385,-4054.284259213693,-0.9868841487082685,21.036458333333332,0.06998740028655649,2.571891501370358,IS
B_rsdump_0.01_0.01_1.5_1.5_None,9367,-0.3122211883344918,-0.2223624174491299,31.237322515212984,-2924.5758711291846,-3019.0988576340405,-0.9686916557018838,26.385915492957746,0.07366191844382743,2.443596417289391,OOS
B_rsdump_0.01_0.01_1.5_1.5_None,21484,-0.3223647710344732,-0.23743692308142048,30.622789052318005,-6925.684740904622,-6980.326331979983,-0.9921720577983549,23.026795284030012,0.07146905158758363,2.5185726698046658,ALL
B_rsdump_0.01_0.01_2.5_1.0_None,12117,-0.19865452168669487,-0.14998491145940093,42.08962614508542,-2407.0968392776817,-2522.0446395487124,-0.9544227733052342,21.036458333333332,0.041992440171933904,4.286485835617263,IS
B_rsdump_0.01_0.01_2.5_1.0_None,9367,-0.2101858307013366,-0.15627056817011944,41.55012277143162,-1968.8106761794197,-2115.461466400443,-0.9306766903816233,26.385915492957746,0.044197151066296445,4.072660695482319,OOS
B_rsdump_0.01_0.01_2.5_1.0_None,21484,-0.2036821595353333,-0.1527254507635017,41.85440327685719,-4375.907515457101,-4491.835036710401,-0.9741915007328052,23.026795284030012,0.042881430952550176,4.197621116341109,ALL
B_rsdump_0.01_0.01_2.5_1.5_None,12117,-0.19009284525133133,-0.1414232350240374,36.07328546669968,-2303.355005910382,-2492.2524505182364,-0.9242061354705157,21.036458333333332,0.041992440171933904,4.286485835617263,IS
B_rsdump_0.01_0.01_2.5_1.5_None,9367,-0.1934921994973884,-0.1395769369661713,35.76385182021992,-1812.4414326920373,-2019.8180832962735,-0.8973290454624485,26.385915492957746,0.044197151066296445,4.072660695482319,OOS
B_rsdump_0.01_0.01_2.5_1.5_None,21484,-0.1915749599051582,-0.14061825113332657,35.938372742506054,-4115.796438602419,-4305.553859204975,-0.9559272913990221,23.026795284030012,0.042881430952550176,4.197621116341109,ALL
