,realized,cycles,unrealized,equity,ret
2022-04-21,-0.026817167558881957,66,-0.001471704830093529,-10.216129033905284,-0.027749481926779396
2022-04-22,0.0009275748736302411,59,-0.009609424190289487,-10.22333917839185,-0.0072101444865655395
2022-04-23,1.6931008155511237e-05,1,-0.013587766484820966,-10.227300589678226,-0.003961411286375949
2022-04-24,-0.02124337123305662,15,-0.001018371398528665,-10.23597456582499,-0.008673976146763351
2022-04-25,0.0016959625543658612,113,-0.0002890753449055316,-10.233549307217,0.0024252586079889227
2022-04-26,-0.017824611944495986,91,-0.006982948814455684,-10.258067792631046,-0.024518485414045443
2022-04-27,0.0020246666642439255,134,-0.0002551120577523433,-10.249315289210099,0.008752503420947022
2022-04-28,0.0010904219411593035,80,0.0,-10.247969755211187,0.0013455339989114634
2022-04-29,0.0014332084350112842,96,-0.010499927555405183,-10.25703647433158,-0.009066719120392364
2022-04-30,0.0005821195941268123,36,-0.03217756816529944,-10.278131995347348,-0.02109552101576817
2022-05-01,0.0006396618202973055,39,-0.012992218631701776,-10.258306983993453,0.019825011353894695
2022-05-02,0.0019621113850466308,125,-0.011158298432483059,-10.254510952409188,0.003796031584265336
2022-05-03,0.0005064871344578727,31,-0.029061789596842417,-10.271907956439088,-0.017397004029900742
2022-05-04,0.001464608123700601,99,-2.2697042204126775e-06,-10.241383828422766,0.03052412801632265
2022-05-05,-0.07207887062061279,112,0.0,-10.313460429339159,-0.07207660091639312
2022-05-06,0.0020997994106039543,148,-0.0019611946529833105,-10.313321824581537,0.0001386047576215077
2022-05-07,0.000857143216594036,55,-0.009552030045511032,-10.32005551675747,-0.006733692175933115
2022-05-08,-0.05033120017372766,63,-0.0051403036673674345,-10.365974990553056,-0.045919473795585475
2022-05-09,-0.055364571546600766,290,-0.027792379418328107,-10.443991637850617,-0.07801664729756119
2022-05-10,-0.040048764802778365,306,-0.007844169890798475,-10.464092193125866,-0.02010055527524912
2022-05-11,-0.10473350172675447,513,-0.0007332149774110851,-10.561714739939232,-0.09762254681336557
2022-05-12,-0.04439695817767278,593,-0.00309823923311437,-10.60847672237261,-0.04676198243337737
2022-05-13,-0.03560022399459439,286,-0.0005601021475320791,-10.64153880928162,-0.0330620869090108
2022-05-14,0.002614979522294187,180,0.0,-10.638363727611795,0.003175081669825275
2022-05-15,0.0018256684483864544,126,0.0,-10.636538059163408,0.0018256684483866081
2022-05-16,0.001523051771937465,95,-0.017193257550346883,-10.652208264941818,-0.015670205778409496
2022-05-17,0.0021904580595219782,142,-0.0043543354088863215,-10.637178884740836,0.01502938020098199
2022-05-18,-0.040834351475531994,115,-0.00845145810186951,-10.682110358909352,-0.04493147416851606
2022-05-19,0.0022749978157371098,152,-0.0006004950487920116,-10.671984398040536,0.010125960868816009
2022-05-20,-0.018718132712074766,127,-0.0006780397473623167,-10.69078007545118,-0.01879567741064392
2022-05-21,0.0008162130431371643,57,-0.0006269297249358347,-10.689912752385617,0.0008673230655631414
2022-05-22,0.00029366869768805026,21,-0.000655253121239769,-10.689647407084232,0.00026534530138455636
2022-05-23,-0.021944542309201103,112,-0.002204270936420383,-10.713140967208615,-0.02349356012438264
2022-05-24,0.0015874365877961542,108,-0.00024205518643679393,-10.709591314870835,0.0035496523377798184
2022-05-25,0.0009708741455281928,73,-0.0008837353057619964,-10.709262120844631,0.000329194026203794
2022-05-26,0.0021073504907816857,145,-0.004368275287729346,-10.710639310335818,-0.0013771894911869254
2022-05-27,0.0018533714452317407,118,-0.01793923044185084,-10.722356894044706,-0.011717583708888313
2022-05-28,0.0006753321146213789,42,-0.0074143067674989575,-10.711156638255733,0.011200255788972768
2022-05-29,0.0005032567828643216,34,-0.001485273393994007,-10.704724348099365,0.006432290156368481
2022-05-30,0.0016034985594618552,112,-0.0020410602110728293,-10.703676636356983,0.0010477117423821625
2022-05-31,0.0014178159418200456,96,-0.003500467953943015,-10.703718228158031,-4.15918010485683e-05
2022-06-01,-0.040221742685860346,99,-0.010130393237998546,-10.750569896127947,-0.04685166796991602
2022-06-02,0.0014352253978018935,90,-0.0006896893589433913,-10.739693966851089,0.010875929276858542
2022-06-03,0.00046820408406617693,30,-0.012878230058730622,-10.75141430346681,-0.011720336615720583
2022-06-04,0.00015154958315639203,9,-0.009087982125484381,-10.747472505950407,0.0039417975164024455
2022-06-05,0.00042842860092219716,26,-0.007904876844438578,-10.745860972068439,0.001611533881968441
2022-06-06,0.0010078516394742758,66,-0.002202399563045264,-10.73915064314757,0.006710328920869202
2022-06-07,-0.021592398662445837,103,-0.0018694278857774049,-10.760410070132748,-0.021259426985178465
2022-06-08,-0.012668351280667595,147,-0.005422573177699891,-10.776631566705339,-0.016221496572590866
2022-06-09,0.001065362966119639,71,-0.0070837091405060535,-10.777227339702025,-0.0005957729966858949
2022-06-10,-0.0381733366815955,78,-0.0014995612299068413,-10.80981652847302,-0.03258918877099504
2022-06-11,0.0013963880864081883,88,-0.014801881528899875,-10.821722460685605,-0.011905932212584958
2022-06-12,-0.04069638699356241,144,-0.031751328957628534,-10.879368295107897,-0.0576458344222921
2022-06-13,-0.1758408602662984,388,-0.014367700826124225,-11.03782552724269,-0.15845723213479346
2022-06-14,-0.14536846845248322,428,0.0,-11.16882629486905,-0.13100076762635915
2022-06-15,-0.04994172981025766,500,-0.0010337609749014915,-11.219801785654209,-0.050975490785159394
2022-06-16,-0.06013954620749302,204,-0.008506126157835319,-11.287413697044634,-0.06761191139042566
2022-06-17,0.0032541417165052483,224,-0.008059961484828487,-11.283713390655123,0.003700306389511354
2022-06-18,-0.09832738107331057,316,-0.001554696547132729,-11.375535506790738,-0.09182211613561542
2022-06-19,-0.03264381339500318,396,-0.0008379581827604487,-11.407462581821369,-0.03192707503063019
2022-06-20,-0.02668561855450061,305,-0.004236894278415454,-11.437547136471524,-0.03008455465015558
2022-06-21,0.0027182921744130333,180,-0.02023168365521138,-11.450823633673908,-0.013276497202383553
2022-06-22,-0.02451554425550316,196,-0.022370967496095354,-11.477478461770296,-0.026654828096388528
2022-06-23,0.002951300851117811,197,0.0,-11.452156193423082,0.02532226834721385
2022-06-24,0.0014890825742634862,98,-0.002352979192356385,-11.453020090041175,-0.0008638966180924967
2022-06-25,0.0017215380540163301,111,-0.0003734588604857764,-11.449319031655287,0.0037010583858876345
2022-06-26,0.0015482783936040256,103,-0.013198808913626545,-11.460596103314824,-0.01127707165953673
2022-06-27,0.0007692555394973761,49,-0.024431027557517394,-11.471059066419217,-0.010462963104393097
2022-06-28,-0.04097517729457677,46,-0.0038532717659432014,-11.49145648792222,-0.020397421503002278
2022-06-29,0.002126588666783291,132,-0.007816215663156803,-11.49329284315265,-0.0018363552304307973
2022-06-30,-0.05435258823783957,95,8.018436392881574e-05,-11.539749031363405,-0.04645618821075459
2022-07-01,-0.023994699663694337,156,-0.015983378667034857,-11.579807294058062,-0.04005826269465729
2022-07-02,0.00013461857500090022,8,-0.016653151792862603,-11.58034244860889,-0.0005351545508283095
2022-07-03,-0.03260761638536707,61,-0.0030786752532846896,-11.599375588454679,-0.019033139845788583
2022-07-04,0.0015809444652764113,109,0.0,-11.594715968736118,0.004659619718561103
2022-07-05,-0.01923138305189917,128,-0.007547159609103123,-11.62149451139712,-0.026778542661002547
2022-07-06,0.0023862710710518473,150,-0.0007709191572176299,-11.612331999874183,0.009162511522937677
2022-07-07,0.0013258716342025992,94,-0.00018862222342604738,-11.61042383130619,0.0019081685679935845
2022-07-08,-0.013287673950621375,171,-0.001344992826180334,-11.624867875859564,-0.014444044553375335
2022-07-09,0.0014088946530820409,99,-0.0024000573495429074,-11.624514045729846,0.0003538301297183466
2022-07-10,0.0008046870530940788,51,-0.026479618960167133,-11.647788920287375,-0.0232748745575293
2022-07-11,-0.03915074232467023,97,-0.014989676975360331,-11.67544972062724,-0.027660800339864622
2022-07-12,-0.02320522930353706,95,-0.015198551519801831,-11.698863824475218,-0.02341410384797804
2022-07-13,0.0027328755542951697,182,0.0,-11.68093239740112,0.017931427074097783
2022-07-14,0.0017205733142082523,119,-0.0030443481238091805,-11.682256172210723,-0.0013237748096024404
2022-07-15,0.0021628318714441187,153,-0.0012229195352689436,-11.678271911750738,0.003984260459985123
2022-07-16,0.001480187636884782,98,-0.003977457082970561,-11.679546261661555,-0.0012743499108172074
2022-07-17,0.001608897718845979,102,-0.021111383680525286,-11.695071290540263,-0.015525028878707658
2022-07-18,0.003012456756847619,196,-0.0019253333421623007,-11.672872783445053,0.022198507095209763
2022-07-19,0.004560607679139897,303,-0.002836949575180105,-11.66922379199893,0.0036489914461235173
2022-07-20,-0.018510026156643024,222,-0.0028399941791234086,-11.687736862759515,-0.018513070760585393
2022-07-21,0.002796153561764135,180,-0.004120475002344503,-11.686221190020973,0.0015156727385416957
2022-07-22,0.0021365075903833413,145,-0.015377853259674876,-11.695342060687919,-0.00912087066694589
2022-07-23,-0.037869487073336816,110,-0.00042855490097146886,-11.718262249402551,-0.022920188714632417
2022-07-24,0.0006276456285746247,47,-5.401435352712135e-05,-11.717260063226533,0.001002186176018327
2022-07-25,0.001878388991925788,119,-0.03726410955039863,-11.75259176943148,-0.0353317062049463
2022-07-26,-0.04091743428592907,126,-0.00016633353250387493,-11.756411427699511,-0.0038196582680321
2022-07-27,0.002030540117999859,137,-0.00018381150416191554,-11.75439836555317,0.002013062146341227
2022-07-28,0.002640121080648319,174,-0.002824342421775326,-11.754398775390134,-4.0983696436569517e-07
2022-07-29,0.002728102457577893,176,-0.00868058686199128,-11.757526917372774,-0.003128141982639221
2022-07-30,0.001712812505375575,115,-0.014371945841253347,-11.761505463846659,-0.0039785464738848475
2022-07-31,0.0014778776753017104,93,-0.027008568964834518,-11.77266420929494,-0.011158745448280882
2022-08-01,-0.03770151473290421,94,-0.0014319638867201514,-11.784789118949728,-0.012124909654788851
