asset,direction,entry_ts,entry_iso,entry_date,exit_ts,exit_iso,exit_type,hold_hours,cdo,cdo_ts,up_exc_pct,dn_exc_pct,entry_price,exit_price,stop_price,target_price,move_pct,R,first_bar_of_day,same_bar_stop_target
ETH,LONG,1745197200,2025-04-21T01:00:00Z,2025-04-21,1745202720,2025-04-21T02:32:00Z,target,1.5333333333333334,1587.36,1745193600,2.087113194234469,0.07433726438865751,1610.09,1642.2918,1593.9891,1642.2918,2.0000000000000018,1.8200000000000018,True,False
BTC,LONG,1745197200,2025-04-21T01:00:00Z,2025-04-21,1745245740,2025-04-21T14:29:00Z,target,13.483333333333333,85179.24,1745193600,2.149303046141293,0.04047934684555665,86625.68,88358.1936,85759.42319999999,88358.1936,2.0000000000000018,1.8200000000000018,True,False
ETH,SHORT,1745283600,2025-04-22T01:00:00Z,2025-04-22,1745284800,2025-04-22T01:20:00Z,stop,0.3333333333333333,1579.57,1745280000,0.07786929354192118,2.6785770811043497,1568.93,1584.6193,1584.6193,1537.5514,-0.990099009900991,-1.170099009900991,True,False
BTC,SHORT,1745524800,2025-04-24T20:00:00Z,2025-04-24,1745542800,2025-04-25T01:00:00Z,tif,5.0,93691.07,1745452800,0.10308346355740738,2.1678266669384993,93556.12,93896.28,94491.68119999999,91684.99759999999,-0.362272072972436,-0.542272072972436,False,False
ETH,LONG,1745593200,2025-04-25T15:00:00Z,2025-04-25,1745597820,2025-04-25T16:17:00Z,stop,1.2833333333333334,1769.64,1745539200,2.4897719310142064,1.7540290680590487,1808.34,1790.2566,1790.2566,1844.5067999999999,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1745668800,2025-04-26T12:00:00Z,2025-04-26,1745705280,2025-04-26T22:08:00Z,target,10.133333333333333,1784.6,1745625600,3.169337666704042,0.3171579065336716,1785.85,1821.567,1767.9914999999999,1821.567,2.0000000000000018,1.8200000000000018,False,False
ETH,LONG,1745719200,2025-04-27T02:00:00Z,2025-04-27,1745759220,2025-04-27T13:07:00Z,stop,11.116666666666667,1820.87,1745712000,2.0100281733457237,1.0901382306260143,1804.6,1786.5539999999999,1786.5539999999999,1840.692,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1745816400,2025-04-28T05:00:00Z,2025-04-28,1745822580,2025-04-28T06:43:00Z,stop,1.7166666666666666,1791.29,1745798400,0.15910321611800615,2.183342730657789,1787.76,1805.6376,1805.6376,1752.0048,-0.990099009900991,-1.170099009900991,False,False
BTC,LONG,1745856000,2025-04-28T16:00:00Z,2025-04-28,1745888400,2025-04-29T01:00:00Z,tif,9.0,93749.29,1745798400,2.006105859575058,1.0125730018861967,93833.51,95065.27,92895.1749,95710.1802,1.3127080080453268,1.132708008045327,False,False
ETH,LONG,1745964000,2025-04-29T22:00:00Z,2025-04-29,1745968200,2025-04-29T23:10:00Z,stop,1.1666666666666667,1799.88,1745884800,2.395159677311809,0.6661555214792059,1800.57,1782.5643,1782.5643,1836.5814,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1746046800,2025-04-30T21:00:00Z,2025-04-30,1746061200,2025-05-01T01:00:00Z,tif,4.0,1797.81,1745971200,1.0562851469287704,3.677251767428147,1794.01,1797.75,1811.9501,1758.1298,-0.20803782505910418,-0.38803782505910417,False,False
ETH,SHORT,1746576000,2025-05-07T00:00:00Z,2025-05-07,1746577260,2025-05-07T00:21:00Z,stop,0.35,1820.19,1746489600,0.03900691686034019,3.7463121981771152,1817.0,1835.17,1835.17,1780.6599999999999,-0.990099009900991,-1.170099009900991,False,False
ETH,SHORT,1746925200,2025-05-11T01:00:00Z,2025-05-11,1746947100,2025-05-11T07:05:00Z,target,6.083333333333333,2583.22,1746921600,0.9643003693065255,3.056263113478519,2544.12,2493.2376,2569.5612,2493.2376,2.0408163265306145,1.8608163265306146,True,False
ETH,LONG,1747062000,2025-05-12T15:00:00Z,2025-05-12,1747062240,2025-05-12T15:04:00Z,stop,0.06666666666666667,2514.58,1747008000,4.351422503956925,1.1047570568444742,2505.94,2480.8806,2480.8806,2556.0588000000002,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1747137600,2025-05-13T12:00:00Z,2025-05-13,1747140120,2025-05-13T12:42:00Z,stop,0.7,2495.48,1747094400,1.2029749787616062,3.2130091204898403,2513.39,2538.5238999999997,2538.5238999999997,2463.1222,-0.9900990099009799,-1.1700990099009798,False,False
ETH,SHORT,1747202400,2025-05-14T06:00:00Z,2025-05-14,1747210080,2025-05-14T08:08:00Z,target,2.1333333333333333,2679.71,1747180800,1.7270525541942972,2.116646950602874,2673.36,2619.8928,2700.0936,2619.8928,2.0408163265306145,1.8608163265306146,False,False
BTC,SHORT,1747328400,2025-05-15T17:00:00Z,2025-05-15,1747357200,2025-05-16T01:00:00Z,tif,8.0,103507.83,1747267200,0.34652450930523493,2.052752917339673,103846.27,103764.81,104884.73270000001,101769.3446,0.0785044563759163,-0.1014955436240837,False,False
ETH,LONG,1747432800,2025-05-16T22:00:00Z,2025-05-16,1747435680,2025-05-16T22:48:00Z,stop,0.8,2548.7,1747353600,3.947502648408996,0.5689174873464875,2567.25,2541.5775,2541.5775,2618.5950000000003,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1747443600,2025-05-17T01:00:00Z,2025-05-17,1747489740,2025-05-17T13:49:00Z,target,12.816666666666666,2537.13,1747440000,0.040597052575153114,2.1303598948418156,2501.01,2450.9898000000003,2526.0201,2450.9898000000003,2.0408163265306145,1.8608163265306146,True,False
ETH,LONG,1747594800,2025-05-18T19:00:00Z,2025-05-18,1747596660,2025-05-18T19:31:00Z,stop,0.5166666666666667,2475.09,1747526400,4.546097313633046,0.9757220949541234,2463.01,2438.3799000000004,2438.3799000000004,2512.2702000000004,-0.9999999999999898,-1.1799999999999897,False,False
ETH,SHORT,1747616400,2025-05-19T01:00:00Z,2025-05-19,1747621020,2025-05-19T02:17:00Z,target,1.2833333333333334,2497.78,1747612800,0.6361649144440262,2.8080935871053647,2443.11,2394.2478,2467.5411000000004,2394.2478,2.0408163265306145,1.8608163265306146,True,False
ETH,LONG,1747728000,2025-05-20T08:00:00Z,2025-05-20,1747739340,2025-05-20T11:09:00Z,stop,3.15,2528.14,1747699200,2.39266812755623,0.6890441193921237,2532.3,2506.9770000000003,2506.9770000000003,2582.9460000000004,-0.9999999999999898,-1.1799999999999897,False,False
ETH,LONG,1747821600,2025-05-21T10:00:00Z,2025-05-21,1747839060,2025-05-21T14:51:00Z,target,4.85,2524.19,1747785600,3.6352255575055725,0.6017772037762659,2524.0,2574.48,2498.7599999999998,2574.48,2.0000000000000018,1.8200000000000018,False,False
BTC,LONG,1747850400,2025-05-21T18:00:00Z,2025-05-21,1747857480,2025-05-21T19:58:00Z,target,1.9666666666666666,106850.0,1747785600,2.802994852597096,0.7019092185306608,106592.79,108724.6458,105526.8621,108724.6458,2.0000000000000018,1.8200000000000018,False,False
ETH,LONG,1747983600,2025-05-23T07:00:00Z,2025-05-23,1748000640,2025-05-23T11:44:00Z,stop,4.733333333333333,2664.83,1747958400,2.6042937072908945,0.7381333893719311,2657.11,2630.5389,2630.5389,2710.2522000000004,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1748134800,2025-05-25T01:00:00Z,2025-05-25,1748142060,2025-05-25T03:01:00Z,stop,2.0166666666666666,2530.41,1748131200,0.3592303223588278,2.1502444267924914,2486.89,2511.7589,2511.7589,2437.1522,-0.990099009900991,-1.170099009900991,True,False
ETH,SHORT,1748318400,2025-05-27T04:00:00Z,2025-05-27,1748325660,2025-05-27T06:01:00Z,stop,2.0166666666666666,2563.7,1748304000,0.3822600148223332,2.1156921636696913,2549.25,2574.7425,2574.7425,2498.265,-0.9900990099009799,-1.1700990099009798,False,False
ETH,LONG,1748523600,2025-05-29T13:00:00Z,2025-05-29,1748526000,2025-05-29T13:40:00Z,stop,0.6666666666666666,2681.61,1748476800,3.967392723028329,0.4698669828945956,2693.26,2666.3274,2666.3274,2747.1252000000004,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1748566800,2025-05-30T01:00:00Z,2025-05-30,1748568180,2025-05-30T01:23:00Z,stop,0.38333333333333336,2631.39,1748563200,0.5259577637674484,2.824362789248258,2573.5,2599.235,2599.235,2522.0299999999997,-0.990099009900991,-1.170099009900991,True,False
ETH,SHORT,1748682000,2025-05-31T09:00:00Z,2025-05-31,1748705220,2025-05-31T15:27:00Z,stop,6.45,2531.35,1748649600,0.34092480297074346,2.213048373397597,2524.49,2549.7349,2549.7349,2474.0002,-0.990099009900991,-1.170099009900991,False,False
ETH,SHORT,1748797200,2025-06-01T17:00:00Z,2025-06-01,1748826000,2025-06-02T01:00:00Z,tif,8.0,2528.06,1748736000,0.7804403376502123,2.3535833801412887,2538.76,2534.32,2564.1476000000002,2487.9848,0.1751949240822004,-0.004805075917799606,False,False
ETH,SHORT,1748876400,2025-06-02T15:00:00Z,2025-06-02,1748877900,2025-06-02T15:25:00Z,stop,0.4166666666666667,2539.2,1748822400,0.09885003150600369,2.5283553875236175,2531.4,2556.714,2556.714,2480.772,-0.9900990099009799,-1.1700990099009798,False,False
ETH,LONG,1749049200,2025-06-04T15:00:00Z,2025-06-04,1749068160,2025-06-04T20:16:00Z,stop,5.266666666666667,2593.35,1748995200,2.184433261997043,0.3798176104266693,2640.38,2613.9762,2613.9762,2693.1876,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1749646800,2025-06-11T13:00:00Z,2025-06-11,1749651780,2025-06-11T14:23:00Z,stop,1.3833333333333333,2816.41,1749600000,0.6550892803249608,2.215941571007052,2805.08,2833.1308,2833.1308,2748.9784,-0.990099009900991,-1.170099009900991,False,False
ETH,SHORT,1749740400,2025-06-12T15:00:00Z,2025-06-12,1749757500,2025-06-12T19:45:00Z,target,4.75,2771.6,1749686400,0.4773416077356041,2.1525472651176214,2764.79,2709.4942,2792.4379,2709.4942,2.0408163265306145,1.8608163265306146,False,False
ETH,SHORT,1749776400,2025-06-13T01:00:00Z,2025-06-13,1749777000,2025-06-13T01:10:00Z,target,0.16666666666666666,2642.66,1749772800,0.10557544292493226,5.525871659615678,2529.96,2479.3608,2555.2596,2479.3608,2.0408163265306145,1.8608163265306146,True,False
BTC,SHORT,1749776400,2025-06-13T01:00:00Z,2025-06-13,1749799920,2025-06-13T07:32:00Z,stop,6.533333333333333,105671.74,1749772800,0.02106523465970067,2.325948262042443,103797.81,104835.7881,104835.7881,101721.8538,-0.9900990099010021,-1.170099009901002,True,False
ETH,LONG,1750114800,2025-06-16T23:00:00Z,2025-06-16,1750118220,2025-06-16T23:57:00Z,stop,0.95,2547.62,1750032000,5.209568145955834,1.286298584561274,2570.3,2544.597,2544.597,2621.706,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1750158000,2025-06-17T11:00:00Z,2025-06-17,1750172340,2025-06-17T14:59:00Z,stop,3.9833333333333334,2544.17,1750118400,2.9255120530467638,0.7715679376771201,2556.79,2531.2221,2531.2221,2607.9258,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1750543200,2025-06-21T22:00:00Z,2025-06-21,1750543680,2025-06-21T22:08:00Z,stop,0.13333333333333333,2406.49,1750464000,1.7581623027729254,6.710603409945593,2281.8,2304.6180000000004,2304.6180000000004,2236.164,-0.9900990099010021,-1.170099009901002,False,False
ETH,SHORT,1750572000,2025-06-22T06:00:00Z,2025-06-22,1750585980,2025-06-22T09:53:00Z,target,3.8833333333333333,2295.72,1750550400,0.8171728259543931,2.1548795149234135,2288.76,2242.9848,2311.6476000000002,2242.9848,2.0408163265306145,1.8608163265306146,False,False
ETH,LONG,1750698000,2025-06-23T17:00:00Z,2025-06-23,1750699560,2025-06-23T17:26:00Z,target,0.43333333333333335,2227.7,1750636800,3.852852718050026,1.7821071059837434,2221.79,2266.2258,2199.5721,2266.2258,2.0000000000000018,1.8200000000000018,False,False
ETH,SHORT,1750888800,2025-06-25T22:00:00Z,2025-06-25,1750899600,2025-06-26T01:00:00Z,tif,3.0,2448.46,1750809600,0.82623363256904,2.400284260310559,2430.6,2426.9,2454.906,2381.988,0.15245786806212802,-0.027542131937871972,False,False
ETH,LONG,1750903200,2025-06-26T02:00:00Z,2025-06-26,1750906800,2025-06-26T03:00:00Z,target,1.0,2418.5,1750896000,2.3307835435186997,0.06243539383916641,2459.22,2508.4044,2434.6277999999998,2508.4044,2.0000000000000018,1.8200000000000018,False,False
ETH,LONG,1751238000,2025-06-29T23:00:00Z,2025-06-29,1751245200,2025-06-30T01:00:00Z,tif,2.0,2435.62,1751155200,3.073139488097487,0.9697736100048426,2501.72,2518.68,2476.7027999999996,2551.7544,0.6779335816957888,0.4979335816957888,False,False
ETH,SHORT,1751306400,2025-06-30T18:00:00Z,2025-06-30,1751311560,2025-06-30T19:26:00Z,stop,1.4333333333333333,2500.09,1751241600,0.9683651388550096,2.7635005139814983,2487.63,2512.5063,2512.5063,2437.8774,-0.990099009900991,-1.170099009900991,False,False
ETH,LONG,1751558400,2025-07-03T16:00:00Z,2025-07-03,1751590800,2025-07-04T01:00:00Z,tif,9.0,2570.41,1751500800,2.532280842355905,0.5559424371987309,2570.52,2588.53,2544.8148,2621.9304,0.7006364471002113,0.5206364471002114,False,False
ETH,LONG,1751810400,2025-07-06T14:00:00Z,2025-07-06,1751826900,2025-07-06T18:35:00Z,stop,4.583333333333333,2516.42,1751760000,2.129215313818844,0.5134278061690867,2558.32,2532.7368,2532.7368,2609.4864000000002,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1752249600,2025-07-11T16:00:00Z,2025-07-11,1752261960,2025-07-11T19:26:00Z,target,3.433333333333333,2951.29,1752192000,3.0108867647706594,1.2719861484300043,2951.09,3010.1118,2921.5791,3010.1118,2.0000000000000018,1.8200000000000018,False,False
ETH,LONG,1752444000,2025-07-13T22:00:00Z,2025-07-13,1752454800,2025-07-14T01:00:00Z,tif,3.0,2943.29,1752364800,2.6167995678305633,0.23103397898270872,2964.99,2975.41,2935.3401,3024.2898,0.3514345748214964,0.17143457482149643,False,False
BTC,LONG,1752512400,2025-07-14T17:00:00Z,2025-07-14,1752541200,2025-07-15T01:00:00Z,tif,8.0,119086.65,1752451200,3.469196589206258,0.15238483910665623,120268.87,119497.92,119066.1813,122674.2474,-0.6410220699670677,-0.8210220699670676,False,False
ETH,SHORT,1752584400,2025-07-15T13:00:00Z,2025-07-15,1752585960,2025-07-15T13:26:00Z,stop,0.43333333333333335,3013.61,1752537600,0.318222995012607,2.692783737776294,3000.29,3030.2929,3030.2929,2940.2842,-0.990099009900991,-1.170099009900991,False,False
ETH,LONG,1752735600,2025-07-17T07:00:00Z,2025-07-17,1752754140,2025-07-17T12:09:00Z,stop,5.15,3371.35,1752710400,2.1783558515134915,1.7969062838328886,3441.29,3406.8771,3406.8771,3510.1158,-0.9999999999999898,-1.1799999999999897,False,False
ETH,LONG,1752872400,2025-07-18T21:00:00Z,2025-07-18,1752886800,2025-07-19T01:00:00Z,tif,4.0,3476.88,1752796800,5.664848945031187,0.5234578127516709,3517.3,3522.21,3482.127,3587.646,0.1395957126204772,-0.040404287379522785,False,False
ETH,LONG,1753117200,2025-07-21T17:00:00Z,2025-07-21,1753124400,2025-07-21T19:00:00Z,stop,2.0,3756.69,1753056000,2.750027284657497,1.4821558339921492,3768.27,3730.5873,3730.5873,3843.6354,-1.0000000000000009,-1.1800000000000008,False,False
BTC,LONG,1753120800,2025-07-21T18:00:00Z,2025-07-21,1753127220,2025-07-21T19:47:00Z,stop,1.7833333333333334,117265.11,1753056000,2.0565537353778973,0.6396702309834579,117847.82,116669.34180000001,116669.34180000001,120204.7764,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1753347600,2025-07-24T09:00:00Z,2025-07-24,1753367640,2025-07-24T14:34:00Z,stop,5.566666666666666,3628.29,1753315200,1.0203153551673116,3.4572760170769157,3633.48,3669.8148,3669.8148,3560.8104,-0.990099009900991,-1.170099009900991,False,False
ETH,SHORT,1753437600,2025-07-25T10:00:00Z,2025-07-25,1753454280,2025-07-25T14:38:00Z,target,4.633333333333334,3706.95,1753401600,0.6943713834823839,3.5929807523705337,3726.08,3651.5584,3763.3408,3651.5584,2.0408163265306145,1.8608163265306146,False,False
ETH,LONG,1753801200,2025-07-29T15:00:00Z,2025-07-29,1753805940,2025-07-29T16:19:00Z,stop,1.3166666666666667,3799.0,1753747200,2.3016583311397776,1.7844169518294262,3782.26,3744.4374000000003,3744.4374000000003,3857.9052,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1753920000,2025-07-31T00:00:00Z,2025-07-31,1753922820,2025-07-31T00:47:00Z,stop,0.7833333333333333,3793.79,1753833600,1.0606807440580512,3.061318628600951,3810.0,3848.1,3848.1,3733.7999999999997,-0.990099009900991,-1.170099009900991,False,False
ETH,SHORT,1754010000,2025-08-01T01:00:00Z,2025-08-01,1754015040,2025-08-01T02:24:00Z,stop,1.4,3698.39,1754006400,0.02406452537455639,2.2098805155757018,3682.1,3718.921,3718.921,3608.4579999999996,-0.990099009900991,-1.170099009900991,True,False
ETH,LONG,1754661600,2025-08-08T14:00:00Z,2025-08-08,1754662380,2025-08-08T14:13:00Z,stop,0.21666666666666667,3910.3,1754611200,2.6008234662302065,0.774876607932895,3999.76,3959.7624,3959.7624,4079.7552000000005,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1754856000,2025-08-10T20:00:00Z,2025-08-10,1754874000,2025-08-11T01:00:00Z,tif,5.0,4260.63,1754784000,1.6891868104012886,2.5245092861853835,4248.83,4262.94,4291.3183,4163.8534,-0.3309922260224085,-0.5109922260224085,False,False
ETH,LONG,1754902800,2025-08-11T09:00:00Z,2025-08-11,1754907480,2025-08-11T10:18:00Z,stop,1.3,4250.58,1754870400,2.3345049381496175,0.2837259856301899,4281.76,4238.9424,4238.9424,4367.3952,-1.000000000000012,-1.180000000000012,False,False
BTC,LONG,1754920800,2025-08-11T14:00:00Z,2025-08-11,1754941920,2025-08-11T19:52:00Z,stop,5.866666666666666,119294.27,1754870400,2.549066271162892,0.269652515581853,120010.0,118809.9,118809.9,122410.2,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1755266400,2025-08-15T14:00:00Z,2025-08-15,1755269220,2025-08-15T14:47:00Z,stop,0.7833333333333333,4546.84,1755216000,2.7674164914534005,0.27293680886065763,4540.23,4494.8277,4494.8277,4631.0346,-0.9999999999999898,-1.1799999999999897,False,False
ETH,SHORT,1755482400,2025-08-18T02:00:00Z,2025-08-18,1755485460,2025-08-18T02:51:00Z,target,0.85,4472.34,1755475200,0.21331115255101007,2.016841295608107,4396.36,4308.4328,4440.3236,4308.4328,2.0408163265306145,1.8608163265306146,False,False
ETH,SHORT,1755604800,2025-08-19T12:00:00Z,2025-08-19,1755613680,2025-08-19T14:28:00Z,target,2.466666666666667,4312.99,1755561600,0.9740342546586067,2.7642076610425614,4308.93,4222.7514,4352.0193,4222.7514,2.0408163265306145,1.8608163265306146,False,False
ETH,LONG,1755867600,2025-08-22T13:00:00Z,2025-08-22,1755871200,2025-08-22T14:00:00Z,target,1.0,4225.3,1755820800,3.050434288689541,0.42387522779446796,4244.92,4329.8184,4202.4708,4329.8184,2.0000000000000018,1.8200000000000018,False,False
BTC,LONG,1755874800,2025-08-22T15:00:00Z,2025-08-22,1755910800,2025-08-23T01:00:00Z,tif,10.0,112500.0,1755820800,3.2143199999999927,0.7246311111111181,115808.23,116870.22,114650.1477,118124.3946,0.9170246363319867,0.7370246363319868,False,False
ETH,LONG,1756065600,2025-08-24T20:00:00Z,2025-08-24,1756066020,2025-08-24T20:07:00Z,stop,0.11666666666666667,4778.4,1755993600,3.7330487192365647,1.2221664155365741,4813.04,4764.9096,4764.9096,4909.3008,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1756083600,2025-08-25T01:00:00Z,2025-08-25,1756087440,2025-08-25T02:04:00Z,stop,1.0666666666666667,4780.15,1756080000,0.3727916487976435,2.304320994111053,4701.04,4748.0504,4748.0504,4607.0192,-0.990099009900991,-1.170099009900991,True,False
ETH,LONG,1756396800,2025-08-28T16:00:00Z,2025-08-28,1756410180,2025-08-28T19:43:00Z,stop,3.716666666666667,4506.71,1756339200,2.82378941622603,0.8671514253191348,4504.01,4458.9699,4458.9699,4594.090200000001,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1756526400,2025-08-30T04:00:00Z,2025-08-30,1756532040,2025-08-30T05:34:00Z,stop,1.5666666666666667,4360.18,1756512000,0.4914934704530305,2.3618290987986845,4352.45,4395.9745,4395.9745,4265.401,-0.9900990099010021,-1.170099009901002,False,False
ETH,LONG,1756602000,2025-08-31T01:00:00Z,2025-08-31,1756682220,2025-08-31T23:17:00Z,stop,22.283333333333335,4373.7,1756598400,2.201797105425607,0.02446441228249885,4467.37,4422.6963,4422.6963,4556.7173999999995,-1.0000000000000009,-1.1800000000000008,True,False
ETH,LONG,1756724400,2025-09-01T11:00:00Z,2025-09-01,1756740780,2025-09-01T15:33:00Z,stop,4.55,4391.83,1756684800,2.2771828599922994,0.7550383325401921,4408.5,4364.415,4364.415,4496.67,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1756818000,2025-09-02T13:00:00Z,2025-09-02,1756820700,2025-09-02T13:45:00Z,target,0.75,4314.5,1756771200,2.370610731255063,1.0010429945532362,4277.07,4362.6114,4234.2993,4362.6114,2.0000000000000018,1.8200000000000018,False,False
BTC,SHORT,1757030400,2025-09-05T00:00:00Z,2025-09-05,1757034000,2025-09-05T01:00:00Z,tif,1.0,111705.72,1756944000,0.42457986932091796,2.1275544349922293,110730.87,110451.62,111838.17869999999,108516.25259999999,0.25282562627872984,0.07282562627872985,False,False
BTC,LONG,1757084400,2025-09-05T15:00:00Z,2025-09-05,1757120400,2025-09-06T01:00:00Z,tif,10.0,110730.87,1757030400,2.3965764921742183,0.2665200770119447,110569.99,110779.7,109464.2901,112781.3898,0.18966267429343375,0.00966267429343376,False,False
ETH,LONG,1757084400,2025-09-05T15:00:00Z,2025-09-05,1757120400,2025-09-06T01:00:00Z,tif,10.0,4297.56,1757030400,4.477889779316624,0.7955677174955156,4273.62,4322.97,4230.8838,4359.0923999999995,1.1547587291336203,0.9747587291336204,False,False
ETH,LONG,1757534400,2025-09-10T20:00:00Z,2025-09-10,1757552400,2025-09-11T01:00:00Z,tif,5.0,4310.08,1757462400,3.329172544361114,0.5795716088796365,4322.72,4359.83,4279.4928,4409.174400000001,0.8584872487692907,0.6784872487692908,False,False
ETH,LONG,1757595600,2025-09-11T13:00:00Z,2025-09-11,1757637840,2025-09-12T00:44:00Z,target,11.733333333333333,4349.33,1757548800,3.029432119429898,0.2416464145052255,4426.06,4514.5812000000005,4381.799400000001,4514.5812000000005,2.0000000000000018,1.8200000000000018,False,False
ETH,SHORT,1758063600,2025-09-16T23:00:00Z,2025-09-16,1758070800,2025-09-17T01:00:00Z,tif,2.0,4523.74,1757980800,0.32075229787742465,2.204812831860359,4520.5,4513.44,4565.705,4430.09,0.15642170938354738,-0.023578290616452613,False,False
ETH,SHORT,1758502800,2025-09-22T01:00:00Z,2025-09-22,1758520740,2025-09-22T05:59:00Z,target,4.983333333333333,4444.98,1758499200,0.24252077624646873,2.766716610648412,4336.27,4249.5446,4379.6327,4249.5446,2.0408163265306145,1.8608163265306146,True,False
ETH,SHORT,1758600000,2025-09-23T04:00:00Z,2025-09-23,1758675600,2025-09-24T01:00:00Z,tif,21.0,4199.09,1758585600,0.29696910521088693,2.017103705802925,4188.01,4174.45,4229.8901000000005,4104.2498000000005,0.32483321156080436,0.14483321156080436,False,False
ETH,SHORT,1758690000,2025-09-24T05:00:00Z,2025-09-24,1758696720,2025-09-24T06:52:00Z,stop,1.8666666666666667,4164.25,1758672000,0.7232995137179454,2.1735006303656212,4141.21,4182.6221000000005,4182.6221000000005,4058.3858,-0.9900990099010021,-1.170099009901002,False,False
ETH,LONG,1758884400,2025-09-26T11:00:00Z,2025-09-26,1758894600,2025-09-26T13:50:00Z,target,2.8333333333333335,3874.35,1758844800,2.6489604707886416,0.1729322337940542,3888.44,3966.2088000000003,3849.5556,3966.2088000000003,2.0000000000000018,1.8200000000000018,False,False
ETH,LONG,1759309200,2025-10-01T09:00:00Z,2025-10-01,1759363680,2025-10-02T00:08:00Z,target,15.133333333333333,4145.15,1759276800,4.435303909388089,0.5324294657611861,4291.23,4377.0545999999995,4248.3177,4377.0545999999995,2.0000000000000018,1.8200000000000018,False,False
ETH,LONG,1759420800,2025-10-02T16:00:00Z,2025-10-02,1759453200,2025-10-03T01:00:00Z,tif,9.0,4348.03,1759363200,2.1842075606654188,0.3518834966640072,4437.09,4468.41,4392.7191,4525.8318,0.7058680351311297,0.5258680351311298,False,False
ETH,LONG,1759514400,2025-10-03T18:00:00Z,2025-10-03,1759539600,2025-10-04T01:00:00Z,tif,7.0,4484.35,1759449600,2.391427966148929,1.2565923712466787,4471.66,4501.46,4426.9434,4561.0932,0.6664191821381893,0.4864191821381893,False,False
BTC,LONG,1759683600,2025-10-05T17:00:00Z,2025-10-05,1759712400,2025-10-06T01:00:00Z,tif,8.0,122390.99,1759622400,2.7105181517038,0.2083404995743554,123265.54,123347.29,122032.88459999999,125730.8508,0.06632023840564827,-0.11367976159435172,False,False
ETH,LONG,1759683600,2025-10-05T17:00:00Z,2025-10-05,1759694280,2025-10-05T19:58:00Z,stop,2.966666666666667,4487.16,1759622400,2.9196641082555708,0.4481676606138296,4528.51,4483.2249,4483.2249,4619.0802,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1759849200,2025-10-07T15:00:00Z,2025-10-07,1759851540,2025-10-07T15:39:00Z,target,0.65,4684.02,1759795200,1.515365006981173,2.0063962152168546,4592.84,4500.9832,4638.7684,4500.9832,2.0408163265306145,1.8608163265306146,False,False
ETH,SHORT,1760108400,2025-10-10T15:00:00Z,2025-10-10,1760109720,2025-10-10T15:22:00Z,target,0.36666666666666664,4368.09,1760054400,0.5846949124216794,2.0368170069755998,4280.35,4194.743,4323.1535,4194.743,2.0408163265306145,1.8608163265306146,False,False
ETH,SHORT,1760148000,2025-10-11T02:00:00Z,2025-10-11,1760148360,2025-10-11T02:06:00Z,stop,0.1,3829.72,1760140800,1.2685000470008312,2.704114138892655,3733.35,3770.6835,3770.6835,3658.683,-0.990099009900991,-1.170099009900991,False,False
ETH,SHORT,1760356800,2025-10-13T12:00:00Z,2025-10-13,1760358720,2025-10-13T12:32:00Z,stop,0.5333333333333333,4152.29,1760313600,1.6521004072451717,2.649140594707977,4080.39,4121.1939,4121.1939,3998.7821999999996,-0.9900990099010021,-1.170099009901002,False,False
ETH,LONG,1760518800,2025-10-15T09:00:00Z,2025-10-15,1760520720,2025-10-15T09:32:00Z,stop,0.5333333333333333,4125.01,1760486400,2.2446006191500167,1.573329519201172,4181.79,4139.9721,4139.9721,4265.4258,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1760626800,2025-10-16T15:00:00Z,2025-10-16,1760628480,2025-10-16T15:28:00Z,stop,0.4666666666666667,3985.61,1760572800,2.531105652585164,1.1278072867139555,4015.52,3975.3648,3975.3648,4095.8304,-1.0000000000000009,-1.1800000000000008,False,False
BTC,SHORT,1760630400,2025-10-16T16:00:00Z,2025-10-16,1760662800,2025-10-17T01:00:00Z,tif,9.0,110763.28,1760572800,1.1006987153143077,2.1682185648528973,108549.21,108800.0,109634.70210000001,106378.2258,-0.230505514705881,-0.410505514705881,False,False
